date,team,opp,stadium_name,roof_type,is_outdoor,avg_windspeed,max_snow_depth,total_precip,avg_temp
2021-11-07,LAR,TEN,SoFi Stadium,Outdoor,1,11.8561,0.0,0.0,58.64
2021-11-07,NOR,ATL,Mercedes-Benz Superdome,Indoor,0,0.0,0.0,0.0,75.0
2021-11-08,PIT,CHI,Heinz Field,Outdoor,1,13.6457,0.0,0.0,47.120000000000005
2021-11-08,CHI,PIT,Heinz Field,Outdoor,1,13.6457,0.0,0.0,47.120000000000005
2021-11-11,MIA,BAL,Hard Rock Stadium,Outdoor,1,30.6469,0.0,0.0,77.18
2021-11-11,BAL,MIA,Hard Rock Stadium,Outdoor,1,30.6469,0.0,0.0,77.18
2021-11-14,GNB,SEA,Lambeau Field,Outdoor,1,34.673500000000004,1.968505,0.31102379,32.9
2021-11-14,PHI,DEN,Empower Field at Mile High,Outdoor,1,40.7134,0.0,0.0,49.64
2021-11-14,CAR,ARI,State Farm Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-11-14,MIN,LAC,SoFi Stadium,Outdoor,1,7.3821,0.0,0.0,70.34
2021-11-14,IND,JAX,Lucas Oil Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-11-14,NWE,CLE,Gillette Stadium,Outdoor,1,19.0145,0.0,0.0,42.26
2021-11-14,WAS,TAM,FedExField,Outdoor,1,13.8694,0.0,0.0,41.18
2021-11-14,TEN,NOR,Nissan Stadium,Outdoor,1,28.1862,0.0,0.0,43.16
2021-11-14,PIT,DET,Heinz Field,Outdoor,1,33.107600000000005,0.0,0.18897647999999997,35.42
2021-11-14,BUF,NYJ,MetLife Stadium,Outdoor,1,28.857300000000002,0.0,0.0393701,41.18
2021-11-14,DAL,ATL,AT&T Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-11-14,KAN,LVR,Allegiant Stadium,Indoor,0,0.0,0.0,0.0,75.0
2021-11-14,LVR,KAN,Allegiant Stadium,Indoor,0,0.0,0.0,0.0,75.0
2021-11-14,TAM,WAS,FedExField,Outdoor,1,13.8694,0.0,0.0,41.18
2021-11-14,ATL,DAL,AT&T Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-11-14,NYJ,BUF,MetLife Stadium,Outdoor,1,28.857300000000002,0.0,0.0393701,41.18
2021-11-14,DET,PIT,Heinz Field,Outdoor,1,33.107600000000005,0.0,0.18897647999999997,35.42
2021-11-14,NOR,TEN,Nissan Stadium,Outdoor,1,28.1862,0.0,0.0,43.16
2021-11-14,CLE,NWE,Gillette Stadium,Outdoor,1,19.0145,0.0,0.0,42.26
2021-11-14,LAC,MIN,SoFi Stadium,Outdoor,1,7.3821,0.0,0.0,70.34
2021-11-14,JAX,IND,Lucas Oil Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-11-14,DEN,PHI,Empower Field at Mile High,Outdoor,1,40.7134,0.0,0.0,49.64
2021-11-14,SEA,GNB,Lambeau Field,Outdoor,1,34.673500000000004,1.968505,0.31102379,32.9
2021-11-14,ARI,CAR,State Farm Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-11-15,SFO,LAR,Levi's Stadium,Outdoor,1,8.0532,0.0,0.0,56.84
2021-11-15,LAR,SFO,Levi's Stadium,Outdoor,1,8.0532,0.0,0.0,56.84
2021-11-18,ATL,NWE,Mercedes-Benz Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-11-18,NWE,ATL,Mercedes-Benz Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-11-21,IND,BUF,New Era Field,Outdoor,1,44.2926,0.0,0.18110245999999997,43.879999999999995
2021-11-21,BAL,CHI,Soldier Field,Outdoor,1,40.489700000000006,0.0,0.03149608,42.980000000000004
2021-11-21,SEA,ARI,CenturyLink Field,Outdoor,1,6.9347,0.0,0.0,40.82
2021-11-21,HOU,TEN,Nissan Stadium,Outdoor,1,26.6203,0.0,0.29921275999999997,52.34
2021-11-21,DAL,KAN,Arrowhead Stadium,Outdoor,1,28.6336,0.0,0.0,46.76
2021-11-21,SFO,JAX,TIAA Bank Field,Outdoor,1,30.6469,0.0,0.0,63.86
2021-11-21,LVR,CIN,Allegiant Stadium,Indoor,0,0.0,0.0,0.0,75.0
2021-11-21,WAS,CAR,Bank of America Stadium,Outdoor,1,14.540500000000002,0.0,0.0,43.879999999999995
2021-11-21,BUF,IND,New Era Field,Outdoor,1,44.2926,0.0,0.18110245999999997,43.879999999999995
2021-11-21,CHI,BAL,Soldier Field,Outdoor,1,40.489700000000006,0.0,0.03149608,42.980000000000004
2021-11-21,TEN,HOU,Nissan Stadium,Outdoor,1,26.6203,0.0,0.29921275999999997,52.34
2021-11-21,JAX,SFO,TIAA Bank Field,Outdoor,1,30.6469,0.0,0.0,63.86
2021-11-21,NOR,PHI,Lincoln Financial Field,Outdoor,1,12.0798,0.0,0.0,45.32
2021-11-21,CAR,WAS,Bank of America Stadium,Outdoor,1,14.540500000000002,0.0,0.0,43.879999999999995
2021-11-21,DET,CLE,FirstEnergy Stadium,Outdoor,1,39.3712,0.0,0.0787402,42.980000000000004
2021-11-21,GNB,MIN,TCF Bank Stadium,Outdoor,1,45.187400000000004,0.0,0.0,29.3
2021-11-21,NYJ,MIA,MetLife Stadium,Outdoor,1,19.2382,0.0,0.01968505,47.66
2021-11-21,PHI,NOR,Lincoln Financial Field,Outdoor,1,12.0798,0.0,0.0,45.32
2021-11-21,PIT,LAC,SoFi Stadium,Outdoor,1,8.0532,0.0,0.0,68.18
2021-11-21,LAC,PIT,SoFi Stadium,Outdoor,1,8.0532,0.0,0.0,68.18
2021-11-21,ARI,SEA,CenturyLink Field,Outdoor,1,6.9347,0.0,0.0,40.82
2021-11-21,KAN,DAL,Arrowhead Stadium,Outdoor,1,28.6336,0.0,0.0,46.76
2021-11-21,CIN,LVR,Allegiant Stadium,Indoor,0,0.0,0.0,0.0,75.0
2021-11-21,MIA,NYJ,MetLife Stadium,Outdoor,1,19.2382,0.0,0.01968505,47.66
2021-11-21,MIN,GNB,TCF Bank Stadium,Outdoor,1,45.187400000000004,0.0,0.0,29.3
2021-11-21,CLE,DET,FirstEnergy Stadium,Outdoor,1,39.3712,0.0,0.0787402,42.980000000000004
2021-11-22,TAM,NYG,Raymond James Stadium,Outdoor,1,28.1862,0.0,0.05118113,72.5
2021-11-22,NYG,TAM,Raymond James Stadium,Outdoor,1,28.1862,0.0,0.05118113,72.5
2021-11-25,DAL,LVR,AT&T Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-11-25,NOR,BUF,Mercedes-Benz Superdome,Indoor,0,0.0,0.0,0.0,75.0
2021-11-25,CHI,DET,Ford Field,Indoor,0,0.0,0.0,0.0,75.0
2021-11-25,LVR,DAL,AT&T Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-11-25,BUF,NOR,Mercedes-Benz Superdome,Indoor,0,0.0,0.0,0.0,75.0
2021-11-25,DET,CHI,Ford Field,Indoor,0,0.0,0.0,0.0,75.0
2021-11-28,PIT,CIN,Paul Brown Stadium,Outdoor,1,30.6469,0.0,0.0,39.38
2021-11-28,BAL,CLE,M&T Bank Stadium,Outdoor,1,17.4486,0.0,0.03543309,42.44
2021-11-28,CIN,PIT,Paul Brown Stadium,Outdoor,1,30.6469,0.0,0.0,39.38
2021-11-28,CLE,BAL,M&T Bank Stadium,Outdoor,1,17.4486,0.0,0.03543309,42.44
2021-11-28,LAC,DEN,Empower Field at Mile High,Outdoor,1,13.8694,0.0,0.0,44.78
2021-11-28,TEN,NWE,Gillette Stadium,Outdoor,1,16.553800000000003,0.0,0.0,34.34
2021-11-28,IND,TAM,Lucas Oil Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-11-28,ATL,JAX,TIAA Bank Field,Outdoor,1,14.540500000000002,0.0,0.011811029999999998,51.980000000000004
2021-11-28,CAR,MIA,Hard Rock Stadium,Outdoor,1,16.553800000000003,0.0,0.0,66.56
2021-11-28,PHI,NYG,MetLife Stadium,Outdoor,1,12.5272,0.0,0.01574804,35.06
2021-11-28,JAX,ATL,TIAA Bank Field,Outdoor,1,14.540500000000002,0.0,0.011811029999999998,51.980000000000004
2021-11-28,LAR,GNB,Lambeau Field,Outdoor,1,37.13420000000001,0.0,0.0,32.72
2021-11-28,MIN,SFO,Levi's Stadium,Outdoor,1,8.5006,0.0,0.0,57.2
2021-11-28,HOU,NYJ,NRG Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-11-28,GNB,LAR,Lambeau Field,Outdoor,1,37.13420000000001,0.0,0.0,32.72
2021-11-28,SFO,MIN,Levi's Stadium,Outdoor,1,8.5006,0.0,0.0,57.2
2021-11-28,DEN,LAC,Empower Field at Mile High,Outdoor,1,13.8694,0.0,0.0,44.78
2021-11-28,NWE,TEN,Gillette Stadium,Outdoor,1,16.553800000000003,0.0,0.0,34.34
2021-11-28,TAM,IND,Lucas Oil Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-11-28,MIA,CAR,Hard Rock Stadium,Outdoor,1,16.553800000000003,0.0,0.0,66.56
2021-11-28,NYG,PHI,MetLife Stadium,Outdoor,1,12.5272,0.0,0.01574804,35.06
2021-11-28,NYJ,HOU,NRG Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-11-29,SEA,WAS,FedExField,Outdoor,1,24.1596,0.0,0.0,38.480000000000004
2021-11-29,WAS,SEA,FedExField,Outdoor,1,24.1596,0.0,0.0,38.480000000000004
2021-12-02,NOR,DAL,Mercedes-Benz Superdome,Indoor,0,0.0,0.0,0.0,75.0
2021-12-02,DAL,NOR,Mercedes-Benz Superdome,Indoor,0,0.0,0.0,0.0,75.0
2021-12-05,MIN,DET,Ford Field,Indoor,0,0.0,0.0,0.0,75.0
2021-12-05,CHI,ARI,Soldier Field,Outdoor,1,36.2394,0.0,0.25984265999999995,38.66
2021-12-05,CIN,LAC,Paul Brown Stadium,Outdoor,1,22.593700000000002,0.0,0.13385834,44.06
2021-12-05,HOU,IND,NRG Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-12-05,NYG,MIA,Hard Rock Stadium,Outdoor,1,12.5272,0.0,0.0,71.96000000000001
2021-12-05,SFO,SEA,CenturyLink Field,Outdoor,1,6.2636,0.0,0.04330711,37.58
2021-12-05,ATL,TAM,Mercedes-Benz Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-12-05,NYJ,PHI,MetLife Stadium,Outdoor,1,15.435300000000002,0.0,0.0,41.36
2021-12-05,JAX,LAR,SoFi Stadium,Outdoor,1,7.1584,0.0,0.0,57.379999999999995
2021-12-05,DEN,KAN,Arrowhead Stadium,Outdoor,1,41.8319,0.0,0.0,53.78
2021-12-05,BAL,PIT,Heinz Field,Outdoor,1,21.027800000000003,0.0,0.03149608,36.14
2021-12-05,PIT,BAL,Heinz Field,Outdoor,1,21.027800000000003,0.0,0.03149608,36.14
2021-12-05,LAR,JAX,SoFi Stadium,Outdoor,1,7.1584,0.0,0.0,57.379999999999995
2021-12-05,WAS,LVR,Allegiant Stadium,Indoor,0,0.0,0.0,0.0,75.0
2021-12-05,SEA,SFO,CenturyLink Field,Outdoor,1,6.2636,0.0,0.04330711,37.58
2021-12-05,MIA,NYG,Hard Rock Stadium,Outdoor,1,12.5272,0.0,0.0,71.96000000000001
2021-12-05,IND,HOU,NRG Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-12-05,PHI,NYJ,MetLife Stadium,Outdoor,1,15.435300000000002,0.0,0.0,41.36
2021-12-05,DET,MIN,Ford Field,Indoor,0,0.0,0.0,0.0,75.0
2021-12-05,LAC,CIN,Paul Brown Stadium,Outdoor,1,22.593700000000002,0.0,0.13385834,44.06
2021-12-05,ARI,CHI,Soldier Field,Outdoor,1,36.2394,0.0,0.25984265999999995,38.66
2021-12-05,TAM,ATL,Mercedes-Benz Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-12-05,LVR,WAS,Allegiant Stadium,Indoor,0,0.0,0.0,0.0,75.0
2021-12-05,KAN,DEN,Arrowhead Stadium,Outdoor,1,41.8319,0.0,0.0,53.78
2021-12-06,BUF,NWE,New Era Field,Outdoor,1,77.40020000000001,0.0,0.25984265999999995,46.58
2021-12-06,NWE,BUF,New Era Field,Outdoor,1,77.40020000000001,0.0,0.25984265999999995,46.58
2021-12-09,MIN,PIT,TCF Bank Stadium,Outdoor,1,39.1475,3.1496079999999997,0.0,31.1
2021-12-09,PIT,MIN,TCF Bank Stadium,Outdoor,1,39.1475,3.1496079999999997,0.0,31.1
2021-12-12,WAS,DAL,FedExField,Outdoor,1,30.870600000000003,0.0,0.0,41.0
2021-12-12,BAL,CLE,FirstEnergy Stadium,Outdoor,1,56.8198,0.0,0.0,40.28
2021-12-12,CIN,SFO,Paul Brown Stadium,Outdoor,1,16.7775,0.0,0.0,35.78
2021-12-12,CAR,ATL,Bank of America Stadium,Outdoor,1,25.7255,0.0,0.0,51.44
2021-12-12,BUF,TAM,Raymond James Stadium,Outdoor,1,16.1064,0.0,0.0,74.66
2021-12-12,GNB,CHI,Lambeau Field,Outdoor,1,33.7787,5.118113,0.0,30.2
2021-12-12,TAM,BUF,Raymond James Stadium,Outdoor,1,16.1064,0.0,0.0,74.66
2021-12-12,LAC,NYG,SoFi Stadium,Outdoor,1,8.7243,0.0,0.0,54.86
2021-12-12,NOR,NYJ,MetLife Stadium,Outdoor,1,38.252700000000004,0.0,0.0,44.78
2021-12-12,KAN,LVR,Arrowhead Stadium,Outdoor,1,43.621500000000005,0.0,0.0,44.06
2021-12-12,TEN,JAX,Nissan Stadium,Outdoor,1,8.0532,0.0,0.0,39.019999999999996
2021-12-12,SEA,HOU,NRG Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-12-12,DAL,WAS,FedExField,Outdoor,1,30.870600000000003,0.0,0.0,41.0
2021-12-12,CLE,BAL,FirstEnergy Stadium,Outdoor,1,56.8198,0.0,0.0,40.28
2021-12-12,SFO,CIN,Paul Brown Stadium,Outdoor,1,16.7775,0.0,0.0,35.78
2021-12-12,ATL,CAR,Bank of America Stadium,Outdoor,1,25.7255,0.0,0.0,51.44
2021-12-12,DEN,DET,Empower Field at Mile High,Outdoor,1,23.488500000000002,0.0,0.0,38.480000000000004
2021-12-12,HOU,SEA,NRG Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-12-12,CHI,GNB,Lambeau Field,Outdoor,1,33.7787,5.118113,0.0,30.2
2021-12-12,LVR,KAN,Arrowhead Stadium,Outdoor,1,43.621500000000005,0.0,0.0,44.06
2021-12-12,NYJ,NOR,MetLife Stadium,Outdoor,1,38.252700000000004,0.0,0.0,44.78
2021-12-12,DET,DEN,Empower Field at Mile High,Outdoor,1,23.488500000000002,0.0,0.0,38.480000000000004
2021-12-12,NYG,LAC,SoFi Stadium,Outdoor,1,8.7243,0.0,0.0,54.86
2021-12-12,JAX,TEN,Nissan Stadium,Outdoor,1,8.0532,0.0,0.0,39.019999999999996
2021-12-13,ARI,LAR,State Farm Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-12-13,LAR,ARI,State Farm Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-12-16,LAC,KAN,SoFi Stadium,Outdoor,1,9.1717,0.0,0.08267721,50.540000000000006
2021-12-16,KAN,LAC,SoFi Stadium,Outdoor,1,9.1717,0.0,0.08267721,50.540000000000006
2021-12-18,NWE,IND,Lucas Oil Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-12-18,IND,NWE,Lucas Oil Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-12-19,TAM,NOR,Raymond James Stadium,Outdoor,1,23.2648,0.0,0.0,77.0
2021-12-19,DEN,CIN,Empower Field at Mile High,Outdoor,1,20.804100000000002,0.0,0.0,33.08
2021-12-19,ATL,SFO,Levi's Stadium,Outdoor,1,10.961300000000001,0.0,0.0,44.06
2021-12-19,BAL,GNB,M&T Bank Stadium,Outdoor,1,43.621500000000005,0.0,0.03149608,41.9
2021-12-19,NYJ,MIA,Hard Rock Stadium,Outdoor,1,25.9492,0.0,0.31889780999999995,77.0
2021-12-19,JAX,HOU,TIAA Bank Field,Outdoor,1,25.0544,0.0,0.22834658,72.14
2021-12-19,NYG,DAL,MetLife Stadium,Outdoor,1,40.266000000000005,0.0,0.03149608,37.04
2021-12-19,ARI,DET,Ford Field,Indoor,0,0.0,0.0,0.0,75.0
2021-12-19,CAR,BUF,New Era Field,Outdoor,1,25.7255,0.0,0.0,28.759999999999998
2021-12-19,TEN,PIT,Heinz Field,Outdoor,1,34.673500000000004,0.0,0.01968505,34.34
2021-12-19,BUF,CAR,New Era Field,Outdoor,1,25.7255,0.0,0.0,28.759999999999998
2021-12-19,DAL,NYG,MetLife Stadium,Outdoor,1,40.266000000000005,0.0,0.03149608,37.04
2021-12-19,GNB,BAL,M&T Bank Stadium,Outdoor,1,43.621500000000005,0.0,0.03149608,41.9
2021-12-19,HOU,JAX,TIAA Bank Field,Outdoor,1,25.0544,0.0,0.22834658,72.14
2021-12-19,MIA,NYJ,Hard Rock Stadium,Outdoor,1,25.9492,0.0,0.31889780999999995,77.0
2021-12-19,PIT,TEN,Heinz Field,Outdoor,1,34.673500000000004,0.0,0.01968505,34.34
2021-12-19,SFO,ATL,Levi's Stadium,Outdoor,1,10.961300000000001,0.0,0.0,44.06
2021-12-19,CIN,DEN,Empower Field at Mile High,Outdoor,1,20.804100000000002,0.0,0.0,33.08
2021-12-19,NOR,TAM,Raymond James Stadium,Outdoor,1,23.2648,0.0,0.0,77.0
2021-12-19,DET,ARI,Ford Field,Indoor,0,0.0,0.0,0.0,75.0
2021-12-20,CHI,MIN,Soldier Field,Outdoor,1,40.0423,0.0,0.0,36.32
2021-12-20,CLE,LVR,FirstEnergy Stadium,Outdoor,1,44.0689,0.0,0.0,36.32
2021-12-20,MIN,CHI,Soldier Field,Outdoor,1,40.0423,0.0,0.0,36.32
2021-12-20,LVR,CLE,FirstEnergy Stadium,Outdoor,1,44.0689,0.0,0.0,36.32
2021-12-21,PHI,WAS,Lincoln Financial Field,Outdoor,1,17.0012,0.0,0.011811029999999998,35.6
2021-12-21,WAS,PHI,Lincoln Financial Field,Outdoor,1,17.0012,0.0,0.011811029999999998,35.6
2021-12-21,SEA,LAR,SoFi Stadium,Outdoor,1,5.1451,0.0,0.0,57.92
2021-12-21,LAR,SEA,SoFi Stadium,Outdoor,1,5.1451,0.0,0.0,57.92
2021-12-23,SFO,TEN,Nissan Stadium,Outdoor,1,28.1862,0.0,0.0,39.92
2021-12-23,TEN,SFO,Nissan Stadium,Outdoor,1,28.1862,0.0,0.0,39.92
2021-12-25,GNB,CLE,Lambeau Field,Outdoor,1,25.0544,0.0,0.0,36.68
2021-12-25,ARI,IND,State Farm Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-12-25,CLE,GNB,Lambeau Field,Outdoor,1,25.0544,0.0,0.0,36.68
2021-12-25,IND,ARI,State Farm Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-12-26,SEA,CHI,CenturyLink Field,Outdoor,1,24.607,0.0,0.6299216,26.42
2021-12-26,NYG,PHI,Lincoln Financial Field,Outdoor,1,35.3446,0.0,0.0,53.24
2021-12-26,MIN,LAR,TCF Bank Stadium,Outdoor,1,29.081000000000003,0.0,0.3543309,21.02
2021-12-26,JAX,NYJ,MetLife Stadium,Outdoor,1,42.2793,0.0,0.0,44.42
2021-12-26,BAL,CIN,Paul Brown Stadium,Outdoor,1,13.8694,0.0,0.0,49.46
2021-12-26,CAR,TAM,Bank of America Stadium,Outdoor,1,12.0798,0.0,0.0,64.75999999999999
2021-12-26,NWE,BUF,Gillette Stadium,Outdoor,1,29.752100000000002,0.0,0.1574804,37.94
2021-12-26,DET,ATL,Mercedes-Benz Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-12-26,LAC,HOU,NRG Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-12-26,PIT,KAN,Arrowhead Stadium,Outdoor,1,31.0943,0.0,0.0,50.18
2021-12-26,KAN,PIT,Arrowhead Stadium,Outdoor,1,31.0943,0.0,0.0,50.18
2021-12-26,DEN,LVR,Allegiant Stadium,Indoor,0,0.0,0.0,0.0,75.0
2021-12-26,DAL,WAS,AT&T Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-12-26,LVR,DEN,Allegiant Stadium,Indoor,0,0.0,0.0,0.0,75.0
2021-12-26,CHI,SEA,CenturyLink Field,Outdoor,1,24.607,0.0,0.6299216,26.42
2021-12-26,PHI,NYG,Lincoln Financial Field,Outdoor,1,35.3446,0.0,0.0,53.24
2021-12-26,LAR,MIN,TCF Bank Stadium,Outdoor,1,29.081000000000003,0.0,0.3543309,21.02
2021-12-26,WAS,DAL,AT&T Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-12-26,HOU,LAC,NRG Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-12-26,CIN,BAL,Paul Brown Stadium,Outdoor,1,13.8694,0.0,0.0,49.46
2021-12-26,TAM,CAR,Bank of America Stadium,Outdoor,1,12.0798,0.0,0.0,64.75999999999999
2021-12-26,BUF,NWE,Gillette Stadium,Outdoor,1,29.752100000000002,0.0,0.1574804,37.94
2021-12-26,ATL,DET,Mercedes-Benz Stadium,Retractable,0,0.0,0.0,0.0,75.0
2021-12-26,NYJ,JAX,MetLife Stadium,Outdoor,1,42.2793,0.0,0.0,44.42
2021-12-27,MIA,NOR,Mercedes-Benz Superdome,Indoor,0,0.0,0.0,0.0,75.0
2021-12-27,NOR,MIA,Mercedes-Benz Superdome,Indoor,0,0.0,0.0,0.0,75.0
2022-01-02,NWE,JAX,Gillette Stadium,Outdoor,1,19.0145,0.0,0.26377967,46.04
2022-01-02,BUF,ATL,New Era Field,Outdoor,1,36.2394,1.968505,0.24015760999999997,29.3
2022-01-02,NOR,CAR,Mercedes-Benz Superdome,Indoor,0,0.0,0.0,0.0,75.0
2022-01-02,CHI,NYG,Soldier Field,Outdoor,1,41.3845,2.9921276,0.05905515,24.8
2022-01-02,CIN,KAN,Paul Brown Stadium,Outdoor,1,35.1209,0.0,0.20472452,36.32
2022-01-02,LVR,IND,Lucas Oil Stadium,Retractable,0,0.0,0.0,0.0,75.0
2022-01-02,ARI,DAL,AT&T Stadium,Retractable,0,0.0,0.0,0.0,75.0
2022-01-02,TAM,NYJ,MetLife Stadium,Outdoor,1,27.7388,0.0,0.1574804,49.82
2022-01-02,PHI,WAS,FedExField,Outdoor,1,13.8694,0.0,0.24803162999999998,56.3
2022-01-02,ATL,BUF,New Era Field,Outdoor,1,36.2394,1.968505,0.24015760999999997,29.3
2022-01-02,CAR,NOR,Mercedes-Benz Superdome,Indoor,0,0.0,0.0,0.0,75.0
2022-01-02,NYG,CHI,Soldier Field,Outdoor,1,41.3845,2.9921276,0.05905515,24.8
2022-01-02,KAN,CIN,Paul Brown Stadium,Outdoor,1,35.1209,0.0,0.20472452,36.32
2022-01-02,IND,LVR,Lucas Oil Stadium,Retractable,0,0.0,0.0,0.0,75.0
2022-01-02,DAL,ARI,AT&T Stadium,Retractable,0,0.0,0.0,0.0,75.0
2022-01-02,MIN,GNB,Lambeau Field,Outdoor,1,23.2648,3.1496079999999997,0.0,12.740000000000002
2022-01-02,JAX,NWE,Gillette Stadium,Outdoor,1,19.0145,0.0,0.26377967,46.04
2022-01-02,MIA,TEN,Nissan Stadium,Outdoor,1,37.805299999999995,1.181103,0.31889780999999995,49.46
2022-01-02,NYJ,TAM,MetLife Stadium,Outdoor,1,27.7388,0.0,0.1574804,49.82
2022-01-02,WAS,PHI,FedExField,Outdoor,1,13.8694,0.0,0.24803162999999998,56.3
2022-01-02,DEN,LAC,SoFi Stadium,Outdoor,1,10.2902,0.0,0.0,54.14
2022-01-02,HOU,SFO,Levi's Stadium,Outdoor,1,11.185,0.0,0.0,44.06
2022-01-02,DET,SEA,CenturyLink Field,Outdoor,1,23.9359,3.1496079999999997,1.03149662,34.34
2022-01-02,BAL,LAR,M&T Bank Stadium,Outdoor,1,30.4232,0.0,0.24409461999999998,56.480000000000004
2022-01-02,LAR,BAL,M&T Bank Stadium,Outdoor,1,30.4232,0.0,0.24409461999999998,56.480000000000004
2022-01-02,SEA,DET,CenturyLink Field,Outdoor,1,23.9359,3.1496079999999997,1.03149662,34.34
2022-01-02,SFO,HOU,Levi's Stadium,Outdoor,1,11.185,0.0,0.0,44.06
2022-01-02,LAC,DEN,SoFi Stadium,Outdoor,1,10.2902,0.0,0.0,54.14
2022-01-02,TEN,MIA,Nissan Stadium,Outdoor,1,37.805299999999995,1.181103,0.31889780999999995,49.46
2022-01-02,GNB,MIN,Lambeau Field,Outdoor,1,23.2648,3.1496079999999997,0.0,12.740000000000002
2022-01-03,CLE,PIT,Heinz Field,Outdoor,1,39.3712,0.0,0.0,24.98
2022-01-03,PIT,CLE,Heinz Field,Outdoor,1,39.3712,0.0,0.0,24.98
2022-01-08,PHI,DAL,Lincoln Financial Field,Outdoor,1,26.6203,0.0,0.0,26.78
2022-01-08,KAN,DEN,Empower Field at Mile High,Outdoor,1,24.8307,0.0,0.0,34.34
2022-01-08,DAL,PHI,Lincoln Financial Field,Outdoor,1,26.6203,0.0,0.0,26.78
2022-01-08,DEN,KAN,Empower Field at Mile High,Outdoor,1,24.8307,0.0,0.0,34.34
2022-01-09,ARI,SEA,State Farm Stadium,Retractable,0,0.0,0.0,0.0,75.0
2022-01-09,BAL,PIT,M&T Bank Stadium,Outdoor,1,32.6602,1.968505,0.39370099999999997,36.68
2022-01-09,NYG,WAS,MetLife Stadium,Outdoor,1,31.7654,1.968505,0.14566937,32.54
2022-01-09,NWE,MIA,Hard Rock Stadium,Outdoor,1,37.3579,0.0,0.5944885099999999,73.58000000000001
2022-01-09,IND,JAX,TIAA Bank Field,Outdoor,1,23.2648,0.0,0.0,66.74000000000001
2022-01-09,CIN,CLE,FirstEnergy Stadium,Outdoor,1,71.80770000000001,0.0,0.33464584999999997,36.86
2022-01-09,CHI,MIN,TCF Bank Stadium,Outdoor,1,40.9371,5.118113,0.0,-0.03999999999999915
2022-01-09,CAR,TAM,Raymond James Stadium,Outdoor,1,18.567100000000003,0.0,0.0,73.03999999999999
2022-01-09,NYJ,BUF,New Era Field,Outdoor,1,73.3736,5.905514999999999,0.16141740999999998,36.86
2022-01-09,ATL,NOR,Mercedes-Benz Stadium,Retractable,0,0.0,0.0,0.0,75.0
2022-01-09,HOU,TEN,NRG Stadium,Retractable,0,0.0,0.0,0.0,75.0
2022-01-09,GNB,DET,Ford Field,Indoor,0,0.0,0.0,0.0,75.0
2022-01-09,LVR,LAC,Allegiant Stadium,Indoor,0,0.0,0.0,0.0,75.0
2022-01-09,SFO,LAR,SoFi Stadium,Outdoor,1,6.4873,0.0,0.0,59.0
2022-01-09,SEA,ARI,State Farm Stadium,Retractable,0,0.0,0.0,0.0,75.0
2022-01-09,PIT,BAL,M&T Bank Stadium,Outdoor,1,32.6602,1.968505,0.39370099999999997,36.68
2022-01-09,WAS,NYG,MetLife Stadium,Outdoor,1,31.7654,1.968505,0.14566937,32.54
2022-01-09,MIA,NWE,Hard Rock Stadium,Outdoor,1,37.3579,0.0,0.5944885099999999,73.58000000000001
2022-01-09,TEN,HOU,NRG Stadium,Retractable,0,0.0,0.0,0.0,75.0
2022-01-09,DET,GNB,Ford Field,Indoor,0,0.0,0.0,0.0,75.0
2022-01-09,JAX,IND,TIAA Bank Field,Outdoor,1,23.2648,0.0,0.0,66.74000000000001
2022-01-09,CLE,CIN,FirstEnergy Stadium,Outdoor,1,71.80770000000001,0.0,0.33464584999999997,36.86
2022-01-09,MIN,CHI,TCF Bank Stadium,Outdoor,1,40.9371,5.118113,0.0,-0.03999999999999915
