name,team,position,week,opp,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_td,receiving_tgts,receiving_rec,receiving_yds,receiving_td
Josh Allen,BUF,QB,11,IND,25.7,36.4,289.9,2.1,0.8,6.4,34.7,0.4,0.0,0.0,0.0,0.0
Patrick Mahomes,KC,QB,11,DAL,26.8,38.0,313.0,2.4,0.8,3.5,19.6,0.2,0.0,0.0,0.0,0.0
Dak Prescott,DAL,QB,11,KC,24.3,36.2,294.1,2.2,0.7,3.6,17.0,0.2,0.0,0.0,0.0,0.0
Tom Brady,TB,QB,11,NYG,26.8,38.0,302.7,2.4,0.7,0.9,1.9,0.1,0.0,0.0,0.0,0.0
Justin Herbert,LAC,QB,11,PIT,24.9,37.0,276.3,1.9,0.8,3.7,19.1,0.2,0.0,0.0,0.0,0.0
Jalen Hurts,PHI,QB,11,NO,18.0,29.9,216.5,1.4,0.7,8.4,47.7,0.4,0.0,0.0,0.0,0.0
Aaron Rodgers,GB,QB,11,MIN,22.9,34.0,270.9,2.0,0.4,2.3,10.4,0.1,0.0,0.0,0.0,0.0
Russell Wilson,SEA,QB,11,ARI,21.3,31.8,248.2,1.8,0.7,5.16,24.8,0.2,0.0,0.0,0.0,0.0
Ryan Tannehill,TEN,QB,11,HOU,21.0,30.2,252.0,1.8,0.7,3.4,18.0,0.3,0.0,0.0,0.0,0.0
Joe Burrow,CIN,QB,11,LV,24.0,35.4,269.4,2.0,0.8,2.3,9.1,0.1,0.0,0.0,0.0,0.0
Derek Carr,LV,QB,11,CIN,24.7,36.7,286.7,1.8,0.7,2.4,8.0,0.1,0.0,0.0,0.0,0.0
Kirk Cousins,MIN,QB,11,GB,23.1,34.6,266.6,1.9,0.8,2.1,8.7,0.1,0.0,0.0,0.0,0.0
Tua Tagovailoa,MIA,QB,11,NYJ,24.2,36.7,253.5,1.7,0.8,3.4,14.2,0.2,0.0,0.0,0.0,0.0
Cam Newton,CAR,QB,11,WAS,19.9,31.7,214.2,1.3,0.9,6.5,31.0,0.4,0.0,0.0,0.0,0.0
Jimmy Garoppolo,SF,QB,11,JAX,22.0,32.2,262.0,1.8,0.8,2.4,7.1,0.1,0.0,0.0,0.0,0.0
Mac Jones,NE,QB,11,ATL,23.3,33.5,265.0,1.8,0.7,1.7,5.7,0.0,0.0,0.0,0.0,0.0
Justin Fields,CHI,QB,11,BAL,19.4,31.2,212.2,1.3,1.0,6.4,35.1,0.3,0.0,0.0,0.0,0.0
Daniel Jones,NYG,QB,11,TB,21.8,35.2,233.5,1.4,0.9,5.6,27.1,0.2,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,QB,11,DET,20.4,29.4,242.1,1.6,0.6,2.2,8.5,0.1,0.0,0.0,0.0,0.0
Taylor Heinicke,WAS,QB,11,CAR,20.9,33.6,225.3,1.4,1.0,4.3,22.3,0.2,0.0,0.0,0.0,0.0
Carson Wentz,IND,QB,11,BUF,21.1,35.0,238.7,1.5,0.9,3.1,14.1,0.1,0.0,0.0,0.0,0.0
Matt Ryan,ATL,QB,11,NE,23.6,37.2,250.6,1.5,0.9,1.8,5.1,0.1,0.0,0.0,0.0,0.0
Tyrod Taylor,HOU,QB,11,TEN,19.8,33.1,223.7,1.1,0.7,4.5,21.6,0.1,0.0,0.0,0.0,0.0
Trevor Lawrence,JAX,QB,11,SF,21.5,34.8,227.2,1.2,1.0,3.9,17.8,0.2,0.0,0.0,0.0,0.0
Ben Roethlisberger,PIT,QB,11,LAC,22.6,35.2,236.9,1.5,0.7,1.0,2.4,0.0,0.0,0.0,0.0,0.0
Trevor Siemian,NO,QB,11,PHI,20.7,32.8,225.2,1.5,0.8,1.6,4.7,0.0,0.0,0.0,0.0,0.0
Joe Flacco,NYJ,QB,11,MIA,21.6,35.8,236.8,1.3,1.0,1.5,4.2,0.0,0.0,0.0,0.0,0.0
Colt McCoy,ARI,QB,11,SEA,19.9,30.5,207.9,1.2,0.9,2.8,8.2,0.1,0.0,0.0,0.0,0.0
Tyler Huntley,BAL,QB,11,CHI,12.5,19.8,142.7,0.9,0.6,4.7,21.3,0.2,0.0,0.0,0.0,0.0
Tim Boyle,DET,QB,11,CLE,18.1,32.6,195.4,1.0,0.9,1.9,6.3,0.0,0.0,0.0,0.0,0.0
Taysom Hill,NO,QB,11,PHI,1.1,1.7,15.3,0.1,0.0,2.9,15.0,0.2,0.0,0.0,0.0,0.0
P.J. Walker,CAR,QB,11,WAS,2.6,4.1,30.0,0.2,0.1,0.4,1.2,0.0,0.0,0.0,0.0,0.0
Trey Lance,SF,QB,11,JAX,2.0,3.2,14.4,0.0,0.0,1.2,4.8,0.1,0.0,0.0,0.0,0.0
Mason Rudolph,PIT,QB,11,LAC,3.7,5.3,28.1,0.1,0.1,0.3,0.6,0.0,0.0,0.0,0.0,0.0
Case Keenum,CLE,QB,11,DET,2.5,3.7,20.9,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
Nick Chubb,CLE,RB,11,DET,0.0,0.0,0.0,0.0,0.0,18.0,96.0,0.9,2.1,1.6,13.0,0.1
Christian McCaffrey,CAR,RB,11,WAS,0.0,0.0,0.0,0.0,0.0,16.7,70.7,0.6,6.6,5.5,45.1,0.2
Najee Harris,PIT,RB,11,LAC,0.0,0.0,0.0,0.0,0.0,21.3,87.0,0.6,4.9,3.8,26.6,0.2
Dalvin Cook,MIN,RB,11,GB,0.0,0.0,0.0,0.0,0.0,19.3,89.4,0.7,3.8,3.0,21.8,0.1
Jonathan Taylor,IND,RB,11,BUF,0.0,0.0,0.0,0.0,0.0,17.8,83.2,0.7,3.9,3.0,24.3,0.1
AJ Dillon,GB,RB,11,MIN,0.0,0.0,0.0,0.0,0.0,18.0,82.6,0.6,3.7,3.0,22.5,0.1
Austin Ekeler,LAC,RB,11,PIT,0.0,0.0,0.0,0.0,0.0,13.2,60.4,0.5,6.0,4.8,37.7,0.3
Ezekiel Elliott,DAL,RB,11,KC,0.0,0.0,0.0,0.0,0.0,17.1,76.7,0.7,3.4,2.7,19.4,0.1
Joe Mixon,CIN,RB,11,LV,0.0,0.0,0.0,0.0,0.0,17.3,74.0,0.6,3.9,2.9,22.6,0.1
James Conner,ARI,RB,11,SEA,0.0,0.0,0.0,0.0,0.0,15.7,63.8,0.7,3.5,2.9,19.3,0.1
D'Andre Swift,DET,RB,11,CLE,0.0,0.0,0.0,0.0,0.0,14.2,54.1,0.4,6.1,4.6,37.2,0.2
Leonard Fournette,TB,RB,11,NYG,0.0,0.0,0.0,0.0,0.0,15.4,65.0,0.5,4.9,3.7,26.0,0.1
Jeff Wilson,SF,RB,11,JAX,0.0,0.0,0.0,0.0,0.0,16.0,68.7,0.6,2.5,1.8,14.5,0.1
Mark Ingram,NO,RB,11,PHI,0.0,0.0,0.0,0.0,0.0,15.9,64.1,0.5,4.0,3.3,24.7,0.1
David Montgomery,CHI,RB,11,BAL,0.0,0.0,0.0,0.0,0.0,15.5,65.3,0.5,3.1,2.4,18.5,0.1
James Robinson,JAX,RB,11,SF,0.0,0.0,0.0,0.0,0.0,14.8,64.9,0.5,3.8,2.6,18.2,0.1
Saquon Barkley,NYG,RB,11,TB,0.0,0.0,0.0,0.0,0.0,14.3,53.8,0.5,4.8,3.4,26.3,0.1
Josh Jacobs,LV,RB,11,CIN,0.0,0.0,0.0,0.0,0.0,13.1,55.2,0.6,3.2,2.5,18.5,0.1
Antonio Gibson,WAS,RB,11,CAR,0.0,0.0,0.0,0.0,0.0,15.0,61.9,0.5,2.9,2.1,15.6,0.1
Michael Carter,NYJ,RB,11,MIA,0.0,0.0,0.0,0.0,0.0,12.6,52.8,0.4,4.1,3.3,26.9,0.1
Damien Harris,NE,RB,11,ATL,0.0,0.0,0.0,0.0,0.0,13.7,62.3,0.6,1.5,0.9,5.9,0.0
Myles Gaskin,MIA,RB,11,NYJ,0.0,0.0,0.0,0.0,0.0,13.1,50.9,0.3,4.1,3.3,21.8,0.2
D'Onta Foreman,TEN,RB,11,HOU,0.0,0.0,0.0,0.0,0.0,12.8,55.0,0.4,2.3,1.7,11.8,0.1
Alex Collins,SEA,RB,11,ARI,0.0,0.0,0.0,0.0,0.0,13.8,59.3,0.4,2.0,1.3,9.7,0.0
Darrel Williams,KC,RB,11,DAL,0.0,0.0,0.0,0.0,0.0,9.5,40.0,0.3,3.2,2.6,19.3,0.1
Rhamondre Stevenson,NE,RB,11,ATL,0.0,0.0,0.0,0.0,0.0,9.0,38.1,0.4,2.5,1.9,14.0,0.1
Zack Moss,BUF,RB,11,IND,0.0,0.0,0.0,0.0,0.0,9.1,36.1,0.4,2.3,1.8,14.1,0.1
Devonta Freeman,BAL,RB,11,CHI,0.0,0.0,0.0,0.0,0.0,9.7,43.0,0.3,2.7,1.8,13.2,0.1
Clyde Edwards-Helaire,KC,RB,11,DAL,0.0,0.0,0.0,0.0,0.0,9.1,39.6,0.3,2.4,1.8,13.7,0.1
Mike Davis,ATL,RB,11,NE,0.0,0.0,0.0,0.0,0.0,10.7,40.3,0.2,3.6,2.9,17.5,0.1
