name,team,position,week,opp,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_td,receiving_tgts,receiving_rec,receiving_yds,receiving_td
Josh Allen,BUF,QB,8,MIA,25.2,36.8,296.6,2.4,0.7,6.7,33.3,0.4,0.0,0.0,0.0,0.0
Patrick Mahomes,KC,QB,8,NYG,27.7,37.0,309.1,2.5,0.8,4.3,24.2,0.2,0.0,0.0,0.0,0.0
Jalen Hurts,PHI,QB,8,DET,20.8,32.4,254.5,1.6,0.7,8.6,50.3,0.5,0.0,0.0,0.0,0.0
Kyler Murray,ARI,QB,8,GB,24.2,34.4,279.1,2.1,0.8,6.5,32.1,0.3,0.0,0.0,0.0,0.0
Matthew Stafford,LAR,QB,8,HOU,24.5,35.6,311.1,2.4,0.7,2.2,6.4,0.1,0.0,0.0,0.0,0.0
Justin Herbert,LAC,QB,8,NE,25.1,37.5,281.0,2.0,0.8,3.8,17.2,0.2,0.0,0.0,0.0,0.0
Tom Brady,TB,QB,8,NO,26.7,39.9,309.5,2.2,0.8,1.2,2.0,0.1,0.0,0.0,0.0,0.0
Joe Burrow,CIN,QB,8,NYJ,23.6,33.7,278.1,2.1,0.7,2.7,9.5,0.1,0.0,0.0,0.0,0.0
Kirk Cousins,MIN,QB,8,DAL,25.4,37.5,284.6,2.1,0.8,1.8,7.2,0.0,0.0,0.0,0.0,0.0
Daniel Jones,NYG,QB,8,KC,23.5,36.9,264.2,1.4,0.9,5.9,31.1,0.2,0.0,0.0,0.0,0.0
Ryan Tannehill,TEN,QB,8,IND,20.4,31.1,245.8,1.7,0.7,3.3,17.2,0.2,0.0,0.0,0.0,0.0
Aaron Rodgers,GB,QB,8,ARI,22.1,33.6,251.1,1.8,0.5,2.4,10.2,0.1,0.0,0.0,0.0,0.0
Carson Wentz,IND,QB,8,TEN,21.7,34.2,256.3,1.8,0.8,3.3,13.5,0.1,0.0,0.0,0.0,0.0
Matt Ryan,ATL,QB,8,CAR,25.1,37.7,267.6,1.8,0.7,1.7,4.6,0.1,0.0,0.0,0.0,0.0
Trevor Lawrence,JAX,QB,8,SEA,22.4,35.9,257.8,1.4,0.9,4.0,18.0,0.2,0.0,0.0,0.0,0.0
Teddy Bridgewater,DEN,QB,8,WAS,23.4,34.7,253.3,1.7,0.9,3.1,11.4,0.1,0.0,0.0,0.0,0.0
Jameis Winston,NO,QB,8,TB,20.7,31.6,238.4,1.6,1.0,3.9,16.1,0.1,0.0,0.0,0.0,0.0
Sam Darnold,CAR,QB,8,ATL,22.2,35.6,249.8,1.5,1.0,3.1,15.0,0.1,0.0,0.0,0.0,0.0
Taylor Heinicke,WAS,QB,8,DEN,21.4,33.6,231.0,1.4,0.9,3.7,20.8,0.1,0.0,0.0,0.0,0.0
Geno Smith,SEA,QB,8,JAX,19.6,31.6,230.5,1.5,0.8,3.4,15.5,0.1,0.0,0.0,0.0,0.0
Mac Jones,NE,QB,8,LAC,23.2,35.0,252.9,1.5,0.8,2.0,6.1,0.0,0.0,0.0,0.0,0.0
Ben Roethlisberger,PIT,QB,8,CLE,23.1,37.6,251.0,1.6,0.8,0.9,1.1,0.0,0.0,0.0,0.0,0.0
Jared Goff,DET,QB,8,PHI,24.8,36.3,251.0,1.4,0.9,1.8,4.9,0.1,0.0,0.0,0.0,0.0
Tua Tagovailoa,MIA,QB,8,BUF,22.0,36.7,234.7,1.3,1.0,3.1,13.5,0.1,0.0,0.0,0.0,0.0
Jimmy Garoppolo,SF,QB,8,CHI,19.2,31.8,232.0,1.5,0.9,2.0,5.2,0.1,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,QB,8,PIT,19.6,30.5,224.9,1.4,0.7,2.2,7.2,0.0,0.0,0.0,0.0,0.0
Justin Fields,CHI,QB,8,SF,16.6,29.2,178.4,1.1,1.0,5.2,25.8,0.2,0.0,0.0,0.0,0.0
Mike White,NYJ,QB,8,CIN,19.1,33.0,205.6,1.1,1.2,2.0,5.4,0.0,0.0,0.0,0.0,0.0
Davis Mills,HOU,QB,8,LAR,20.4,33.7,209.2,1.0,1.1,2.2,4.7,0.0,0.0,0.0,0.0,0.0
Cooper Rush,DAL,QB,8,MIN,9.3,15.3,114.0,0.7,0.6,1.1,4.9,0.1,0.0,0.0,0.0,0.0
Case Keenum,CLE,QB,8,PIT,6.9,10.1,61.0,0.3,0.3,0.8,2.7,0.0,0.0,0.0,0.0,0.0
Trey Lance,SF,QB,8,CHI,1.6,2.0,23.6,0.1,0.1,2.2,11.5,0.1,0.0,0.0,0.0,0.0
Tyrod Taylor,HOU,QB,8,LAR,4.6,6.9,36.9,0.2,0.3,1.0,4.2,0.0,0.0,0.0,0.0,0.0
John Wolford,LAR,QB,8,HOU,1.1,1.9,9.0,0.1,0.0,0.3,0.8,0.0,0.0,0.0,0.0,0.0
Derrick Henry,TEN,RB,8,IND,0.0,0.0,0.0,0.0,0.0,23.7,106.8,0.9,2.8,2.2,16.4,0.1
Dalvin Cook,MIN,RB,8,DAL,0.0,0.0,0.0,0.0,0.0,19.5,90.0,0.8,4.1,3.4,25.7,0.1
Darrell Henderson,LAR,RB,8,HOU,0.0,0.0,0.0,0.0,0.0,18.0,84.5,0.7,3.4,2.7,21.7,0.1
Jonathan Taylor,IND,RB,8,TEN,0.0,0.0,0.0,0.0,0.0,16.5,80.5,0.7,3.3,2.6,23.7,0.1
Alvin Kamara,NO,RB,8,TB,0.0,0.0,0.0,0.0,0.0,13.2,58.0,0.5,7.0,5.4,45.4,0.3
Aaron Jones,GB,RB,8,ARI,0.0,0.0,0.0,0.0,0.0,13.2,63.9,0.6,4.9,4.2,31.5,0.3
Nick Chubb,CLE,RB,8,PIT,0.0,0.0,0.0,0.0,0.0,17.7,87.8,0.7,2.3,1.7,13.6,0.1
Ezekiel Elliott,DAL,RB,8,MIN,0.0,0.0,0.0,0.0,0.0,16.9,80.6,0.7,3.1,2.4,16.6,0.1
D'Andre Swift,DET,RB,8,PHI,0.0,0.0,0.0,0.0,0.0,12.1,51.7,0.5,6.8,5.4,44.0,0.3
Najee Harris,PIT,RB,8,CLE,0.0,0.0,0.0,0.0,0.0,18.2,68.3,0.5,5.7,4.4,29.6,0.2
Joe Mixon,CIN,RB,8,NYJ,0.0,0.0,0.0,0.0,0.0,17.7,79.0,0.6,3.5,2.6,18.4,0.1
Austin Ekeler,LAC,RB,8,NE,0.0,0.0,0.0,0.0,0.0,12.3,56.2,0.4,6.3,5.2,40.4,0.3
James Robinson,JAX,RB,8,SEA,0.0,0.0,0.0,0.0,0.0,16.8,76.0,0.5,4.1,2.9,19.6,0.1
Cordarrelle Patterson,ATL,RB,8,CAR,0.0,0.0,0.0,0.0,0.0,11.3,50.3,0.4,5.4,4.1,33.0,0.3
Leonard Fournette,TB,RB,8,NO,0.0,0.0,0.0,0.0,0.0,15.4,60.7,0.5,4.6,3.6,24.9,0.1
Damien Harris,NE,RB,8,LAC,0.0,0.0,0.0,0.0,0.0,16.3,76.5,0.6,1.7,1.2,7.6,0.0
Chuba Hubbard,CAR,RB,8,ATL,0.0,0.0,0.0,0.0,0.0,16.0,65.7,0.4,4.0,3.2,23.3,0.1
Khalil Herbert,CHI,RB,8,SF,0.0,0.0,0.0,0.0,0.0,16.5,70.0,0.4,2.7,2.2,14.6,0.1
Darrel Williams,KC,RB,8,NYG,0.0,0.0,0.0,0.0,0.0,14.4,59.2,0.5,3.8,2.9,17.6,0.1
Antonio Gibson,WAS,RB,8,DEN,0.0,0.0,0.0,0.0,0.0,13.8,57.6,0.5,2.8,2.0,15.4,0.1
Elijah Mitchell,SF,RB,8,CHI,0.0,0.0,0.0,0.0,0.0,17.7,74.7,0.4,1.9,1.1,8.2,0.0
Devontae Booker,NYG,RB,8,KC,0.0,0.0,0.0,0.0,0.0,13.5,55.2,0.4,3.8,2.7,17.5,0.1
Chase Edmonds,ARI,RB,8,GB,0.0,0.0,0.0,0.0,0.0,9.8,49.7,0.2,4.7,3.9,28.0,0.2
Zack Moss,BUF,RB,8,MIA,0.0,0.0,0.0,0.0,0.0,10.4,46.4,0.5,2.4,2.0,16.0,0.1
Alex Collins,SEA,RB,8,JAX,0.0,0.0,0.0,0.0,0.0,13.8,59.6,0.5,1.8,1.3,8.3,0.0
Melvin Gordon,DEN,RB,8,WAS,0.0,0.0,0.0,0.0,0.0,11.6,51.1,0.4,2.4,1.9,12.1,0.1
Jonathan Williams,DEN,RB,8,WAS,0.0,0.0,0.0,0.0,0.0,11.7,49.3,0.3,3.5,2.7,19.3,0.1
Michael Carter,NYJ,RB,8,CIN,0.0,0.0,0.0,0.0,0.0,12.2,46.9,0.3,3.5,2.9,20.4,0.1
James Conner,ARI,RB,8,GB,0.0,0.0,0.0,0.0,0.0,10.7,45.5,0.6,1.9,1.4,9.2,0.0
Kenneth Gainwell,PHI,RB,8,DET,0.0,0.0,0.0,0.0,0.0,7.8,35.5,0.2,4.6,3.7,30.0,0.2
Myles Gaskin,MIA,RB,8,BUF,0.0,0.0,0.0,0.0,0.0,10.5,41.2,0.2,5.0,3.5,22.6,0.2
David Johnson,HOU,RB,8,LAR,0.0,0.0,0.0,0.0,0.0,7.8,32.0,0.2,4.2,3.0,23.7,0.2
Duke Johnson,HOU,RB,8,LAR,0.0,0.0,0.0,0.0,0.0,7.8,32.0,0.2,4.2,3.0,23.7,0.2
Devin Singletary,BUF,RB,8,MIA,0.0,0.0,0.0,0.0,0.0,9.0,42.2,0.2,2.9,2.3,15.5,0.1
Tony Pollard,DAL,RB,8,MIN,0.0,0.0,0.0,0.0,0.0,9.0,45.1,0.2,2.6,1.9,12.2,0.1
Mike Davis,ATL,RB,8,CAR,0.0,0.0,0.0,0.0,0.0,8.7,35.8,0.2,3.1,2.2,13.5,0.1
AJ Dillon,GB,RB,8,ARI,0.0,0.0,0.0,0.0,0.0,7.7,34.9,0.2,1.9,1.6,10.9,0.1
Samaje Perine,CIN,RB,8,NYJ,0.0,0.0,0.0,0.0,0.0,7.1,31.4,0.2,2.0,1.4,9.4,0.1
Boston Scott,PHI,RB,8,DET,0.0,0.0,0.0,0.0,0.0,6.6,28.5,0.2,2.5,1.7,12.0,0.1
J.D. McKissic,WAS,RB,8,DEN,0.0,0.0,0.0,0.0,0.0,4.8,19.8,0.1,5.2,3.9,27.9,0.1
Duke Johnson,CLE,RB,8,PIT,0.0,0.0,0.0,0.0,0.0,7.7,33.7,0.3,2.3,1.4,7.8,0.0
Alexander Mattison,MIN,RB,8,DAL,0.0,0.0,0.0,0.0,0.0,5.8,24.0,0.2,1.8,1.4,10.7,0.1
Phillip Lindsay,HOU,RB,8,LAR,0.0,0.0,0.0,0.0,0.0,9.1,34.5,0.2,1.8,1.0,6.8,0.0
Rashaad Penny,SEA,RB,8,JAX,0.0,0.0,0.0,0.0,0.0,7.6,31.5,0.2,1.5,1.0,8.3,0.0
Tommy Bohanon,NYJ,RB,8,CIN,0.0,0.0,0.0,0.0,0.0,6.3,24.1,0.1,3.1,2.1,14.3,0.1
Ty Johnson,NYJ,RB,8,CIN,0.0,0.0,0.0,0.0,0.0,6.3,24.1,0.1,3.1,2.1,14.3,0.1
Sony Michel,LAR,RB,8,HOU,0.0,0.0,0.0,0.0,0.0,6.9,31.1,0.2,1.1,0.6,4.5,0.0
Nyheim Hines,IND,RB,8,TEN,0.0,0.0,0.0,0.0,0.0,4.2,17.5,0.1,3.3,2.4,17.8,0.1
Salvon Ahmed,MIA,RB,8,BUF,0.0,0.0,0.0,0.0,0.0,6.7,24.3,0.1,2.7,1.7,12.1,0.0
Brandon Bolden,NE,RB,8,LAC,0.0,0.0,0.0,0.0,0.0,2.9,10.2,0.1,3.8,3.2,22.1,0.1
Damien Williams,CHI,RB,8,SF,0.0,0.0,0.0,0.0,0.0,5.2,19.0,0.1,2.4,1.5,9.2,0.1
Jamycal Hasty,SF,RB,8,CHI,0.0,0.0,0.0,0.0,0.0,3.8,15.0,0.1,1.8,1.7,11.8,0.1
Mark Ingram,NO,RB,8,TB,0.0,0.0,0.0,0.0,0.0,6.4,22.0,0.2,1.2,0.9,5.7,0.0
Jerick McKinnon,KC,RB,8,NYG,0.0,0.0,0.0,0.0,0.0,3.0,12.2,0.1,2.5,1.6,11.7,0.1
Ronald Jones II,TB,RB,8,NO,0.0,0.0,0.0,0.0,0.0,5.4,22.0,0.1,1.0,0.5,3.3,0.0
Giovani Bernard,TB,RB,8,NO,0.0,0.0,0.0,0.0,0.0,1.7,5.4,0.0,3.1,2.3,16.2,0.1
Jermar Jefferson,DET,RB,8,PHI,0.0,0.0,0.0,0.0,0.0,4.2,17.4,0.1,1.1,0.7,4.0,0.0
Carlos Hyde,JAX,RB,8,SEA,0.0,0.0,0.0,0.0,0.0,4.1,15.7,0.1,1.3,0.7,4.5,0.0
Jeremy McNichols,TEN,RB,8,IND,0.0,0.0,0.0,0.0,0.0,2.0,7.4,0.0,2.3,1.7,12.7,0.1
Royce Freeman,CAR,RB,8,ATL,0.0,0.0,0.0,0.0,0.0,3.3,12.8,0.1,1.5,1.1,6.5,0.0
DeeJay Dallas,SEA,RB,8,JAX,0.0,0.0,0.0,0.0,0.0,2.1,8.2,0.1,1.7,1.2,10.1,0.0
Demetric Felton,CLE,RB,8,PIT,0.0,0.0,0.0,0.0,0.0,1.2,4.4,0.0,2.6,1.6,12.6,0.1
Marlon Mack,IND,RB,8,TEN,0.0,0.0,0.0,0.0,0.0,2.9,12.3,0.1,0.8,0.4,2.9,0.0
Elijhaa Penny,NYG,RB,8,KC,0.0,0.0,0.0,0.0,0.0,3.7,11.8,0.1,0.9,0.6,3.4,0.0
Rex Burkhead,HOU,RB,8,LAR,0.0,0.0,0.0,0.0,0.0,3.0,10.9,0.1,0.9,0.5,3.7,0.0
Anthony McFarland Jr.,PIT,RB,8,CLE,0.0,0.0,0.0,0.0,0.0,2.0,7.7,0.1,1.2,0.9,5.7,0.0
Jordan Howard,PHI,RB,8,DET,0.0,0.0,0.0,0.0,0.0,3.0,12.1,0.1,0.7,0.2,1.1,0.0
Tarik Cohen,CHI,RB,8,SF,0.0,0.0,0.0,0.0,0.0,1.2,4.2,0.0,2.9,1.2,6.5,0.1
Travis Homer,SEA,RB,8,JAX,0.0,0.0,0.0,0.0,0.0,1.7,8.8,0.0,1.4,1.1,7.9,0.0
Rhamondre Stevenson,NE,RB,8,LAC,0.0,0.0,0.0,0.0,0.0,1.9,6.9,0.1,0.8,0.5,3.5,0.0
Justin Jackson,LAC,RB,8,NE,0.0,0.0,0.0,0.0,0.0,2.2,9.7,0.0,1.3,0.9,5.7,0.0
Kalen Ballage,PIT,RB,8,CLE,0.0,0.0,0.0,0.0,0.0,1.9,6.2,0.1,1.0,0.5,2.7,0.0
Dontrell Hilliard,TEN,RB,8,IND,0.0,0.0,0.0,0.0,0.0,1.4,5.2,0.1,0.6,0.3,2.4,0.0
Derrick Gore,KC,RB,8,NYG,0.0,0.0,0.0,0.0,0.0,1.7,5.6,0.0,0.8,0.0,4.4,0.0
Mike Boone,DEN,RB,8,WAS,0.0,0.0,0.0,0.0,0.0,1.2,6.2,0.0,0.2,0.2,1.8,0.0
Trey Sermon,SF,RB,8,CHI,0.0,0.0,0.0,0.0,0.0,1.3,6.0,0.0,0.6,0.2,1.8,0.0
Cooper Kupp,LAR,WR,8,HOU,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,8.9,7.4,100.3,0.8
Tyreek Hill,KC,WR,8,NYG,0.0,0.0,0.0,0.0,0.0,1.1,6.1,0.1,8.1,6.5,87.3,0.7
Ja'Marr Chase,CIN,WR,8,NYJ,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.0,7.2,5.5,89.4,0.7
Stefon Diggs,BUF,WR,8,MIA,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.0,8.2,6.9,89.3,0.6
Justin Jefferson,MIN,WR,8,DAL,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.0,7.7,6.2,88.4,0.6
