name,team,position,week,opp,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_td,receiving_tgts,receiving_rec,receiving_yds,receiving_td
Josh Allen,BUF,QB,4,HOU,25.8,36.8,290.8,2.3,0.6,6.4,33.6,0.4,0.0,0.0,0.0,0.0
Patrick Mahomes,KC,QB,4,PHI,26.3,37.1,314.8,2.4,0.6,3.9,19.4,0.2,0.0,0.0,0.0,0.0
Kyler Murray,ARI,QB,4,LAR,23.7,34.8,264.6,1.7,0.9,6.3,33.9,0.5,0.0,0.0,0.0,0.0
Justin Herbert,LAC,QB,4,LV,26.9,39.1,301.5,2.1,0.8,3.9,16.5,0.2,0.0,0.0,0.0,0.0
Tom Brady,TB,QB,4,NE,26.4,39.7,315.1,2.3,0.9,1.1,1.9,0.2,0.0,0.0,0.0,0.0
Jalen Hurts,PHI,QB,4,KC,21.1,33.7,246.8,1.5,0.9,10.29,49.4,0.4,0.0,0.0,0.0,0.0
Matthew Stafford,LAR,QB,4,ARI,25.1,36.6,301.8,2.2,0.7,2.4,7.3,0.1,0.0,0.0,0.0,0.0
Lamar Jackson,BAL,QB,4,DEN,17.9,28.9,206.1,1.4,0.8,12.95,62.2,0.4,0.0,0.0,0.0,0.0
Dak Prescott,DAL,QB,4,CAR,25.5,36.2,283.0,2.0,0.8,3.6,14.9,0.2,0.0,0.0,0.0,0.0
Russell Wilson,SEA,QB,4,SF,22.7,33.4,267.6,2.0,0.7,4.2,22.0,0.1,0.0,0.0,0.0,0.0
Aaron Rodgers,GB,QB,4,PIT,22.7,33.5,264.8,2.1,0.5,2.5,10.3,0.1,0.0,0.0,0.0,0.0
Derek Carr,LV,QB,4,LAC,24.9,38.0,292.8,1.8,0.8,2.2,7.0,0.1,0.0,0.0,0.0,0.0
Joe Burrow,CIN,QB,4,JAX,23.2,33.7,261.2,1.9,0.7,2.3,9.3,0.1,0.0,0.0,0.0,0.0
Sam Darnold,CAR,QB,4,DAL,23.3,36.2,278.4,1.6,0.9,3.3,12.9,0.2,0.0,0.0,0.0,0.0
Kirk Cousins,MIN,QB,4,CLE,23.7,34.8,276.3,2.0,0.8,1.7,7.4,0.0,0.0,0.0,0.0,0.0
Taylor Heinicke,WAS,QB,4,ATL,23.0,34.2,251.9,1.7,0.9,3.7,14.7,0.2,0.0,0.0,0.0,0.0
Ryan Tannehill,TEN,QB,4,NYJ,20.6,31.5,233.1,1.5,0.6,3.5,19.1,0.3,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,QB,4,MIN,21.8,32.0,257.5,1.8,0.8,3.3,11.2,0.1,0.0,0.0,0.0,0.0
Teddy Bridgewater,DEN,QB,4,BAL,22.5,33.8,257.4,1.5,0.7,3.1,13.6,0.1,0.0,0.0,0.0,0.0
Justin Fields,CHI,QB,4,DET,19.4,30.7,209.7,1.4,0.8,5.9,27.9,0.3,0.0,0.0,0.0,0.0
Matt Ryan,ATL,QB,4,WAS,24.5,37.1,265.0,1.7,0.8,1.8,5.6,0.1,0.0,0.0,0.0,0.0
Jimmy Garoppolo,SF,QB,4,SEA,22.2,32.4,259.7,1.7,0.8,2.2,6.1,0.1,0.0,0.0,0.0,0.0
Jacoby Brissett,MIA,QB,4,IND,21.4,34.1,222.4,1.5,0.8,3.5,12.8,0.3,0.0,0.0,0.0,0.0
Jameis Winston,NO,QB,4,NYG,18.8,28.7,215.0,1.6,0.9,4.9,18.5,0.2,0.0,0.0,0.0,0.0
Daniel Jones,NYG,QB,4,NO,20.8,34.3,224.5,1.2,0.9,5.4,30.0,0.2,0.0,0.0,0.0,0.0
Trevor Lawrence,JAX,QB,4,CIN,21.6,36.3,244.1,1.5,1.1,3.0,14.3,0.1,0.0,0.0,0.0,0.0
Ben Roethlisberger,PIT,QB,4,GB,24.2,39.2,258.2,1.6,0.9,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Jared Goff,DET,QB,4,CHI,23.0,36.2,248.5,1.4,0.9,2.8,8.6,0.1,0.0,0.0,0.0,0.0
