name,team,position,week,opp,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_td,receiving_tgts,receiving_rec,receiving_yds,receiving_td
Patrick Mahomes,KC,QB,13,DEN,26.5,35.3,313.2,2.4,0.8,4.0,19.2,0.2,0.0,0.0,0.0,0.0
Lamar Jackson,BAL,QB,13,PIT,20.8,31.7,244.2,1.8,0.8,13.12,63.0,0.3,0.0,0.0,0.0,0.0
Tom Brady,TB,QB,13,ATL,27.6,38.0,319.3,2.4,0.7,0.6,1.3,0.2,0.0,0.0,0.0,0.0
Josh Allen,BUF,QB,13,NE,23.9,33.8,266.7,2.0,0.9,4.9,30.1,0.4,0.0,0.0,0.0,0.0
Dak Prescott,DAL,QB,13,NO,23.7,34.7,282.7,2.3,0.6,3.8,16.1,0.2,0.0,0.0,0.0,0.0
Matthew Stafford,LAR,QB,13,JAX,25.2,34.7,334.5,2.3,0.7,1.2,3.0,0.0,0.0,0.0,0.0,0.0
Justin Herbert,LAC,QB,13,CIN,25.4,36.7,282.0,2.0,0.8,4.1,19.9,0.2,0.0,0.0,0.0,0.0
Kyler Murray,ARI,QB,13,CHI,22.9,33.3,269.1,1.8,0.6,4.7,20.2,0.2,0.0,0.0,0.0,0.0
Kirk Cousins,MIN,QB,13,DET,24.4,35.8,292.6,2.1,0.8,2.0,8.2,0.1,0.0,0.0,0.0,0.0
Joe Burrow,CIN,QB,13,LAC,23.1,34.5,258.1,2.1,0.7,2.5,11.4,0.2,0.0,0.0,0.0,0.0
Derek Carr,LV,QB,13,WAS,25.3,36.2,288.0,1.8,0.6,2.3,8.4,0.1,0.0,0.0,0.0,0.0
Russell Wilson,SEA,QB,13,SF,21.7,33.0,262.8,1.9,0.7,3.4,16.0,0.1,0.0,0.0,0.0,0.0
Carson Wentz,IND,QB,13,HOU,22.5,33.8,256.1,1.8,0.6,3.5,14.6,0.2,0.0,0.0,0.0,0.0
Taysom Hill,NO,QB,13,DAL,18.2,29.3,193.4,1.2,0.8,8.9,45.6,0.5,0.0,0.0,0.0,0.0
Tua Tagovailoa,MIA,QB,13,NYG,24.0,35.9,249.8,1.7,0.9,3.3,15.1,0.2,0.0,0.0,0.0,0.0
Taylor Heinicke,WAS,QB,13,LV,21.7,33.4,240.7,1.6,0.8,4.3,21.7,0.2,0.0,0.0,0.0,0.0
Jimmy Garoppolo,SF,QB,13,SEA,20.6,30.9,249.7,1.7,0.8,2.1,7.1,0.2,0.0,0.0,0.0,0.0
Teddy Bridgewater,DEN,QB,13,KC,21.4,36.2,247.2,1.6,0.9,3.3,10.6,0.2,0.0,0.0,0.0,0.0
Tyrod Taylor,HOU,QB,13,IND,19.0,32.7,211.9,1.1,0.8,5.5,28.2,0.3,0.0,0.0,0.0,0.0
Gardner Minshew II,PHI,QB,13,NYJ,20.8,31.9,224.8,1.5,0.7,3.7,17.1,0.1,0.0,0.0,0.0,0.0
Mac Jones,NE,QB,13,BUF,21.0,35.7,237.2,1.6,0.8,2.6,5.9,0.0,0.0,0.0,0.0,0.0
Andy Dalton,CHI,QB,13,ARI,21.8,35.3,234.5,1.4,0.9,2.5,9.9,0.1,0.0,0.0,0.0,0.0
Matt Ryan,ATL,QB,13,TB,24.0,35.9,254.8,1.4,0.8,1.3,3.8,0.0,0.0,0.0,0.0,0.0
Zach Wilson,NYJ,QB,13,PHI,20.4,34.9,222.3,1.3,0.9,2.4,10.1,0.2,0.0,0.0,0.0,0.0
Ben Roethlisberger,PIT,QB,13,BAL,23.5,37.2,247.6,1.5,0.8,0.2,0.3,0.0,0.0,0.0,0.0,0.0
Jared Goff,DET,QB,13,MIN,21.8,34.8,230.1,1.4,0.9,1.2,3.6,0.1,0.0,0.0,0.0,0.0
Trevor Lawrence,JAX,QB,13,LAR,19.5,34.5,221.1,1.1,1.0,3.6,17.0,0.1,0.0,0.0,0.0,0.0
Mike Glennon,NYG,QB,13,MIA,18.9,34.7,206.5,1.3,1.1,1.5,3.4,0.0,0.0,0.0,0.0,0.0
Trey Lance,SF,QB,13,SEA,0.0,0.0,5.2,0.0,0.0,0.9,4.3,0.1,0.0,0.0,0.0,0.0
Jonathan Taylor,IND,RB,13,HOU,0.0,0.0,0.0,0.0,0.0,20.8,103.5,1.0,3.6,3.0,25.9,0.2
Joe Mixon,CIN,RB,13,LAC,0.0,0.0,0.0,0.0,0.0,20.9,93.1,0.8,3.4,3.0,20.6,0.2
Alexander Mattison,MIN,RB,13,DET,0.0,0.0,0.0,0.0,0.0,20.9,85.3,0.7,4.2,3.5,26.2,0.1
Austin Ekeler,LAC,RB,13,CIN,0.0,0.0,0.0,0.0,0.0,13.2,57.1,0.5,6.4,5.1,43.1,0.4
Antonio Gibson,WAS,RB,13,LV,0.0,0.0,0.0,0.0,0.0,17.2,71.0,0.6,3.9,3.3,23.3,0.2
Elijah Mitchell,SF,RB,13,SEA,0.0,0.0,0.0,0.0,0.0,21.1,91.6,0.5,2.5,2.2,16.0,0.1
