name,team,position,week,opp,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_td,receiving_tgts,receiving_rec,receiving_yds,receiving_td
Lamar Jackson,BAL,QB,12,CLE,21.7,32.2,251.4,1.8,0.8,9.5,59.8,0.3,0.0,0.0,0.0,0.0
Josh Allen,BUF,QB,12,NO,24.4,36.1,281.6,1.9,0.9,6.1,31.4,0.3,0.0,0.0,0.0,0.0
Jalen Hurts,PHI,QB,12,NYG,16.6,26.8,200.1,1.3,0.6,10.2,58.3,0.5,0.0,0.0,0.0,0.0
Tom Brady,TB,QB,12,IND,27.1,39.7,307.8,2.3,0.8,0.9,2.0,0.1,0.0,0.0,0.0,0.0
Justin Herbert,LAC,QB,12,DEN,24.5,37.3,282.7,1.9,0.8,3.9,20.5,0.2,0.0,0.0,0.0,0.0
Aaron Rodgers,GB,QB,12,LAR,23.3,34.2,269.2,2.0,0.5,2.2,9.6,0.2,0.0,0.0,0.0,0.0
Dak Prescott,DAL,QB,12,LV,24.3,35.1,268.5,2.0,0.7,3.1,14.4,0.2,0.0,0.0,0.0,0.0
Matthew Stafford,LAR,QB,12,GB,24.2,37.0,296.5,1.9,0.8,2.0,4.7,0.0,0.0,0.0,0.0,0.0
Russell Wilson,SEA,QB,12,WAS,21.1,32.5,250.5,1.8,0.7,3.7,18.3,0.1,0.0,0.0,0.0,0.0
Kirk Cousins,MIN,QB,12,SF,23.1,35.1,266.9,1.9,0.7,1.9,7.2,0.1,0.0,0.0,0.0,0.0
Cam Newton,CAR,QB,12,MIA,19.5,31.5,214.9,1.3,0.9,7.7,37.9,0.4,0.0,0.0,0.0,0.0
Taylor Heinicke,WAS,QB,12,SEA,21.8,33.3,239.0,1.6,0.8,4.0,22.4,0.2,0.0,0.0,0.0,0.0
Joe Burrow,CIN,QB,12,PIT,22.3,33.6,256.6,1.9,0.8,2.4,9.6,0.1,0.0,0.0,0.0,0.0
Derek Carr,LV,QB,12,DAL,24.1,37.4,282.8,1.6,0.8,2.2,7.2,0.1,0.0,0.0,0.0,0.0
Carson Wentz,IND,QB,12,TB,22.1,34.9,248.8,1.8,0.9,3.1,12.8,0.1,0.0,0.0,0.0,0.0
Tyrod Taylor,HOU,QB,12,NYJ,20.6,31.6,222.0,1.4,0.6,4.7,25.1,0.2,0.0,0.0,0.0,0.0
