name,team,position,week,opp,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_td,receiving_tgts,receiving_rec,receiving_yds,receiving_td
Patrick Mahomes,KC,QB,14,MIA,26.5,38.1,314.9,2.3,0.6,3.9,22.4,0.2,0.0,0.0,0.0,0.0
Russell Wilson,SEA,QB,14,NYJ,21.8,36.4,290.8,2.3,0.5,5.0,27.3,0.2,0.0,0.0,0.0,0.0
Aaron Rodgers,GB,QB,14,DET,26.3,37.7,312.5,2.4,0.4,2.5,10.2,0.1,0.0,0.0,0.0,0.0
Justin Herbert,LAC,QB,14,ATL,25.8,37.9,294.1,2.0,0.8,3.5,16.5,0.2,0.0,0.0,0.0,0.0
Kyler Murray,ARI,QB,14,NYG,22.9,34.5,249.2,1.6,0.9,7.3,40.1,0.4,0.0,0.0,0.0,0.0
Deshaun Watson,HOU,QB,14,CHI,23.3,35.1,267.9,1.8,0.8,5.9,29.2,0.2,0.0,0.0,0.0,0.0
Lamar Jackson,BAL,QB,14,CLE,18.2,28.1,212.2,1.6,0.8,11.43,54.9,0.3,0.0,0.0,0.0,0.0
Josh Allen,BUF,QB,14,PIT,22.4,35.2,255.7,1.7,1.0,6.1,31.3,0.4,0.0,0.0,0.0,0.0
Ryan Tannehill,TEN,QB,14,JAX,22.0,31.6,255.3,2.0,0.6,3.4,16.5,0.2,0.0,0.0,0.0,0.0
Tom Brady,TB,QB,14,MIN,26.8,39.6,296.5,2.1,0.7,1.0,1.9,0.1,0.0,0.0,0.0,0.0
Taysom Hill,NO,QB,14,PHI,14.0,23.4,187.4,1.2,0.8,10.0,54.9,0.5,0.0,0.0,0.0,0.0
Matthew Stafford,DET,QB,14,GB,23.3,36.7,278.4,1.8,0.8,2.1,6.1,0.1,0.0,0.0,0.0,0.0
Matt Ryan,ATL,QB,14,LAC,25.1,38.0,283.3,1.8,0.7,1.6,5.0,0.0,0.0,0.0,0.0,0.0
Jared Goff,LAR,QB,14,NE,23.4,36.1,271.1,1.7,0.9,3.1,7.4,0.2,0.0,0.0,0.0,0.0
Ben Roethlisberger,PIT,QB,14,BUF,24.6,37.7,279.5,1.9,0.8,1.1,1.9,0.0,0.0,0.0,0.0,0.0
Kirk Cousins,MIN,QB,14,TB,23.4,35.4,269.1,1.8,0.9,2.0,5.0,0.1,0.0,0.0,0.0,0.0
Philip Rivers,IND,QB,14,LV,25.1,37.4,284.8,1.9,1.0,0.4,0.7,0.0,0.0,0.0,0.0,0.0
Cam Newton,NE,QB,14,LAR,17.7,29.5,199.1,1.0,0.9,8.5,38.1,0.5,0.0,0.0,0.0,0.0
Derek Carr,LV,QB,14,IND,19.3,32.1,257.1,1.7,0.7,1.8,6.1,0.1,0.0,0.0,0.0,0.0
Teddy Bridgewater,CAR,QB,14,DEN,22.7,34.4,245.3,1.6,0.8,3.5,13.7,0.1,0.0,0.0,0.0,0.0
Andy Dalton,DAL,QB,14,CIN,24.0,37.9,273.4,1.6,1.0,1.9,8.0,0.1,0.0,0.0,0.0,0.0
Mitchell Trubisky,CHI,QB,14,HOU,23.1,36.1,249.6,1.4,0.8,3.8,17.0,0.1,0.0,0.0,0.0,0.0
Jalen Hurts,PHI,QB,14,NO,18.3,32.0,203.3,1.1,1.0,8.4,43.7,0.2,0.0,0.0,0.0,0.0
Daniel Jones,NYG,QB,14,ARI,21.2,33.4,229.9,1.3,0.9,4.4,24.2,0.1,0.0,0.0,0.0,0.0
Nick Mullens,SF,QB,14,WAS,21.3,33.5,252.1,1.6,1.1,1.4,3.8,0.1,0.0,0.0,0.0,0.0
Tua Tagovailoa,MIA,QB,14,KC,20.8,33.8,236.6,1.4,0.7,3.0,10.0,0.1,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,QB,14,BAL,19.8,32.5,235.9,1.6,0.9,1.9,7.0,0.0,0.0,0.0,0.0,0.0
Drew Lock,DEN,QB,14,CAR,21.1,34.2,238.8,1.4,1.0,2.4,9.6,0.1,0.0,0.0,0.0,0.0
Mike Glennon,JAX,QB,14,TEN,23.8,37.5,248.4,1.6,1.0,2.0,4.3,0.0,0.0,0.0,0.0,0.0
Alex Smith,WAS,QB,14,SF,22.1,34.2,232.0,1.3,0.5,1.8,4.5,0.0,0.0,0.0,0.0,0.0
