name,team,position,week,opp,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_td,receiving_tgts,receiving_rec,receiving_yds,receiving_td
Patrick Mahomes,KC,QB,6,BUF,25.7,37.6,309.1,2.3,0.6,4.8,24.4,0.2,0.0,0.0,0.0,0.0
Kyler Murray,ARI,QB,6,DAL,23.7,38.3,265.9,1.9,0.9,7.9,42.1,0.4,0.0,0.0,0.0,0.0
Lamar Jackson,BAL,QB,6,PHI,19.3,28.8,225.5,1.8,0.6,11.16,53.6,0.4,0.0,0.0,0.0,0.0
Josh Allen,BUF,QB,6,KC,22.5,36.8,257.6,1.9,0.9,6.5,35.8,0.5,0.0,0.0,0.0,0.0
Deshaun Watson,HOU,QB,6,TEN,23.7,35.7,278.4,1.9,0.9,5.2,26.1,0.3,0.0,0.0,0.0,0.0
Cam Newton,NE,QB,6,DEN,20.3,31.6,230.9,1.4,0.7,9.0,41.2,0.5,0.0,0.0,0.0,0.0
Aaron Rodgers,GB,QB,6,TB,24.1,38.2,281.2,2.0,0.4,3.2,11.7,0.1,0.0,0.0,0.0,0.0
Ryan Tannehill,TEN,QB,6,HOU,21.9,32.9,253.0,1.9,0.7,4.1,20.0,0.3,0.0,0.0,0.0,0.0
Matthew Stafford,DET,QB,6,JAX,23.7,36.0,287.4,2.0,0.6,2.1,6.1,0.1,0.0,0.0,0.0,0.0
Tom Brady,TB,QB,6,GB,25.6,38.5,294.2,2.0,0.7,0.9,2.3,0.1,0.0,0.0,0.0,0.0
Gardner Minshew II,JAX,QB,6,DET,23.3,36.4,265.6,1.8,0.7,3.9,19.7,0.1,0.0,0.0,0.0,0.0
Kirk Cousins,MIN,QB,6,ATL,23.5,34.9,279.5,2.0,0.7,2.2,6.1,0.1,0.0,0.0,0.0,0.0
Ryan Fitzpatrick,MIA,QB,6,NYJ,22.9,35.4,261.8,1.8,1.0,4.9,20.5,0.2,0.0,0.0,0.0,0.0
Ben Roethlisberger,PIT,QB,6,CLE,24.0,35.2,285.7,2.0,0.7,1.2,3.3,0.0,0.0,0.0,0.0,0.0
Andy Dalton,DAL,QB,6,ARI,21.4,35.7,285.7,1.8,0.9,2.7,7.4,0.1,0.0,0.0,0.0,0.0
Jared Goff,LAR,QB,6,SF,23.1,37.2,264.0,1.9,0.7,3.0,7.6,0.1,0.0,0.0,0.0,0.0
Daniel Jones,NYG,QB,6,WAS,21.5,32.9,237.5,1.6,0.9,4.0,21.7,0.2,0.0,0.0,0.0,0.0
Teddy Bridgewater,CAR,QB,6,CHI,23.7,35.3,260.6,1.7,0.9,4.2,14.3,0.1,0.0,0.0,0.0,0.0
Matt Ryan,ATL,QB,6,MIN,25.4,39.2,290.4,1.7,0.8,1.3,3.7,0.0,0.0,0.0,0.0,0.0
Joe Burrow,CIN,QB,6,IND,20.2,34.5,222.2,1.4,1.0,5.3,22.5,0.3,0.0,0.0,0.0,0.0
Jimmy Garoppolo,SF,QB,6,LAR,22.9,33.1,262.5,1.7,0.9,1.6,4.1,0.1,0.0,0.0,0.0,0.0
Philip Rivers,IND,QB,6,CIN,20.3,33.9,270.9,1.7,0.9,0.3,2.0,0.0,0.0,0.0,0.0,0.0
Nick Foles,CHI,QB,6,CAR,23.1,36.2,245.9,1.5,1.0,2.7,7.5,0.2,0.0,0.0,0.0,0.0
Carson Wentz,PHI,QB,6,BAL,21.3,35.4,240.4,1.4,0.8,4.0,15.3,0.1,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,QB,6,PIT,20.4,33.4,239.8,1.6,0.9,1.2,4.7,0.0,0.0,0.0,0.0,0.0
Drew Lock,DEN,QB,6,NE,21.3,34.1,238.7,1.4,0.9,1.6,6.7,0.1,0.0,0.0,0.0,0.0
Kyle Allen,WAS,QB,6,NYG,21.1,35.4,235.7,1.4,1.0,3.2,9.2,0.1,0.0,0.0,0.0,0.0
Joe Flacco,NYJ,QB,6,MIA,21.1,34.0,225.7,1.4,1.0,2.2,5.4,0.0,0.0,0.0,0.0,0.0
Derrick Henry,TEN,RB,6,HOU,0.0,0.0,0.0,0.0,0.0,21.3,101.6,1.0,2.38,1.6,12.6,0.1
