name,team,position,week,opp,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_td,receiving_tgts,receiving_rec,receiving_yds,receiving_td
Patrick Mahomes,KC,QB,5,LV,22.9,38.2,305.5,2.7,0.5,3.8,20.7,0.2,0.0,0.0,0.0,0.0
Russell Wilson,SEA,QB,5,MIN,22.9,38.2,305.7,2.5,0.5,4.1,21.8,0.2,0.0,0.0,0.0,0.0
Lamar Jackson,BAL,QB,5,CIN,17.8,29.7,237.7,2.0,0.6,11.66,56.0,0.4,0.0,0.0,0.0,0.0
Dak Prescott,DAL,QB,5,NYG,23.2,38.7,309.8,2.3,0.8,4.4,22.1,0.3,0.0,0.0,0.0,0.0
Josh Allen,BUF,QB,5,TEN,23.0,36.7,266.4,2.0,0.8,7.7,37.0,0.5,0.0,0.0,0.0,0.0
Deshaun Watson,HOU,QB,5,JAX,22.2,36.9,295.5,2.1,0.9,4.7,25.8,0.3,0.0,0.0,0.0,0.0
Kyler Murray,ARI,QB,5,NYJ,23.4,33.9,248.2,1.8,0.8,9.31,44.7,0.4,0.0,0.0,0.0,0.0
Matt Ryan,ATL,QB,5,CAR,27.1,38.9,298.9,2.0,0.8,1.4,4.9,0.1,0.0,0.0,0.0,0.0
Jared Goff,LAR,QB,5,WAS,24.2,35.3,279.8,1.8,0.8,2.9,8.0,0.2,0.0,0.0,0.0,0.0
Gardner Minshew II,JAX,QB,5,HOU,24.6,37.6,269.8,1.8,0.8,3.4,16.6,0.1,0.0,0.0,0.0,0.0
Teddy Bridgewater,CAR,QB,5,ATL,21.5,35.8,286.5,1.8,0.9,3.6,12.9,0.1,0.0,0.0,0.0,0.0
Drew Brees,NO,QB,5,LAC,21.3,35.5,283.7,2.0,0.5,0.7,1.5,0.0,0.0,0.0,0.0,0.0
Daniel Jones,NYG,QB,5,DAL,23.5,38.6,244.1,1.7,1.0,5.1,23.6,0.2,0.0,0.0,0.0,0.0
Ben Roethlisberger,PIT,QB,5,PHI,23.4,34.6,282.1,1.9,0.7,1.2,3.3,0.0,0.0,0.0,0.0,0.0
Ryan Tannehill,TEN,QB,5,BUF,21.0,32.2,240.9,1.6,0.6,3.7,17.4,0.2,0.0,0.0,0.0,0.0
Joe Burrow,CIN,QB,5,BAL,22.2,36.3,240.3,1.5,1.0,5.2,24.5,0.3,0.0,0.0,0.0,0.0
Jimmy Garoppolo,SF,QB,5,MIA,20.5,34.2,273.5,1.8,0.8,1.5,4.1,0.1,0.0,0.0,0.0,0.0
Tom Brady,TB,QB,5,CHI,23.6,36.1,266.7,1.8,0.6,0.9,2.3,0.1,0.0,0.0,0.0,0.0
Justin Herbert,LAC,QB,5,NO,21.0,35.1,251.0,1.6,1.1,3.6,15.6,0.3,0.0,0.0,0.0,0.0
Kirk Cousins,MIN,QB,5,SEA,23.1,34.9,268.5,1.7,0.8,2.1,5.5,0.1,0.0,0.0,0.0,0.0
Ryan Fitzpatrick,MIA,QB,5,SF,22.7,36.5,251.0,1.4,1.0,5.2,20.1,0.2,0.0,0.0,0.0,0.0
Derek Carr,LV,QB,5,KC,25.2,36.9,265.5,1.6,0.7,1.4,4.0,0.1,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,QB,5,IND,21.1,32.9,243.6,1.7,0.9,1.9,7.6,0.1,0.0,0.0,0.0,0.0
Philip Rivers,IND,QB,5,CLE,22.7,34.2,264.6,1.8,1.0,0.7,2.0,0.0,0.0,0.0,0.0,0.0
Carson Wentz,PHI,QB,5,PIT,21.6,36.6,236.1,1.5,0.9,3.9,15.1,0.1,0.0,0.0,0.0,0.0
Nick Foles,CHI,QB,5,TB,22.5,36.0,241.6,1.4,1.0,2.7,7.2,0.2,0.0,0.0,0.0,0.0
Joe Flacco,NYJ,QB,5,ARI,20.5,33.7,233.4,1.4,0.9,1.7,3.8,0.1,0.0,0.0,0.0,0.0
Kyle Allen,WAS,QB,5,LAR,21.1,35.7,232.7,1.3,1.0,3.2,9.5,0.1,0.0,0.0,0.0,0.0
Taysom Hill,NO,QB,5,LAC,0.2,0.4,3.3,0.1,0.0,1.54,7.4,0.1,0.0,0.0,0.0,0.0
Alvin Kamara,NO,RB,5,LAC,0.0,0.0,0.0,0.0,0.0,11.9,56.1,0.7,8.9,6.8,66.8,0.4
Ezekiel Elliott,DAL,RB,5,NYG,0.0,0.0,0.0,0.0,0.0,18.9,76.6,0.8,5.98,4.5,32.1,0.2
Clyde Edwards-Helaire,KC,RB,5,LV,0.0,0.0,0.0,0.0,0.0,18.5,79.3,0.7,5.1,3.7,34.7,0.2
Dalvin Cook,MIN,RB,5,SEA,0.0,0.0,0.0,0.0,0.0,17.5,85.7,0.7,4.73,3.2,27.4,0.1
Derrick Henry,TEN,RB,5,BUF,0.0,0.0,0.0,0.0,0.0,21.2,98.2,0.8,2.53,1.7,11.1,0.0
Chris Carson,SEA,RB,5,MIN,0.0,0.0,0.0,0.0,0.0,14.8,64.9,0.7,4.91,3.3,25.2,0.3
Kareem Hunt,CLE,RB,5,IND,0.0,0.0,0.0,0.0,0.0,17.0,75.2,0.6,4.79,3.4,27.4,0.2
James Conner,PIT,RB,5,PHI,0.0,0.0,0.0,0.0,0.0,15.9,71.5,0.8,3.99,2.7,21.0,0.1
Josh Jacobs,LV,RB,5,KC,0.0,0.0,0.0,0.0,0.0,17.8,80.5,0.6,4.75,3.3,24.5,0.1
Mike Davis,CAR,RB,5,ATL,0.0,0.0,0.0,0.0,0.0,13.5,56.7,0.6,7.25,4.9,35.9,0.2
James Robinson,JAX,RB,5,HOU,0.0,0.0,0.0,0.0,0.0,17.8,74.8,0.6,4.0,2.9,25.7,0.1
Todd Gurley,ATL,RB,5,CAR,0.0,0.0,0.0,0.0,0.0,15.9,74.8,0.8,2.31,1.7,11.4,0.1
Jonathan Taylor,IND,RB,5,CLE,0.0,0.0,0.0,0.0,0.0,17.4,75.6,0.6,3.72,2.5,22.5,0.1
Ronald Jones II,TB,RB,5,CHI,0.0,0.0,0.0,0.0,0.0,17.4,70.8,0.6,4.26,3.0,21.2,0.1
