name,team,position,week,opp,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_td,receiving_tgts,receiving_rec,receiving_yds,receiving_td
Lamar Jackson,BAL,QB,4,WAS,18.1,30.2,241.9,1.9,0.6,13.47,64.7,0.4,0.0,0.0,0.0,0.0
Russell Wilson,SEA,QB,4,MIA,22.9,38.2,305.5,2.5,0.5,4.6,24.1,0.2,0.0,0.0,0.0,0.0
Patrick Mahomes,KC,QB,4,NE,23.3,38.9,311.0,2.5,0.6,3.8,20.7,0.2,0.0,0.0,0.0,0.0
Josh Allen,BUF,QB,4,LV,23.8,36.0,270.9,1.8,0.8,6.8,39.6,0.6,0.0,0.0,0.0,0.0
Dak Prescott,DAL,QB,4,CLE,24.6,41.0,327.8,2.2,0.8,4.5,23.6,0.2,0.0,0.0,0.0,0.0
Kyler Murray,ARI,QB,4,CAR,24.0,35.0,277.2,1.9,0.9,7.97,38.3,0.4,0.0,0.0,0.0,0.0
Deshaun Watson,HOU,QB,4,MIN,21.0,35.0,280.1,2.0,0.8,5.0,26.4,0.3,0.0,0.0,0.0,0.0
Aaron Rodgers,GB,QB,4,ATL,21.4,35.6,284.9,2.2,0.4,2.9,13.1,0.1,0.0,0.0,0.0,0.0
Joe Burrow,CIN,QB,4,JAX,23.7,36.1,268.0,1.8,0.9,5.5,28.0,0.3,0.0,0.0,0.0,0.0
Jared Goff,LAR,QB,4,NYG,21.9,36.6,292.5,2.0,0.8,3.0,8.7,0.2,0.0,0.0,0.0,0.0
Matthew Stafford,DET,QB,4,NO,24.0,36.1,293.8,1.9,0.7,2.0,5.6,0.1,0.0,0.0,0.0,0.0
Matt Ryan,ATL,QB,4,GB,26.3,40.0,306.6,1.8,0.8,2.2,6.4,0.1,0.0,0.0,0.0,0.0
Tom Brady,TB,QB,4,LAC,24.0,35.6,275.4,1.9,0.7,1.2,3.1,0.2,0.0,0.0,0.0,0.0
Drew Brees,NO,QB,4,DET,21.5,35.8,286.2,2.0,0.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0
Ryan Fitzpatrick,MIA,QB,4,SEA,23.6,36.0,273.1,1.7,1.1,4.3,17.3,0.2,0.0,0.0,0.0,0.0
Gardner Minshew II,JAX,QB,4,CIN,22.7,35.0,255.0,1.7,0.6,3.7,18.4,0.1,0.0,0.0,0.0,0.0
Kirk Cousins,MIN,QB,4,HOU,21.8,32.8,265.2,1.9,0.6,1.2,3.7,0.1,0.0,0.0,0.0,0.0
Teddy Bridgewater,CAR,QB,4,ARI,24.4,35.8,272.0,1.8,0.9,3.2,11.2,0.1,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,QB,4,DAL,21.9,32.9,263.2,1.9,0.9,1.2,5.3,0.0,0.0,0.0,0.0,0.0
Carson Wentz,PHI,QB,4,SF,21.3,36.8,239.7,1.5,0.8,4.8,18.3,0.2,0.0,0.0,0.0,0.0
Derek Carr,LV,QB,4,BUF,19.5,32.4,259.6,1.6,0.6,1.6,4.4,0.1,0.0,0.0,0.0,0.0
