name,team,position,week,opp,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_td,receiving_tgts,receiving_rec,receiving_yds,receiving_td
Lamar Jackson,BAL,QB,2,HOU,20.7,31.6,239.3,2.0,0.6,12.97,62.3,0.4,0.0,0.0,0.0,0.0
Patrick Mahomes,KC,QB,2,LAC,24.5,36.2,291.1,2.2,0.6,3.4,16.3,0.1,0.0,0.0,0.0,0.0
Dak Prescott,DAL,QB,2,ATL,24.5,36.1,293.2,2.1,0.7,3.4,15.9,0.2,0.0,0.0,0.0,0.0
Josh Allen,BUF,QB,2,MIA,20.4,33.8,233.3,1.5,0.8,7.2,42.2,0.5,0.0,0.0,0.0,0.0
Kyler Murray,ARI,QB,2,WAS,22.4,34.4,247.6,1.7,0.7,6.4,36.3,0.2,0.0,0.0,0.0,0.0
Aaron Rodgers,GB,QB,2,DET,22.7,35.1,274.0,2.0,0.3,2.7,10.6,0.1,0.0,0.0,0.0,0.0
Matt Ryan,ATL,QB,2,DAL,26.7,38.7,309.4,1.9,0.8,2.0,5.8,0.1,0.0,0.0,0.0,0.0
Russell Wilson,SEA,QB,2,NE,22.6,33.3,262.3,1.8,0.5,4.6,20.4,0.1,0.0,0.0,0.0,0.0
Tom Brady,TB,QB,2,CAR,23.4,35.8,269.1,2.0,0.6,1.1,2.6,0.1,0.0,0.0,0.0,0.0
Cam Newton,NE,QB,2,SEA,19.1,31.9,211.8,1.3,0.8,8.8,39.7,0.4,0.0,0.0,0.0,0.0
Deshaun Watson,HOU,QB,2,BAL,21.1,33.9,250.4,1.4,0.8,5.3,28.2,0.2,0.0,0.0,0.0,0.0
Drew Brees,NO,QB,2,LV,23.2,34.4,266.0,1.9,0.5,0.7,1.5,0.0,0.0,0.0,0.0,0.0
Jared Goff,LAR,QB,2,PHI,22.9,36.4,277.3,1.7,0.9,1.6,4.4,0.1,0.0,0.0,0.0,0.0
Matthew Stafford,DET,QB,2,GB,21.6,36.3,265.9,1.7,0.7,1.9,6.2,0.0,0.0,0.0,0.0,0.0
Carson Wentz,PHI,QB,2,LAR,22.9,35.2,254.5,1.7,0.7,3.1,12.7,0.0,0.0,0.0,0.0,0.0
Ryan Tannehill,TEN,QB,2,JAX,20.5,30.9,233.5,1.6,0.7,3.6,17.1,0.1,0.0,0.0,0.0,0.0
Ben Roethlisberger,PIT,QB,2,DEN,22.6,34.8,262.1,1.8,0.8,1.2,2.6,0.0,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,QB,2,CIN,21.0,32.8,248.8,1.7,0.9,1.8,7.2,0.1,0.0,0.0,0.0,0.0
Mitchell Trubisky,CHI,QB,2,NYG,20.5,34.4,230.3,1.6,0.9,4.3,18.5,0.1,0.0,0.0,0.0,0.0
Kirk Cousins,MIN,QB,2,IND,22.3,33.1,250.2,1.7,0.7,1.8,5.3,0.0,0.0,0.0,0.0,0.0
Joe Burrow,CIN,QB,2,CLE,21.2,35.8,238.2,1.4,0.8,3.8,18.8,0.1,0.0,0.0,0.0,0.0
Gardner Minshew II,JAX,QB,2,TEN,19.8,34.0,231.1,1.4,0.7,4.2,19.1,0.1,0.0,0.0,0.0,0.0
Philip Rivers,IND,QB,2,MIN,22.5,34.4,259.5,1.7,0.9,0.6,1.9,0.0,0.0,0.0,0.0,0.0
Derek Carr,LV,QB,2,NO,22.0,33.7,251.7,1.4,0.6,1.4,4.4,0.1,0.0,0.0,0.0,0.0
Teddy Bridgewater,CAR,QB,2,TB,20.9,35.3,241.0,1.4,0.8,3.0,11.1,0.1,0.0,0.0,0.0,0.0
Jimmy Garoppolo,SF,QB,2,NYJ,20.3,31.9,241.0,1.6,0.7,1.8,3.2,0.0,0.0,0.0,0.0,0.0
Daniel Jones,NYG,QB,2,CHI,21.8,34.8,238.1,1.4,1.1,4.0,16.3,0.1,0.0,0.0,0.0,0.0
Tyrod Taylor,LAC,QB,2,KC,19.4,33.2,218.6,1.3,0.7,4.4,17.8,0.1,0.0,0.0,0.0,0.0
Dwayne Haskins,WAS,QB,2,ARI,19.7,33.6,218.4,1.3,0.9,2.5,10.9,0.1,0.0,0.0,0.0,0.0
Ryan Fitzpatrick,MIA,QB,2,BUF,20.7,33.4,223.1,1.2,1.1,3.3,12.8,0.1,0.0,0.0,0.0,0.0
Drew Lock,DEN,QB,2,PIT,19.3,33.5,218.3,1.2,1.0,2.6,6.3,0.1,0.0,0.0,0.0,0.0
Sam Darnold,NYJ,QB,2,SF,19.0,33.2,206.2,1.2,1.1,2.2,6.5,0.1,0.0,0.0,0.0,0.0
Taysom Hill,NO,QB,2,LV,0.2,0.4,3.3,0.0,0.0,1.6,9.4,0.2,0.0,0.0,0.0,0.0
Jalen Hurts,PHI,QB,2,LAR,0.4,0.7,5.7,0.1,0.0,0.8,3.9,0.1,0.0,0.0,0.0,0.0
Derrick Henry,TEN,RB,2,JAX,0.0,0.0,0.0,0.0,0.0,21.0,105.0,0.9,2.98,2.0,16.4,0.1
Ezekiel Elliott,DAL,RB,2,ATL,0.0,0.0,0.0,0.0,0.0,20.8,86.8,0.7,4.65,3.5,29.1,0.2
Christian McCaffrey,CAR,RB,2,TB,0.0,0.0,0.0,0.0,0.0,17.3,69.1,0.6,7.98,5.7,48.1,0.2
Josh Jacobs,LV,RB,2,NO,0.0,0.0,0.0,0.0,0.0,17.8,79.4,0.7,4.17,2.9,22.5,0.1
Saquon Barkley,NYG,RB,2,CHI,0.0,0.0,0.0,0.0,0.0,17.1,69.2,0.5,6.25,4.2,36.3,0.2
Dalvin Cook,MIN,RB,2,IND,0.0,0.0,0.0,0.0,0.0,16.5,68.4,0.6,5.47,3.7,33.0,0.1
Alvin Kamara,NO,RB,2,LV,0.0,0.0,0.0,0.0,0.0,12.5,54.5,0.5,7.59,5.8,46.1,0.2
Joe Mixon,CIN,RB,2,CLE,0.0,0.0,0.0,0.0,0.0,18.2,78.8,0.6,3.12,2.2,19.2,0.1
Jonathan Taylor,IND,RB,2,MIN,0.0,0.0,0.0,0.0,0.0,16.2,69.4,0.6,4.61,3.1,26.2,0.1
Clyde Edwards-Helaire,KC,RB,2,LAC,0.0,0.0,0.0,0.0,0.0,16.3,72.9,0.6,3.72,2.7,22.2,0.1
Kenyan Drake,ARI,RB,2,WAS,0.0,0.0,0.0,0.0,0.0,14.7,67.2,0.6,5.18,3.5,26.1,0.1
Austin Ekeler,LAC,RB,2,KC,0.0,0.0,0.0,0.0,0.0,11.4,56.1,0.3,6.21,4.5,43.2,0.3
Aaron Jones,GB,RB,2,DET,0.0,0.0,0.0,0.0,0.0,14.2,64.0,0.6,4.21,3.1,27.7,0.1
Nick Chubb,CLE,RB,2,CIN,0.0,0.0,0.0,0.0,0.0,15.6,75.6,0.6,2.59,1.8,13.8,0.1
David Johnson,HOU,RB,2,BAL,0.0,0.0,0.0,0.0,0.0,14.5,58.5,0.4,4.55,3.5,32.3,0.1
Duke Johnson,HOU,RB,2,BAL,0.0,0.0,0.0,0.0,0.0,14.5,58.5,0.4,4.55,3.5,32.3,0.1
Ronald Jones II,TB,RB,2,CAR,0.0,0.0,0.0,0.0,0.0,15.1,64.6,0.5,3.12,2.2,19.0,0.1
Miles Sanders,PHI,RB,2,LAR,0.0,0.0,0.0,0.0,0.0,11.5,59.5,0.4,4.71,3.3,29.2,0.1
Raheem Mostert,SF,RB,2,NYJ,0.0,0.0,0.0,0.0,0.0,14.3,63.6,0.5,2.85,2.1,17.3,0.1
Melvin Gordon,DEN,RB,2,PIT,0.0,0.0,0.0,0.0,0.0,15.3,59.3,0.4,4.88,3.3,24.3,0.1
Chris Carson,SEA,RB,2,NE,0.0,0.0,0.0,0.0,0.0,13.2,57.6,0.4,4.02,2.7,19.9,0.2
Todd Gurley,ATL,RB,2,DAL,0.0,0.0,0.0,0.0,0.0,15.3,58.8,0.5,3.4,2.5,18.2,0.1
David Montgomery,CHI,RB,2,NYG,0.0,0.0,0.0,0.0,0.0,13.9,58.3,0.5,1.95,1.5,11.7,0.1
Devin Singletary,BUF,RB,2,MIA,0.0,0.0,0.0,0.0,0.0,10.4,55.6,0.3,4.08,2.8,22.2,0.1
Kareem Hunt,CLE,RB,2,CIN,0.0,0.0,0.0,0.0,0.0,9.9,39.2,0.3,5.35,3.8,31.3,0.2
Mark Ingram,BAL,RB,2,HOU,0.0,0.0,0.0,0.0,0.0,10.6,53.2,0.4,2.31,1.7,14.7,0.1
James Robinson,JAX,RB,2,TEN,0.0,0.0,0.0,0.0,0.0,15.9,59.6,0.3,2.34,1.7,13.0,0.1
James Conner,PIT,RB,2,DEN,0.0,0.0,0.0,0.0,0.0,11.7,47.2,0.3,3.99,2.7,21.7,0.1
Malcolm Brown,LAR,RB,2,PHI,0.0,0.0,0.0,0.0,0.0,12.4,49.8,0.4,2.41,1.7,12.1,0.1
Antonio Gibson,WAS,RB,2,ARI,0.0,0.0,0.0,0.0,0.0,8.8,42.9,0.2,3.75,2.7,22.2,0.1
Nyheim Hines,IND,RB,2,MIN,0.0,0.0,0.0,0.0,0.0,6.2,25.8,0.2,5.4,4.0,32.6,0.2
Adrian Peterson,DET,RB,2,GB,0.0,0.0,0.0,0.0,0.0,11.3,51.2,0.3,1.82,1.4,10.1,0.0
