name,team,position,week,opp,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_td,receiving_tgts,receiving_rec,receiving_yds,receiving_td
Russell Wilson,SEA,QB,7,ARI,23.7,35.4,294.7,2.6,0.5,4.8,23.7,0.2,0.0,0.0,0.0,0.0
Kyler Murray,ARI,QB,7,SEA,23.5,35.7,268.5,1.8,0.9,7.7,44.4,0.5,0.0,0.0,0.0,0.0
Patrick Mahomes,KC,QB,7,DEN,24.6,35.5,294.4,2.1,0.6,4.9,25.3,0.2,0.0,0.0,0.0,0.0
Deshaun Watson,HOU,QB,7,GB,24.5,36.9,289.3,2.0,0.8,5.0,25.7,0.3,0.0,0.0,0.0,0.0
Josh Allen,BUF,QB,7,NYJ,21.8,34.4,262.0,1.9,0.8,6.2,30.0,0.4,0.0,0.0,0.0,0.0
Aaron Rodgers,GB,QB,7,HOU,24.5,37.8,286.6,2.2,0.5,2.1,8.8,0.1,0.0,0.0,0.0,0.0
Matt Ryan,ATL,QB,7,DET,26.2,39.4,301.2,2.1,0.8,1.4,4.0,0.1,0.0,0.0,0.0,0.0
Cam Newton,NE,QB,7,SF,19.9,31.5,215.6,1.3,0.7,9.8,40.1,0.5,0.0,0.0,0.0,0.0
Tom Brady,TB,QB,7,LV,25.4,38.7,291.3,2.0,0.7,0.9,2.2,0.1,0.0,0.0,0.0,0.0
Justin Herbert,LAC,QB,7,JAX,22.6,35.7,252.4,1.9,0.8,3.8,16.8,0.2,0.0,0.0,0.0,0.0
Ryan Tannehill,TEN,QB,7,PIT,22.0,33.4,259.2,1.8,0.7,3.2,15.6,0.2,0.0,0.0,0.0,0.0
Matthew Stafford,DET,QB,7,ATL,24.3,37.4,296.5,1.9,0.7,2.2,6.5,0.0,0.0,0.0,0.0,0.0
Joe Burrow,CIN,QB,7,CLE,22.5,34.9,252.0,1.6,1.0,4.5,22.1,0.3,0.0,0.0,0.0,0.0
Gardner Minshew II,JAX,QB,7,LAC,23.4,36.5,266.0,1.8,0.7,3.1,16.1,0.1,0.0,0.0,0.0,0.0
Carson Wentz,PHI,QB,7,NYG,23.6,36.0,251.7,1.7,0.8,4.0,18.7,0.2,0.0,0.0,0.0,0.0
Drew Brees,NO,QB,7,CAR,24.0,34.9,270.0,1.9,0.5,0.7,2.7,0.1,0.0,0.0,0.0,0.0
Ben Roethlisberger,PIT,QB,7,TEN,23.7,36.3,279.9,2.0,0.8,2.0,5.2,0.0,0.0,0.0,0.0,0.0
Andy Dalton,DAL,QB,7,WAS,25.4,38.4,284.7,1.7,0.9,2.2,9.0,0.1,0.0,0.0,0.0,0.0
Teddy Bridgewater,CAR,QB,7,NO,24.2,36.5,268.7,1.7,0.8,3.7,12.8,0.1,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,QB,7,CIN,22.1,34.9,256.9,1.9,1.0,1.6,6.3,0.1,0.0,0.0,0.0,0.0
Jared Goff,LAR,QB,7,CHI,23.0,35.0,264.7,1.7,0.9,3.0,8.0,0.1,0.0,0.0,0.0,0.0
Jimmy Garoppolo,SF,QB,7,NE,22.7,34.1,267.6,1.7,0.9,1.7,4.3,0.1,0.0,0.0,0.0,0.0
Derek Carr,LV,QB,7,TB,23.1,33.9,254.2,1.6,0.6,1.5,4.1,0.1,0.0,0.0,0.0,0.0
Daniel Jones,NYG,QB,7,PHI,19.6,32.3,219.5,1.5,1.0,4.5,23.2,0.2,0.0,0.0,0.0,0.0
Nick Foles,CHI,QB,7,LAR,23.0,36.2,245.0,1.4,1.0,2.7,7.4,0.2,0.0,0.0,0.0,0.0
Sam Darnold,NYJ,QB,7,BUF,20.8,33.8,233.2,1.4,1.0,3.1,9.6,0.2,0.0,0.0,0.0,0.0
Kyle Allen,WAS,QB,7,DAL,21.9,35.0,244.2,1.6,1.1,2.9,8.7,0.0,0.0,0.0,0.0,0.0
Drew Lock,DEN,QB,7,KC,20.6,34.0,231.2,1.3,0.9,2.8,10.7,0.1,0.0,0.0,0.0,0.0
Taysom Hill,NO,QB,7,CAR,0.3,0.5,4.2,0.1,0.0,2.6,12.7,0.2,0.0,0.0,0.0,0.0
Jalen Hurts,PHI,QB,7,NYG,0.2,0.4,3.4,0.0,0.0,3.0,14.4,0.2,0.0,0.0,0.0,0.0
Alvin Kamara,NO,RB,7,CAR,0.0,0.0,0.0,0.0,0.0,12.1,57.8,0.6,9.3,7.1,68.0,0.4
Kareem Hunt,CLE,RB,7,CIN,0.0,0.0,0.0,0.0,0.0,18.2,83.7,0.8,4.37,3.1,24.2,0.3
Derrick Henry,TEN,RB,7,PIT,0.0,0.0,0.0,0.0,0.0,20.8,95.9,0.8,2.53,1.7,14.9,0.1
Ezekiel Elliott,DAL,RB,7,WAS,0.0,0.0,0.0,0.0,0.0,18.9,81.2,0.6,5.18,3.9,27.1,0.2
Mike Davis,CAR,RB,7,NO,0.0,0.0,0.0,0.0,0.0,16.3,65.3,0.5,7.1,4.8,32.8,0.3
Ronald Jones II,TB,RB,7,LV,0.0,0.0,0.0,0.0,0.0,17.5,78.9,0.6,3.55,2.5,17.4,0.1
Todd Gurley,ATL,RB,7,DET,0.0,0.0,0.0,0.0,0.0,16.2,67.4,0.8,3.26,2.4,16.2,0.1
James Conner,PIT,RB,7,TEN,0.0,0.0,0.0,0.0,0.0,16.4,73.8,0.6,3.99,2.7,21.2,0.1
Chris Carson,SEA,RB,7,ARI,0.0,0.0,0.0,0.0,0.0,14.3,63.3,0.6,5.66,3.8,24.4,0.2
Clyde Edwards-Helaire,KC,RB,7,DEN,0.0,0.0,0.0,0.0,0.0,15.6,70.6,0.4,4.27,3.1,28.9,0.2
David Johnson,HOU,RB,7,GB,0.0,0.0,0.0,0.0,0.0,16.7,71.8,0.6,2.99,2.3,22.1,0.1
Josh Jacobs,LV,RB,7,TB,0.0,0.0,0.0,0.0,0.0,17.9,64.2,0.6,4.03,2.8,20.8,0.1
James Robinson,JAX,RB,7,LAC,0.0,0.0,0.0,0.0,0.0,15.4,65.2,0.4,4.41,3.2,29.3,0.1
Kenyan Drake,ARI,RB,7,SEA,0.0,0.0,0.0,0.0,0.0,15.8,69.9,0.6,2.36,1.6,10.5,0.1
Antonio Gibson,WAS,RB,7,DAL,0.0,0.0,0.0,0.0,0.0,13.4,53.9,0.5,4.44,3.2,27.6,0.1
Jamaal Williams,GB,RB,7,HOU,0.0,0.0,0.0,0.0,0.0,11.7,51.0,0.4,4.65,3.5,29.1,0.2
David Montgomery,CHI,RB,7,LAR,0.0,0.0,0.0,0.0,0.0,16.5,59.9,0.4,4.42,3.4,24.5,0.1
Jerick McKinnon,SF,RB,7,NE,0.0,0.0,0.0,0.0,0.0,10.7,51.5,0.4,4.47,3.0,24.7,0.2
D'Andre Swift,DET,RB,7,ATL,0.0,0.0,0.0,0.0,0.0,10.3,41.9,0.3,5.36,3.6,34.7,0.2
Boston Scott,PHI,RB,7,NYG,0.0,0.0,0.0,0.0,0.0,12.6,51.1,0.4,4.68,3.3,24.5,0.1
Devin Singletary,BUF,RB,7,NYJ,0.0,0.0,0.0,0.0,0.0,13.8,61.3,0.3,4.08,2.8,20.1,0.1
Melvin Gordon,DEN,RB,7,KC,0.0,0.0,0.0,0.0,0.0,13.5,58.1,0.4,3.84,2.6,17.3,0.1
Giovani Bernard,CIN,RB,7,CLE,0.0,0.0,0.0,0.0,0.0,12.6,44.0,0.4,5.49,4.1,31.0,0.1
Darrell Henderson,LAR,RB,7,CHI,0.0,0.0,0.0,0.0,0.0,13.1,58.5,0.4,1.84,1.4,14.8,0.1
Justin Jackson,LAC,RB,7,JAX,0.0,0.0,0.0,0.0,0.0,12.4,58.3,0.3,4.29,3.0,20.3,0.1
Devonta Freeman,NYG,RB,7,PHI,0.0,0.0,0.0,0.0,0.0,15.4,53.7,0.3,2.97,2.2,17.0,0.1
John Kelly,LAC,RB,7,JAX,0.0,0.0,0.0,0.0,0.0,12.0,44.8,0.5,1.7,1.3,12.9,0.1
