name,team,position,week,opp,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_td,receiving_tgts,receiving_rec,receiving_yds,receiving_td
Patrick Mahomes,KC,QB,8,NYJ,22.4,37.3,298.6,2.5,0.5,4.7,23.3,0.3,0.0,0.0,0.0,0.0
Russell Wilson,SEA,QB,8,SF,22.1,36.8,294.4,2.5,0.6,5.1,26.0,0.2,0.0,0.0,0.0,0.0
Lamar Jackson,BAL,QB,8,PIT,16.6,27.7,221.5,1.6,0.7,11.93,57.3,0.4,0.0,0.0,0.0,0.0
Aaron Rodgers,GB,QB,8,MIN,24.7,36.1,271.9,2.3,0.4,2.1,10.1,0.1,0.0,0.0,0.0,0.0
Josh Allen,BUF,QB,8,NE,20.6,33.1,234.9,1.5,0.9,6.6,37.5,0.5,0.0,0.0,0.0,0.0
Ryan Tannehill,TEN,QB,8,CIN,20.1,33.5,267.8,2.0,0.7,3.4,16.5,0.2,0.0,0.0,0.0,0.0
Justin Herbert,LAC,QB,8,DEN,22.6,35.8,267.3,1.8,0.8,4.4,19.4,0.3,0.0,0.0,0.0,0.0
Carson Wentz,PHI,QB,8,DAL,24.2,36.2,264.6,1.9,0.8,3.8,18.4,0.2,0.0,0.0,0.0,0.0
Tom Brady,TB,QB,8,NYG,26.1,37.5,281.6,2.1,0.6,1.3,3.1,0.1,0.0,0.0,0.0,0.0
Teddy Bridgewater,CAR,QB,8,ATL,26.2,37.5,277.6,1.9,0.8,4.3,14.4,0.1,0.0,0.0,0.0,0.0
Joe Burrow,CIN,QB,8,TEN,24.1,37.6,272.4,1.7,1.0,3.9,19.3,0.2,0.0,0.0,0.0,0.0
Matthew Stafford,DET,QB,8,IND,23.3,35.6,272.3,1.8,0.6,2.1,6.4,0.1,0.0,0.0,0.0,0.0
Jared Goff,LAR,QB,8,MIA,23.0,34.8,260.4,1.8,0.8,3.2,8.5,0.2,0.0,0.0,0.0,0.0
Derek Carr,LV,QB,8,CLE,25.2,36.4,277.1,1.8,0.7,1.6,4.7,0.1,0.0,0.0,0.0,0.0
Matt Ryan,ATL,QB,8,CAR,26.5,38.7,296.3,1.8,0.8,1.3,3.9,0.0,0.0,0.0,0.0,0.0
Jimmy Garoppolo,SF,QB,8,SEA,25.0,36.0,278.9,1.8,0.9,1.6,4.4,0.1,0.0,0.0,0.0,0.0
Cam Newton,NE,QB,8,BUF,17.5,29.6,208.5,1.2,0.9,7.5,35.3,0.4,0.0,0.0,0.0,0.0
Drew Brees,NO,QB,8,CHI,23.2,33.6,260.4,1.7,0.5,1.4,2.8,0.1,0.0,0.0,0.0,0.0
Ben Roethlisberger,PIT,QB,8,BAL,23.0,37.9,278.8,1.8,0.9,1.2,2.0,0.0,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,QB,8,LV,23.2,35.1,264.9,1.8,1.0,1.2,5.1,0.0,0.0,0.0,0.0,0.0
Kirk Cousins,MIN,QB,8,GB,21.7,33.9,262.1,1.8,0.9,1.3,3.7,0.0,0.0,0.0,0.0,0.0
Philip Rivers,IND,QB,8,DET,23.9,35.4,272.4,1.8,1.0,0.3,0.8,0.0,0.0,0.0,0.0,0.0
Daniel Jones,NYG,QB,8,TB,18.6,31.8,221.4,1.3,1.0,5.1,25.7,0.2,0.0,0.0,0.0,0.0
Nick Foles,CHI,QB,8,NO,21.9,35.4,242.5,1.4,1.0,2.7,7.2,0.3,0.0,0.0,0.0,0.0
Tua Tagovailoa,MIA,QB,8,LAR,21.7,34.7,250.2,1.3,0.8,3.5,10.5,0.1,0.0,0.0,0.0,0.0
Drew Lock,DEN,QB,8,LAC,20.5,33.3,229.7,1.4,0.9,1.9,7.2,0.1,0.0,0.0,0.0,0.0
Ben DiNucci,DAL,QB,8,PHI,17.2,28.7,229.6,1.2,1.2,3.3,11.7,0.1,0.0,0.0,0.0,0.0
Sam Darnold,NYJ,QB,8,KC,15.7,26.1,209.1,1.1,1.1,3.1,11.8,0.1,0.0,0.0,0.0,0.0
Jalen Hurts,PHI,QB,8,DAL,0.2,0.4,3.0,0.0,0.0,2.0,12.4,0.1,0.0,0.0,0.0,0.0
Taysom Hill,NO,QB,8,CHI,0.3,0.6,4.5,0.1,0.0,1.45,7.0,0.1,0.0,0.0,0.0,0.0
Derrick Henry,TEN,RB,8,CIN,0.0,0.0,0.0,0.0,0.0,22.2,108.9,0.9,2.53,1.7,13.6,0.1
Kareem Hunt,CLE,RB,8,LV,0.0,0.0,0.0,0.0,0.0,20.0,86.9,0.7,4.37,3.1,24.5,0.2
Alvin Kamara,NO,RB,8,CHI,0.0,0.0,0.0,0.0,0.0,13.1,58.9,0.5,8.12,6.2,55.2,0.2
Dalvin Cook,MIN,RB,8,GB,0.0,0.0,0.0,0.0,0.0,17.0,84.0,0.7,4.44,3.0,25.4,0.1
Todd Gurley,ATL,RB,8,CAR,0.0,0.0,0.0,0.0,0.0,17.5,79.8,0.8,3.4,2.5,16.6,0.1
Mike Davis,CAR,RB,8,ATL,0.0,0.0,0.0,0.0,0.0,16.5,66.0,0.5,7.4,5.0,33.5,0.3
Jamaal Williams,GB,RB,8,MIN,0.0,0.0,0.0,0.0,0.0,17.3,71.8,0.5,5.18,3.9,30.3,0.2
Jonathan Taylor,IND,RB,8,DET,0.0,0.0,0.0,0.0,0.0,17.0,73.1,0.6,3.87,2.6,26.2,0.1
Josh Jacobs,LV,RB,8,CLE,0.0,0.0,0.0,0.0,0.0,17.2,68.6,0.7,3.88,2.7,20.6,0.1
Boston Scott,PHI,RB,8,DAL,0.0,0.0,0.0,0.0,0.0,14.2,60.9,0.5,4.68,3.3,27.1,0.2
Ezekiel Elliott,DAL,RB,8,PHI,0.0,0.0,0.0,0.0,0.0,16.7,68.8,0.5,4.65,3.5,23.0,0.1
Clyde Edwards-Helaire,KC,RB,8,NYJ,0.0,0.0,0.0,0.0,0.0,12.8,59.9,0.4,4.14,3.0,28.9,0.2
James Conner,PIT,RB,8,BAL,0.0,0.0,0.0,0.0,0.0,15.9,68.7,0.4,3.55,2.4,20.1,0.1
Giovani Bernard,CIN,RB,8,TEN,0.0,0.0,0.0,0.0,0.0,14.5,54.2,0.3,5.76,4.3,33.4,0.2
Darrell Henderson,LAR,RB,8,MIA,0.0,0.0,0.0,0.0,0.0,13.6,68.6,0.4,1.98,1.5,15.8,0.1
Ronald Jones II,TB,RB,8,NYG,0.0,0.0,0.0,0.0,0.0,14.9,64.6,0.5,3.12,2.2,14.0,0.0
Myles Gaskin,MIA,RB,8,LAR,0.0,0.0,0.0,0.0,0.0,14.5,56.9,0.3,5.42,3.9,26.6,0.1
D'Andre Swift,DET,RB,8,IND,0.0,0.0,0.0,0.0,0.0,10.2,40.9,0.4,5.66,3.8,29.4,0.2
Melvin Gordon,DEN,RB,8,LAC,0.0,0.0,0.0,0.0,0.0,13.5,54.7,0.5,3.84,2.6,16.7,0.1
David Montgomery,CHI,RB,8,NO,0.0,0.0,0.0,0.0,0.0,16.0,53.4,0.3,4.29,3.3,21.6,0.1
Le'Veon Bell,KC,RB,8,NYJ,0.0,0.0,0.0,0.0,0.0,11.6,48.3,0.4,2.94,2.0,16.0,0.1
Leonard Fournette,TB,RB,8,NYG,0.0,0.0,0.0,0.0,0.0,10.0,41.6,0.3,4.11,2.8,20.8,0.1
John Kelly,LAC,RB,8,DEN,0.0,0.0,0.0,0.0,0.0,12.8,44.5,0.3,2.35,1.8,14.6,0.1
Devin Singletary,BUF,RB,8,NE,0.0,0.0,0.0,0.0,0.0,10.3,48.1,0.2,3.35,2.3,16.6,0.1
J.K. Dobbins,BAL,RB,8,PIT,0.0,0.0,0.0,0.0,0.0,10.2,39.7,0.3,3.19,2.2,17.3,0.1
Justin Jackson,LAC,RB,8,DEN,0.0,0.0,0.0,0.0,0.0,9.5,40.4,0.2,4.14,2.9,20.1,0.1
Jamycal Hasty,SF,RB,8,SEA,0.0,0.0,0.0,0.0,0.0,11.5,47.7,0.3,1.9,1.4,10.9,0.0
Gus Edwards,BAL,RB,8,PIT,0.0,0.0,0.0,0.0,0.0,11.4,52.7,0.3,0.52,0.4,2.7,0.0
Zack Moss,BUF,RB,8,NE,0.0,0.0,0.0,0.0,0.0,9.3,38.6,0.3,1.87,1.4,10.5,0.1
Damien Harris,NE,RB,8,BUF,0.0,0.0,0.0,0.0,0.0,10.6,51.0,0.2,1.48,1.0,9.4,0.0
Wayne Gallman,NYG,RB,8,TB,0.0,0.0,0.0,0.0,0.0,12.9,42.7,0.3,2.73,1.9,11.4,0.0
Malcolm Brown,LAR,RB,8,MIA,0.0,0.0,0.0,0.0,0.0,8.7,38.9,0.3,3.26,2.3,13.7,0.0
James White,NE,RB,8,BUF,0.0,0.0,0.0,0.0,0.0,3.3,13.5,0.1,6.38,4.4,35.1,0.2
Latavius Murray,NO,RB,8,CHI,0.0,0.0,0.0,0.0,0.0,10.3,41.6,0.2,1.99,1.5,13.0,0.0
La'Mical Perine,NYJ,RB,8,KC,0.0,0.0,0.0,0.0,0.0,9.3,39.3,0.2,2.73,2.1,14.6,0.0
Adrian Peterson,DET,RB,8,IND,0.0,0.0,0.0,0.0,0.0,10.7,41.0,0.3,1.17,0.9,6.6,0.0
Phillip Lindsay,DEN,RB,8,LAC,0.0,0.0,0.0,0.0,0.0,9.9,45.1,0.2,1.58,1.2,8.3,0.0
Tevin Coleman,SF,RB,8,SEA,0.0,0.0,0.0,0.0,0.0,7.9,31.2,0.2,1.74,1.3,10.8,0.1
