date,team,opp,stadium_name,is_outdoor,avg_windspeed,max_snow_depth,total_precip,avg_temp
2018-12-09,CAR,CLE,FirstEnergy Stadium,1,18.3434,1.181103,0.0,27.14
2018-12-09,BUF,NYJ,New Era Field,1,30.6469,5.118113,0.0,26.6
2018-12-09,ATL,GNB,Lambeau Field,1,25.7255,1.181103,0.0,21.38
2018-12-09,ARI,DET,State Farm Stadium,0,0.0,0.0,0.0,75.0
2018-12-09,NWE,MIA,Hard Rock Stadium,1,36.463100000000004,0.0,0.20078750999999997,77.72
2018-12-09,PIT,OAK,Oakland Coliseum,1,16.1064,0.0,0.0,48.56
2018-12-09,NYG,WAS,FedExField,1,26.1729,0.0,0.0,30.56
2018-12-09,LAR,CHI,Soldier Field,1,12.9746,0.0,0.0,25.34
2018-12-09,CHI,LAR,Soldier Field,1,12.9746,0.0,0.0,25.34
2018-12-09,OAK,PIT,Oakland Coliseum,1,16.1064,0.0,0.0,48.56
2018-12-09,DAL,PHI,AT&T Stadium,0,0.0,0.0,0.0,75.0
2018-12-09,DET,ARI,State Farm Stadium,0,0.0,0.0,0.0,75.0
2018-12-09,SFO,DEN,Levi's Stadium,1,7.6058,0.0,0.0,48.74
2018-12-09,LAC,CIN,SoFi Stadium,1,6.9347,0.0,0.0,60.44
2018-12-09,PHI,DAL,AT&T Stadium,0,0.0,0.0,0.0,75.0
2018-12-09,NOR,TAM,Raymond James Stadium,1,37.13420000000001,0.0,1.74015842,69.98
2018-12-09,MIA,NWE,Hard Rock Stadium,1,36.463100000000004,0.0,0.20078750999999997,77.72
2018-12-09,KAN,BAL,Arrowhead Stadium,1,8.0532,0.0,0.0,27.32
2018-12-09,IND,HOU,NRG Stadium,0,0.0,0.0,0.0,75.0
2018-12-09,CLE,CAR,FirstEnergy Stadium,1,18.3434,1.181103,0.0,27.14
2018-12-09,NYJ,BUF,New Era Field,1,30.6469,5.118113,0.0,26.6
2018-12-09,GNB,ATL,Lambeau Field,1,25.7255,1.181103,0.0,21.38
2018-12-10,MIN,SEA,CenturyLink Field,1,31.7654,0.0,0.09055122999999998,45.14
2018-12-10,SEA,MIN,CenturyLink Field,1,31.7654,0.0,0.09055122999999998,45.14
2018-12-13,KAN,LAC,Arrowhead Stadium,1,23.041100000000004,0.0,0.0,42.8
2018-12-13,LAC,KAN,Arrowhead Stadium,1,23.041100000000004,0.0,0.0,42.8
2018-12-15,HOU,NYJ,MetLife Stadium,1,19.2382,0.0,0.14960637999999998,48.56
2018-12-15,CLE,DEN,Empower Field at Mile High,1,25.501800000000003,0.0,0.0,39.92
2018-12-15,NYJ,HOU,MetLife Stadium,1,19.2382,0.0,0.14960637999999998,48.56
2018-12-15,DEN,CLE,Empower Field at Mile High,1,25.501800000000003,0.0,0.0,39.92
2018-12-16,TEN,NYG,MetLife Stadium,1,42.9504,0.0,1.4685047299999998,40.82
2018-12-16,MIN,MIA,TCF Bank Stadium,1,30.1995,3.1496079999999997,0.0,36.68
2018-12-16,IND,DAL,Lucas Oil Stadium,0,0.0,0.0,0.0,75.0
2018-12-16,BAL,TAM,M&T Bank Stadium,1,36.2394,0.0,0.73228386,44.78
2018-12-16,CIN,OAK,Paul Brown Stadium,1,22.1463,0.0,0.0,42.620000000000005
2018-12-16,CHI,GNB,Soldier Field,1,23.041100000000004,0.0,0.0,37.4
2018-12-16,BUF,DET,New Era Field,1,30.6469,0.0,0.011811029999999998,35.78
2018-12-16,ATL,ARI,Mercedes-Benz Stadium,0,0.0,0.0,0.0,75.0
2018-12-16,WAS,JAX,TIAA Bank Field,1,26.6203,0.0,0.0,59.36
2018-12-16,SFO,SEA,Levi's Stadium,1,37.3579,0.0,0.29921275999999997,56.84
2018-12-16,NWE,PIT,Heinz Field,1,28.1862,0.0,0.5196853199999999,40.28
2018-12-16,LAR,PHI,SoFi Stadium,1,8.7243,0.0,0.0,57.379999999999995
2018-12-16,ARI,ATL,Mercedes-Benz Stadium,0,0.0,0.0,0.0,75.0
2018-12-16,DET,BUF,New Era Field,1,30.6469,0.0,0.011811029999999998,35.78
2018-12-16,GNB,CHI,Soldier Field,1,23.041100000000004,0.0,0.0,37.4
2018-12-16,OAK,CIN,Paul Brown Stadium,1,22.1463,0.0,0.0,42.620000000000005
2018-12-16,DAL,IND,Lucas Oil Stadium,0,0.0,0.0,0.0,75.0
2018-12-16,JAX,WAS,TIAA Bank Field,1,26.6203,0.0,0.0,59.36
2018-12-16,MIA,MIN,TCF Bank Stadium,1,30.1995,3.1496079999999997,0.0,36.68
2018-12-16,NYG,TEN,MetLife Stadium,1,42.9504,0.0,1.4685047299999998,40.82
2018-12-16,TAM,BAL,M&T Bank Stadium,1,36.2394,0.0,0.73228386,44.78
2018-12-16,SEA,SFO,Levi's Stadium,1,37.3579,0.0,0.29921275999999997,56.84
2018-12-16,PIT,NWE,Heinz Field,1,28.1862,0.0,0.5196853199999999,40.28
2018-12-16,PHI,LAR,SoFi Stadium,1,8.7243,0.0,0.0,57.379999999999995
2018-12-17,NOR,CAR,Bank of America Stadium,1,17.6723,0.0,0.0,48.92
2018-12-17,CAR,NOR,Bank of America Stadium,1,17.6723,0.0,0.0,48.92
2018-12-22,BAL,LAC,SoFi Stadium,1,7.3821,0.0,0.0,57.56
2018-12-22,LAC,BAL,SoFi Stadium,1,7.3821,0.0,0.0,57.56
2018-12-22,WAS,TEN,Nissan Stadium,1,21.027800000000003,0.0,0.0,39.74
2018-12-22,TEN,WAS,Nissan Stadium,1,21.027800000000003,0.0,0.0,39.74
2018-12-23,SFO,CHI,Levi's Stadium,1,11.185,0.0,0.0,52.519999999999996
2018-12-23,MIA,JAX,Hard Rock Stadium,1,18.7908,0.0,0.0,61.88
2018-12-23,HOU,PHI,Lincoln Financial Field,1,27.2914,0.0,0.0,41.36
2018-12-23,NYJ,GNB,MetLife Stadium,1,27.2914,0.0,0.0,39.92
2018-12-23,TAM,DAL,AT&T Stadium,0,0.0,0.0,0.0,75.0
2018-12-23,NYG,IND,Lucas Oil Stadium,0,0.0,0.0,0.0,75.0
2018-12-23,CIN,CLE,FirstEnergy Stadium,1,40.266000000000005,0.0,0.0,35.24
2018-12-23,BUF,NWE,Gillette Stadium,1,25.7255,0.0,0.0,35.6
2018-12-23,CAR,ATL,Bank of America Stadium,1,16.1064,0.0,0.0,41.36
2018-12-23,DET,MIN,Ford Field,0,0.0,0.0,0.0,75.0
2018-12-23,PIT,NOR,Mercedes-Benz Superdome,0,0.0,0.0,0.0,75.0
2018-12-23,ATL,CAR,Bank of America Stadium,1,16.1064,0.0,0.0,41.36
2018-12-23,NWE,BUF,Gillette Stadium,1,25.7255,0.0,0.0,35.6
2018-12-23,CLE,CIN,FirstEnergy Stadium,1,40.266000000000005,0.0,0.0,35.24
2018-12-23,IND,NYG,Lucas Oil Stadium,0,0.0,0.0,0.0,75.0
2018-12-23,DAL,TAM,AT&T Stadium,0,0.0,0.0,0.0,75.0
2018-12-23,MIN,DET,Ford Field,0,0.0,0.0,0.0,75.0
2018-12-23,GNB,NYJ,MetLife Stadium,1,27.2914,0.0,0.0,39.92
2018-12-23,ARI,LAR,State Farm Stadium,0,0.0,0.0,0.0,75.0
2018-12-23,PHI,HOU,Lincoln Financial Field,1,27.2914,0.0,0.0,41.36
2018-12-23,JAX,MIA,Hard Rock Stadium,1,18.7908,0.0,0.0,61.88
2018-12-23,CHI,SFO,Levi's Stadium,1,11.185,0.0,0.0,52.519999999999996
2018-12-23,LAR,ARI,State Farm Stadium,0,0.0,0.0,0.0,75.0
2018-12-23,NOR,PIT,Mercedes-Benz Superdome,0,0.0,0.0,0.0,75.0
2018-12-23,SEA,KAN,CenturyLink Field,1,25.7255,0.0,0.72047283,44.6
2018-12-23,KAN,SEA,CenturyLink Field,1,25.7255,0.0,0.72047283,44.6
2018-12-24,DEN,OAK,Oakland Coliseum,1,35.3446,0.0,0.5000002699999999,53.96
2018-12-24,OAK,DEN,Oakland Coliseum,1,35.3446,0.0,0.5000002699999999,53.96
2018-12-30,OAK,KAN,Arrowhead Stadium,1,29.975800000000003,0.0,0.0,32.9
2018-12-30,DEN,LAC,Empower Field at Mile High,1,27.7388,0.0,0.0,32.36
2018-12-30,ARI,SEA,CenturyLink Field,1,15.435300000000002,0.0,0.0,43.34
2018-12-30,CLE,BAL,M&T Bank Stadium,1,5.5925,0.0,0.0,41.72
2018-12-30,CIN,PIT,Heinz Field,1,21.027800000000003,0.0,0.0,33.08
2018-12-30,NYJ,NWE,Gillette Stadium,1,20.133000000000003,0.0,0.0,30.56
2018-12-30,JAX,HOU,NRG Stadium,0,0.0,0.0,0.0,75.0
2018-12-30,GNB,DET,Lambeau Field,1,34.673500000000004,1.181103,0.0,23.72
2018-12-30,NYG,DAL,MetLife Stadium,1,10.066500000000001,0.0,0.0,36.5
2018-12-30,NOR,CAR,Mercedes-Benz Superdome,0,0.0,0.0,0.0,75.0
2018-12-30,MIA,BUF,New Era Field,1,21.027800000000003,1.968505,0.11023627999999999,28.759999999999998
2018-12-30,TAM,ATL,Raymond James Stadium,1,9.6191,0.0,0.0,73.58000000000001
2018-12-30,WAS,PHI,FedExField,1,11.185,0.0,0.0,39.019999999999996
2018-12-30,MIN,CHI,TCF Bank Stadium,1,31.541700000000002,0.0,0.0,24.62
2018-12-30,IND,TEN,Nissan Stadium,1,16.1064,0.0,0.20866152999999998,43.52
2018-12-30,LAR,SFO,SoFi Stadium,1,6.4873,0.0,0.0,53.24
2018-12-30,ATL,TAM,Raymond James Stadium,1,9.6191,0.0,0.0,73.58000000000001
2018-12-30,BUF,MIA,New Era Field,1,21.027800000000003,1.968505,0.11023627999999999,28.759999999999998
2018-12-30,CAR,NOR,Mercedes-Benz Superdome,0,0.0,0.0,0.0,75.0
2018-12-30,DAL,NYG,MetLife Stadium,1,10.066500000000001,0.0,0.0,36.5
2018-12-30,DET,GNB,Lambeau Field,1,34.673500000000004,1.181103,0.0,23.72
2018-12-30,HOU,JAX,NRG Stadium,0,0.0,0.0,0.0,75.0
2018-12-30,SFO,LAR,SoFi Stadium,1,6.4873,0.0,0.0,53.24
2018-12-30,NWE,NYJ,Gillette Stadium,1,20.133000000000003,0.0,0.0,30.56
2018-12-30,PIT,CIN,Heinz Field,1,21.027800000000003,0.0,0.0,33.08
2018-12-30,BAL,CLE,M&T Bank Stadium,1,5.5925,0.0,0.0,41.72
2018-12-30,SEA,ARI,CenturyLink Field,1,15.435300000000002,0.0,0.0,43.34
2018-12-30,LAC,DEN,Empower Field at Mile High,1,27.7388,0.0,0.0,32.36
2018-12-30,KAN,OAK,Arrowhead Stadium,1,29.975800000000003,0.0,0.0,32.9
2018-12-30,PHI,WAS,FedExField,1,11.185,0.0,0.0,39.019999999999996
2018-12-30,CHI,MIN,TCF Bank Stadium,1,31.541700000000002,0.0,0.0,24.62
2018-12-30,TEN,IND,Nissan Stadium,1,16.1064,0.0,0.20866152999999998,43.52
