name,team,position,week,opp,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_td,receiving_tgts,receiving_rec,receiving_yds,receiving_td
Kyle Allen,CAR,QB,4,HOU,22.4,36.5,260.4,1.5,1.1,3.1,8.0,0.0,0.0,0.0,0.0,0.0
Marcus Mariota,TEN,QB,4,ATL,18.9,32.0,218.0,1.2,0.9,4.6,24.3,0.1,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,QB,4,BAL,20.9,36.9,258.2,1.5,1.1,2.3,6.5,0.0,0.0,0.0,0.0,0.0
Teddy Bridgewater,NO,QB,4,DAL,20.7,34.9,223.7,1.3,0.8,2.4,8.9,0.1,0.0,0.0,0.0,0.0
Derek Carr,LV,QB,4,IND,22.7,34.5,238.9,1.4,0.9,1.6,4.2,0.0,0.0,0.0,0.0,0.0
Mitchell Trubisky,CHI,QB,4,MIN,20.4,33.0,209.1,1.2,0.9,3.4,15.5,0.1,0.0,0.0,0.0,0.0
Gardner Minshew II,JAX,QB,4,DEN,19.8,32.2,220.4,1.2,0.9,4.0,16.4,0.0,0.0,0.0,0.0,0.0
Joe Flacco,DEN,QB,4,JAX,20.9,34.0,226.2,1.3,1.0,1.5,2.4,0.0,0.0,0.0,0.0,0.0
Kirk Cousins,MIN,QB,4,CHI,17.3,28.3,195.9,1.1,0.9,3.2,8.6,0.1,0.0,0.0,0.0,0.0
Josh Rosen,MIA,QB,4,LAC,19.2,33.9,210.7,1.1,1.1,1.9,5.1,0.0,0.0,0.0,0.0,0.0
Taysom Hill,NO,QB,4,DAL,1.0,1.7,13.9,0.1,0.0,1.4,6.5,0.0,0.0,0.0,0.0,0.0
Dwayne Haskins,WAS,QB,4,NYG,2.4,3.9,31.5,0.1,0.1,0.2,0.7,0.0,0.0,0.0,0.0,0.0
Ryan Fitzpatrick,MIA,QB,4,LAC,1.6,2.7,21.6,0.1,0.2,0.3,1.4,0.0,0.0,0.0,0.0,0.0
Blake Bortles,LAR,QB,4,TB,0.8,1.4,10.8,0.1,0.0,0.3,1.3,0.0,0.0,0.0,0.0,0.0
Eli Manning,NYG,QB,4,WAS,1.5,2.6,20.5,0.1,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0
Austin Ekeler,LAC,RB,4,MIA,0.0,0.0,0.0,0.0,0.0,13.3,64.9,0.6,7.03,5.1,49.0,0.3
Christian McCaffrey,CAR,RB,4,HOU,0.0,0.0,0.0,0.0,0.0,18.8,80.2,0.5,7.42,5.3,45.5,0.2
Alvin Kamara,NO,RB,4,DAL,0.0,0.0,0.0,0.0,0.0,14.8,68.4,0.5,6.94,5.3,48.0,0.2
Ezekiel Elliott,DAL,RB,4,NO,0.0,0.0,0.0,0.0,0.0,19.2,90.2,0.6,3.99,3.0,24.4,0.1
Marlon Mack,IND,RB,4,LV,0.0,0.0,0.0,0.0,0.0,18.9,86.8,0.6,2.75,1.9,14.9,0.1
James Conner,PIT,RB,4,CIN,0.0,0.0,0.0,0.0,0.0,16.1,68.6,0.6,5.47,3.7,28.7,0.1
David Johnson,ARI,RB,4,SEA,0.0,0.0,0.0,0.0,0.0,14.0,55.0,0.4,5.72,4.4,36.1,0.3
Dalvin Cook,MIN,RB,4,CHI,0.0,0.0,0.0,0.0,0.0,18.1,77.7,0.4,5.18,3.5,25.3,0.1
Derrick Henry,TEN,RB,4,ATL,0.0,0.0,0.0,0.0,0.0,16.7,72.6,0.7,1.93,1.3,10.9,0.0
Nick Chubb,CLE,RB,4,BAL,0.0,0.0,0.0,0.0,0.0,16.9,71.0,0.4,4.6,3.2,23.8,0.1
Todd Gurley,LAR,RB,4,TB,0.0,0.0,0.0,0.0,0.0,14.9,64.0,0.6,2.99,2.2,18.2,0.1
Leonard Fournette,JAX,RB,4,DEN,0.0,0.0,0.0,0.0,0.0,18.7,66.0,0.4,5.58,3.8,27.3,0.1
Kerryon Johnson,DET,RB,4,KC,0.0,0.0,0.0,0.0,0.0,14.6,67.2,0.5,3.35,2.5,20.0,0.1
Mark Ingram,BAL,RB,4,CLE,0.0,0.0,0.0,0.0,0.0,15.1,69.7,0.6,2.44,1.8,14.4,0.0
Aaron Jones,GB,RB,4,PHI,0.0,0.0,0.0,0.0,0.0,13.3,58.6,0.6,2.99,2.2,17.0,0.1
Chris Carson,SEA,RB,4,ARI,0.0,0.0,0.0,0.0,0.0,15.0,65.3,0.5,3.87,2.6,18.1,0.1
Joe Mixon,CIN,RB,4,PIT,0.0,0.0,0.0,0.0,0.0,16.0,64.1,0.4,3.83,2.7,18.9,0.1
Phillip Lindsay,DEN,RB,4,JAX,0.0,0.0,0.0,0.0,0.0,13.5,56.7,0.4,4.09,3.1,24.5,0.1
Devonta Freeman,ATL,RB,4,TEN,0.0,0.0,0.0,0.0,0.0,14.2,58.8,0.4,3.91,2.9,20.5,0.1
Josh Jacobs,LV,RB,4,IND,0.0,0.0,0.0,0.0,0.0,15.4,69.5,0.4,2.16,1.5,10.7,0.0
David Montgomery,CHI,RB,4,MIN,0.0,0.0,0.0,0.0,0.0,15.1,56.7,0.4,2.86,2.2,15.7,0.1
LeSean McCoy,KC,RB,4,DET,0.0,0.0,0.0,0.0,0.0,12.6,52.2,0.4,3.4,2.5,19.8,0.1
Wayne Gallman,NYG,RB,4,WAS,0.0,0.0,0.0,0.0,0.0,13.3,51.7,0.4,3.74,2.6,18.2,0.1
Carlos Hyde,HOU,RB,4,CAR,0.0,0.0,0.0,0.0,0.0,15.7,61.8,0.5,0.7,0.5,3.6,0.0
Sony Michel,NE,RB,4,BUF,0.0,0.0,0.0,0.0,0.0,15.2,55.0,0.5,0.41,0.3,2.3,0.0
Chris Thompson,WAS,RB,4,NYG,0.0,0.0,0.0,0.0,0.0,6.3,22.5,0.1,6.3,4.6,43.3,0.2
Adrian Peterson,WAS,RB,4,NYG,0.0,0.0,0.0,0.0,0.0,13.7,51.5,0.4,1.56,1.2,8.2,0.0
Kenyan Drake,MIA,RB,4,LAC,0.0,0.0,0.0,0.0,0.0,9.0,37.2,0.2,5.47,3.7,27.8,0.1
Miles Sanders,PHI,RB,4,GB,0.0,0.0,0.0,0.0,0.0,10.5,45.9,0.2,3.0,2.1,18.9,0.1
Royce Freeman,DEN,RB,4,JAX,0.0,0.0,0.0,0.0,0.0,12.1,46.9,0.3,3.19,2.2,15.4,0.0
Frank Gore,BUF,RB,4,NE,0.0,0.0,0.0,0.0,0.0,13.9,51.6,0.3,1.6,1.2,9.9,0.0
James White,NE,RB,4,BUF,0.0,0.0,0.0,0.0,0.0,4.4,15.1,0.1,6.09,4.2,36.5,0.3
Rex Burkhead,NE,RB,4,BUF,0.0,0.0,0.0,0.0,0.0,6.5,29.9,0.2,4.17,2.9,23.4,0.1
Peyton Barber,TB,RB,4,LAR,0.0,0.0,0.0,0.0,0.0,11.2,45.0,0.3,1.75,1.3,8.1,0.0
Jamaal Williams,GB,RB,4,PHI,0.0,0.0,0.0,0.0,0.0,8.5,32.9,0.2,2.92,2.2,17.7,0.1
Darrel Williams,KC,RB,4,DET,0.0,0.0,0.0,0.0,0.0,6.2,29.8,0.2,2.89,2.1,17.4,0.1
Tarik Cohen,CHI,RB,4,MIN,0.0,0.0,0.0,0.0,0.0,4.4,16.7,0.1,5.06,3.7,30.5,0.2
Ronald Jones II,TB,RB,4,LAR,0.0,0.0,0.0,0.0,0.0,10.6,44.1,0.2,1.27,0.9,8.3,0.0
Jordan Howard,PHI,RB,4,GB,0.0,0.0,0.0,0.0,0.0,9.8,38.6,0.3,1.23,0.9,7.0,0.0
Duke Johnson,HOU,RB,4,CAR,0.0,0.0,0.0,0.0,0.0,5.5,24.6,0.1,3.26,2.4,20.7,0.1
Malcolm Brown,LAR,RB,4,TB,0.0,0.0,0.0,0.0,0.0,7.9,33.3,0.3,0.85,0.6,4.9,0.0
Ty Johnson,DET,RB,4,KC,0.0,0.0,0.0,0.0,0.0,5.5,22.2,0.2,1.96,1.4,10.0,0.1
Gus Edwards,BAL,RB,4,CLE,0.0,0.0,0.0,0.0,0.0,6.6,31.0,0.2,0.39,0.3,2.4,0.0
Melvin Gordon,LAC,RB,4,MIA,0.0,0.0,0.0,0.0,0.0,5.4,24.0,0.2,1.77,1.2,10.0,0.0
Giovani Bernard,CIN,RB,4,PIT,0.0,0.0,0.0,0.0,0.0,4.2,14.3,0.1,3.08,2.3,17.5,0.1
Dion Lewis,TEN,RB,4,ATL,0.0,0.0,0.0,0.0,0.0,4.8,17.4,0.1,3.02,2.1,14.4,0.1
Kalen Ballage,MIA,RB,4,LAC,0.0,0.0,0.0,0.0,0.0,6.8,24.7,0.2,1.62,1.2,8.9,0.0
Keith Smith,ATL,RB,4,TEN,0.0,0.0,0.0,0.0,0.0,6.4,24.8,0.2,1.54,1.1,8.0,0.0
Rod Smith,ATL,RB,4,TEN,0.0,0.0,0.0,0.0,0.0,6.4,24.8,0.2,1.54,1.1,8.0,0.0
Nyheim Hines,IND,RB,4,LV,0.0,0.0,0.0,0.0,0.0,2.9,11.8,0.1,3.1,2.3,17.8,0.1
Tony Pollard,DAL,RB,4,NO,0.0,0.0,0.0,0.0,0.0,6.7,26.5,0.1,1.57,1.1,9.1,0.0
Latavius Murray,NO,RB,4,DAL,0.0,0.0,0.0,0.0,0.0,5.2,21.8,0.2,1.19,0.9,6.7,0.0
Darren Sproles,PHI,RB,4,GB,0.0,0.0,0.0,0.0,0.0,2.8,12.2,0.0,2.73,1.9,15.3,0.1
Alexander Mattison,MIN,RB,4,CHI,0.0,0.0,0.0,0.0,0.0,7.2,23.9,0.1,0.28,0.2,1.9,0.0
Cordarrelle Patterson,CHI,RB,4,MIN,0.0,0.0,0.0,0.0,0.0,1.8,11.1,0.0,1.83,1.2,10.3,0.1
C.J. Prosise,SEA,RB,4,ARI,0.0,0.0,0.0,0.0,0.0,3.2,10.6,0.0,2.62,2.0,15.9,0.0
Troymaine Pope,LAC,RB,4,MIA,0.0,0.0,0.0,0.0,0.0,4.6,18.9,0.1,0.56,0.4,3.4,0.0
Dare Ogunbowale,TB,RB,4,LAR,0.0,0.0,0.0,0.0,0.0,0.9,3.2,0.0,3.06,2.1,16.4,0.1
Jordan Wilkins,IND,RB,4,LV,0.0,0.0,0.0,0.0,0.0,3.91,18.8,0.1,0.54,0.4,2.7,0.0
Elijhaa Penny,NYG,RB,4,WAS,0.0,0.0,0.0,0.0,0.0,4.2,15.1,0.1,0.72,0.5,4.0,0.0
Jaylen Samuels,PIT,RB,4,CIN,0.0,0.0,0.0,0.0,0.0,3.4,13.6,0.0,1.71,1.3,10.6,0.0
Jalen Richard,LV,RB,4,IND,0.0,0.0,0.0,0.0,0.0,2.2,9.9,0.0,3.23,2.2,15.7,0.0
Justice Hill,BAL,RB,4,CLE,0.0,0.0,0.0,0.0,0.0,2.1,10.4,0.1,1.07,0.8,6.4,0.0
T.J. Yeldon,BUF,RB,4,NE,0.0,0.0,0.0,0.0,0.0,2.2,11.6,0.0,1.77,1.2,9.7,0.0
DeAndre Washington,LV,RB,4,IND,0.0,0.0,0.0,0.0,0.0,4.4,16.5,0.0,0.67,0.5,3.2,0.0
J.D. McKissic,DET,RB,4,KC,0.0,0.0,0.0,0.0,0.0,1.8,11.9,0.0,0.72,0.5,4.1,0.0
Chase Edmonds,ARI,RB,4,SEA,0.0,0.0,0.0,0.0,0.0,2.3,8.9,0.0,1.33,0.9,7.0,0.0
Ryquell Armstead,JAX,RB,4,DEN,0.0,0.0,0.0,0.0,0.0,1.8,6.9,0.1,0.41,0.3,2.1,0.0
D'Ernest Johnson,CLE,RB,4,BAL,0.0,0.0,0.0,0.0,0.0,1.9,6.6,0.0,1.25,0.9,7.2,0.0
Darwin Thompson,KC,RB,4,DET,0.0,0.0,0.0,0.0,0.0,2.0,7.3,0.0,1.02,0.7,6.3,0.0
Jon Hilliman,NYG,RB,4,WAS,0.0,0.0,0.0,0.0,0.0,2.1,9.2,0.0,0.44,0.3,4.1,0.0
Dontrell Hilliard,CLE,RB,4,BAL,0.0,0.0,0.0,0.0,0.0,1.7,5.9,0.0,1.33,0.9,7.1,0.0
Brandon Bolden,NE,RB,4,BUF,0.0,0.0,0.0,0.0,0.0,1.1,4.4,0.1,0.54,0.4,4.5,0.0
Mark Walton,MIA,RB,4,LAC,0.0,0.0,0.0,0.0,0.0,2.8,8.8,0.0,0.73,0.5,3.7,0.0
Wendell Smallwood,WAS,RB,4,NYG,0.0,0.0,0.0,0.0,0.0,1.8,7.1,0.0,1.04,0.7,5.0,0.0
Brian Hill,ATL,RB,4,TEN,0.0,0.0,0.0,0.0,0.0,1.9,8.8,0.0,0.52,0.4,2.6,0.0
Benny Snell Jr.,PIT,RB,4,CIN,0.0,0.0,0.0,0.0,0.0,2.6,10.3,0.0,0.14,0.1,1.0,0.0
Damarea Crockett,LV,RB,4,IND,0.0,0.0,0.0,0.0,0.0,2.5,7.4,0.0,0.0,0.0,3.1,0.0
Corey Clement,PHI,RB,4,GB,0.0,0.0,0.0,0.0,0.0,1.5,5.4,0.0,0.65,0.5,3.7,0.0
John Kelly,LAR,RB,4,TB,0.0,0.0,0.0,0.0,0.0,2.1,6.5,0.0,0.0,0.0,2.1,0.0
Keenan Allen,LAC,WR,4,MIA,0.0,0.0,0.0,0.0,0.0,0.6,2.3,0.0,13.94,8.2,102.9,0.7
Davante Adams,GB,WR,4,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24,6.2,86.1,0.7
DeAndre Hopkins,HOU,WR,4,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,11.15,6.6,85.2,0.6
Julio Jones,ATL,WR,4,TEN,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,9.36,6.5,90.9,0.5
Cooper Kupp,LAR,WR,4,TB,0.0,0.0,0.0,0.0,0.0,0.3,1.1,0.0,7.86,5.7,74.5,0.7
Amari Cooper,DAL,WR,4,NO,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,7.92,5.7,78.5,0.6
Odell Beckham Jr.,CLE,WR,4,BAL,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,10.18,6.1,85.5,0.5
Sammy Watkins,KC,WR,4,DET,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.0,6.96,5.2,76.1,0.6
Tyler Lockett,SEA,WR,4,ARI,0.0,0.0,0.0,0.0,0.0,0.4,1.6,0.0,7.67,5.6,81.0,0.5
Mike Evans,TB,WR,4,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,5.1,80.7,0.5
JuJu Smith-Schuster,PIT,WR,4,CIN,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,9.02,5.5,79.7,0.5
Brandin Cooks,LAR,WR,4,TB,0.0,0.0,0.0,0.0,0.0,0.7,4.3,0.0,7.0,4.9,79.0,0.4
Michael Thomas,NO,WR,4,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.93,7.1,79.6,0.4
Robert Woods,LAR,WR,4,TB,0.0,0.0,0.0,0.0,0.0,1.6,7.7,0.0,8.25,5.0,68.3,0.4
Kenny Golladay,DET,WR,4,KC,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,8.95,5.3,69.6,0.5
Marquise Brown,BAL,WR,4,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6.48,4.7,67.9,0.5
Tyler Boyd,CIN,WR,4,PIT,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,8.77,6.6,74.9,0.4
Chris Godwin,TB,WR,4,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61,4.9,70.5,0.4
Larry Fitzgerald,ARI,WR,4,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.53,5.5,67.7,0.4
Sterling Shepard,NYG,WR,4,WAS,0.0,0.0,0.0,0.0,0.0,0.6,2.3,0.0,7.54,5.8,63.6,0.4
Julian Edelman,NE,WR,4,BUF,0.0,0.0,0.0,0.0,0.0,0.4,1.5,0.0,8.58,5.4,64.2,0.4
Adam Thielen,MIN,WR,4,CHI,0.0,0.0,0.0,0.0,0.0,0.3,0.9,0.0,6.56,4.9,65.8,0.4
Josh Gordon,NE,WR,4,BUF,0.0,0.0,0.0,0.0,0.0,0.3,0.9,0.0,6.17,4.2,63.6,0.4
Marquez Valdes-Scantling,GB,WR,4,PHI,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,6.88,4.2,62.9,0.4
Marvin Jones,DET,WR,4,KC,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,7.39,4.4,63.3,0.4
D.J. Moore,CAR,WR,4,HOU,0.0,0.0,0.0,0.0,0.0,0.8,5.0,0.0,7.63,4.6,63.2,0.3
Allen Robinson,CHI,WR,4,MIN,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,8.97,5.1,67.8,0.3
Mecole Hardman,KC,WR,4,DET,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.0,5.95,3.4,54.8,0.5
Demarcus Robinson,KC,WR,4,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,3.7,55.5,0.5
D.K. Metcalf,SEA,WR,4,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,5.29,3.6,60.7,0.4
Christian Kirk,ARI,WR,4,SEA,0.0,0.0,0.0,0.0,0.0,0.3,1.4,0.0,9.06,5.7,64.5,0.3
Calvin Ridley,ATL,WR,4,TEN,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,7.09,4.2,53.2,0.5
Tyrell Williams,LV,WR,4,IND,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,5.63,4.3,58.3,0.4
Will Fuller,HOU,WR,4,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,6.31,4.1,57.8,0.4
Curtis Samuel,CAR,WR,4,HOU,0.0,0.0,0.0,0.0,0.0,0.7,4.0,0.0,6.11,4.4,59.0,0.3
Alshon Jeffery,PHI,WR,4,GB,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,5.92,4.0,56.6,0.4
John Ross,CIN,WR,4,PIT,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,5.63,3.5,54.8,0.4
John Brown,BUF,WR,4,NE,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,6.96,4.0,59.9,0.3
Stefon Diggs,MIN,WR,4,CHI,0.0,0.0,0.0,0.0,0.0,0.3,1.2,0.0,7.74,4.5,54.5,0.4
Courtland Sutton,DEN,WR,4,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,6.51,3.9,59.1,0.3
DJ Chark,JAX,WR,4,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.13,3.8,59.0,0.3
Jarvis Landry,CLE,WR,4,BAL,0.0,0.0,0.0,0.0,0.0,0.3,1.3,0.0,7.12,4.0,55.4,0.3
Emmanuel Sanders,DEN,WR,4,JAX,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,6.81,4.7,55.0,0.3
Phillip Dorsett,NE,WR,4,BUF,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0,4.82,3.4,47.6,0.4
Dontrelle Inman,LAC,WR,4,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84,3.4,47.5,0.4
Nelson Agholor,PHI,WR,4,GB,0.0,0.0,0.0,0.0,0.0,0.2,0.9,0.0,5.96,3.8,52.4,0.3
Paul Richardson,WAS,WR,4,NYG,0.0,0.0,0.0,0.0,0.0,0.3,0.8,0.0,5.76,4.3,45.1,0.4
Dede Westbrook,JAX,WR,4,DEN,0.0,0.0,0.0,0.0,0.0,0.6,2.5,0.0,6.11,3.8,45.2,0.3
Corey Davis,TEN,WR,4,ATL,0.0,0.0,0.0,0.0,0.0,0.2,1.1,0.0,5.24,3.3,45.2,0.3
Kenny Stills,HOU,WR,4,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,3.0,42.9,0.3
Randall Cobb,DAL,WR,4,NO,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,6.53,3.8,41.8,0.3
Preston Williams,MIA,WR,4,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81,3.9,48.7,0.2
Mohamed Sanu,ATL,WR,4,TEN,0.0,0.0,0.0,0.0,0.0,0.3,1.2,0.0,7.08,4.0,47.4,0.2
Devin Smith,DAL,WR,4,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.92,2.6,41.9,0.3
Kevin Smith,DAL,WR,4,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.92,2.6,41.9,0.3
Devin Street,DAL,WR,4,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.92,2.6,41.9,0.3
Diontae Johnson,PIT,WR,4,CIN,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,5.22,3.0,41.1,0.3
Cole Beasley,BUF,WR,4,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61,4.5,46.2,0.2
DeVante Parker,MIA,WR,4,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,2.9,41.8,0.2
James Washington,PIT,WR,4,CIN,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,4.62,2.8,41.0,0.2
Chris Conley,JAX,WR,4,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44,3.2,40.9,0.2
Parris Campbell,IND,WR,4,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,4.57,3.2,33.3,0.3
Geronimo Allison,GB,WR,4,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,2.6,31.3,0.3
Ted Ginn Jr.,NO,WR,4,DAL,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,4.36,2.6,36.6,0.2
Auden Tate,CIN,WR,4,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,4.03,3.1,36.6,0.2
Adam Humphries,TEN,WR,4,ATL,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,5.32,3.5,36.3,0.2
A.J. Brown,TEN,WR,4,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97,2.5,35.7,0.2
Trey Quinn,WAS,WR,4,NYG,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,5.89,3.8,35.5,0.2
Deon Cain,IND,WR,4,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.73,2.8,35.1,0.2
Cody Latimer,NYG,WR,4,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.5,34.4,0.2
KeeSean Johnson,ARI,WR,4,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,2.9,34.3,0.2
Mack Hollins,PHI,WR,4,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59,2.1,29.5,0.2
Anthony Miller,CHI,WR,4,MIN,0.0,0.0,0.0,0.0,0.0,0.2,0.9,0.0,3.19,2.3,28.6,0.2
Willie Snead,BAL,WR,4,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.19,2.3,29.0,0.2
David Moore,SEA,WR,4,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,1.8,28.9,0.2
Damion Ratley,CLE,WR,4,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,2.2,27.6,0.2
Geremy Davis,LAC,WR,4,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,3.17,1.9,24.5,0.2
Hunter Renfrow,LV,WR,4,IND,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,5.48,3.1,30.1,0.1
Darius Slayton,NYG,WR,4,WAS,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,3.28,1.9,26.0,0.1
Jakeem Grant,MIA,WR,4,LAC,0.0,0.0,0.0,0.0,0.0,0.3,0.8,0.0,3.61,2.6,24.1,0.1
Zach Pascal,IND,WR,4,LV,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,3.09,1.9,23.9,0.1
Zay Jones,BUF,WR,4,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,1.7,22.0,0.1
Jarius Wright,CAR,WR,4,HOU,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,2.88,1.8,20.4,0.1
Tajae Sharpe,TEN,WR,4,ATL,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,2.46,1.5,20.8,0.1
Chester Rogers,IND,WR,4,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,1.9,19.8,0.1
