name,team,position,week,opp,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_td,receiving_tgts,receiving_rec,receiving_yds,receiving_td
Patrick Mahomes,KC,QB,3,BAL,24.8,37.8,314.1,2.6,0.8,2.1,8.1,0.0,0.0,0.0,0.0,0.0
Dak Prescott,DAL,QB,3,MIA,21.3,31.0,273.9,1.9,0.5,4.1,19.5,0.4,0.0,0.0,0.0,0.0
Lamar Jackson,BAL,QB,3,KC,21.0,33.1,249.0,1.5,0.7,9.3,54.2,0.3,0.0,0.0,0.0,0.0
Tom Brady,NE,QB,3,NYJ,22.9,35.5,284.4,2.2,0.5,1.1,1.6,0.1,0.0,0.0,0.0,0.0
Deshaun Watson,HOU,QB,3,LAC,21.3,34.6,263.5,1.6,0.7,4.9,26.6,0.2,0.0,0.0,0.0,0.0
Matt Ryan,ATL,QB,3,IND,25.3,36.7,288.1,1.9,0.7,2.1,7.7,0.1,0.0,0.0,0.0,0.0
Josh Allen,BUF,QB,3,CIN,18.4,31.2,230.8,1.3,1.0,6.8,34.3,0.5,0.0,0.0,0.0,0.0
Aaron Rodgers,GB,QB,3,DEN,21.5,34.3,250.8,1.8,0.4,3.0,13.4,0.1,0.0,0.0,0.0,0.0
Russell Wilson,SEA,QB,3,NO,20.3,31.4,244.0,1.8,0.6,4.7,22.1,0.1,0.0,0.0,0.0,0.0
Carson Wentz,PHI,QB,3,DET,23.9,35.8,265.7,1.9,0.7,3.0,9.1,0.1,0.0,0.0,0.0,0.0
Jameis Winston,TB,QB,3,NYG,22.3,35.9,277.7,1.8,1.1,2.9,13.0,0.1,0.0,0.0,0.0,0.0
Philip Rivers,LAC,QB,3,HOU,23.4,36.0,284.9,1.9,0.8,0.7,1.1,0.0,0.0,0.0,0.0,0.0
Kyler Murray,ARI,QB,3,CAR,25.2,42.1,282.9,1.5,1.0,3.7,17.6,0.1,0.0,0.0,0.0,0.0
Jared Goff,LAR,QB,3,CLE,22.4,35.9,269.0,1.8,0.8,1.9,4.5,0.1,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,QB,3,LAR,23.9,36.8,274.1,1.8,1.1,2.8,8.2,0.1,0.0,0.0,0.0,0.0
Jimmy Garoppolo,SF,QB,3,PIT,20.9,32.1,271.3,1.8,0.9,2.2,5.1,0.1,0.0,0.0,0.0,0.0
Kirk Cousins,MIN,QB,3,LV,19.7,31.9,243.9,1.7,0.6,3.2,9.0,0.1,0.0,0.0,0.0,0.0
Matthew Stafford,DET,QB,3,PHI,23.9,36.7,275.8,1.6,0.8,2.0,5.9,0.0,0.0,0.0,0.0,0.0
Jacoby Brissett,IND,QB,3,ATL,20.7,32.2,220.5,1.6,0.6,4.1,15.9,0.1,0.0,0.0,0.0,0.0
Mitchell Trubisky,CHI,QB,3,WAS,19.8,32.6,228.3,1.4,0.9,3.5,18.5,0.1,0.0,0.0,0.0,0.0
Daniel Jones,NYG,QB,3,TB,22.4,35.2,234.5,1.3,1.0,3.7,14.8,0.1,0.0,0.0,0.0,0.0
Kyle Allen,CAR,QB,3,ARI,20.5,35.6,235.0,1.4,1.1,3.2,10.2,0.1,0.0,0.0,0.0,0.0
Andy Dalton,CIN,QB,3,BUF,20.9,34.1,238.9,1.4,1.0,1.9,7.4,0.1,0.0,0.0,0.0,0.0
Mason Rudolph,PIT,QB,3,SF,20.9,35.7,245.7,1.4,1.0,1.6,6.3,0.0,0.0,0.0,0.0,0.0
Marcus Mariota,TEN,QB,3,JAX,17.8,29.6,204.7,1.1,0.8,4.5,22.9,0.1,0.0,0.0,0.0,0.0
Teddy Bridgewater,NO,QB,3,SEA,19.8,32.0,211.2,1.2,0.8,2.6,8.7,0.1,0.0,0.0,0.0,0.0
Gardner Minshew II,JAX,QB,3,TEN,20.3,32.6,213.7,1.3,1.0,3.1,12.9,0.0,0.0,0.0,0.0,0.0
Derek Carr,LV,QB,3,MIN,21.5,34.1,231.8,1.2,1.0,1.7,5.0,0.0,0.0,0.0,0.0,0.0
Case Keenum,WAS,QB,3,CHI,20.1,33.7,221.2,1.2,1.1,2.0,3.8,0.1,0.0,0.0,0.0,0.0
Joe Flacco,DEN,QB,3,GB,20.9,34.0,230.8,1.2,1.0,1.4,2.3,0.0,0.0,0.0,0.0,0.0
Josh Rosen,MIA,QB,3,DAL,14.2,23.7,189.9,0.9,1.2,1.5,5.2,0.0,0.0,0.0,0.0,0.0
Luke Falk,NYJ,QB,3,NE,14.0,23.4,187.2,0.7,1.3,0.8,1.6,0.0,0.0,0.0,0.0,0.0
Taysom Hill,NO,QB,3,SEA,2.2,3.7,29.9,0.1,0.1,2.6,11.7,0.1,0.0,0.0,0.0,0.0
Ryan Fitzpatrick,MIA,QB,3,DAL,3.1,5.2,41.2,0.2,0.3,0.6,3.0,0.0,0.0,0.0,0.0,0.0
Will Grier,CAR,QB,3,ARI,1.7,2.9,23.3,0.1,0.1,0.2,0.9,0.0,0.0,0.0,0.0,0.0
Cooper Rush,DAL,QB,3,MIA,1.9,3.3,19.5,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0
Ezekiel Elliott,DAL,RB,3,MIA,0.0,0.0,0.0,0.0,0.0,20.9,98.1,0.9,4.38,3.3,28.4,0.1
Christian McCaffrey,CAR,RB,3,ARI,0.0,0.0,0.0,0.0,0.0,20.0,87.1,0.6,7.84,5.6,45.1,0.3
Dalvin Cook,MIN,RB,3,LV,0.0,0.0,0.0,0.0,0.0,19.3,91.8,0.7,4.88,3.3,25.2,0.1
Saquon Barkley,NYG,RB,3,TB,0.0,0.0,0.0,0.0,0.0,18.4,81.3,0.5,7.15,4.8,39.0,0.2
Austin Ekeler,LAC,RB,3,HOU,0.0,0.0,0.0,0.0,0.0,13.2,60.1,0.5,7.03,5.1,47.9,0.3
Alvin Kamara,NO,RB,3,SEA,0.0,0.0,0.0,0.0,0.0,14.0,66.0,0.5,6.15,4.7,40.5,0.2
David Johnson,ARI,RB,3,CAR,0.0,0.0,0.0,0.0,0.0,15.8,66.6,0.5,5.2,4.0,35.4,0.2
Nick Chubb,CLE,RB,3,LAR,0.0,0.0,0.0,0.0,0.0,17.8,81.6,0.6,4.17,2.9,21.2,0.1
Aaron Jones,GB,RB,3,DEN,0.0,0.0,0.0,0.0,0.0,15.8,71.5,0.6,3.67,2.7,20.7,0.1
Todd Gurley,LAR,RB,3,CLE,0.0,0.0,0.0,0.0,0.0,15.3,68.9,0.6,3.94,2.9,23.3,0.1
Chris Carson,SEA,RB,3,NO,0.0,0.0,0.0,0.0,0.0,15.8,69.7,0.6,4.91,3.3,24.3,0.1
Derrick Henry,TEN,RB,3,JAX,0.0,0.0,0.0,0.0,0.0,18.3,80.0,0.6,1.93,1.3,11.8,0.1
Sony Michel,NE,RB,3,NYJ,0.0,0.0,0.0,0.0,0.0,17.5,75.5,0.8,0.54,0.4,2.7,0.0
Leonard Fournette,JAX,RB,3,TEN,0.0,0.0,0.0,0.0,0.0,19.3,70.2,0.4,4.7,3.2,25.0,0.1
Le'Veon Bell,NYJ,RB,3,NE,0.0,0.0,0.0,0.0,0.0,17.7,61.5,0.3,7.49,5.1,39.4,0.1
James Conner,PIT,RB,3,SF,0.0,0.0,0.0,0.0,0.0,14.8,60.5,0.5,4.44,3.0,24.9,0.1
Kerryon Johnson,DET,RB,3,PHI,0.0,0.0,0.0,0.0,0.0,13.5,59.8,0.4,3.61,2.7,21.4,0.1
Devonta Freeman,ATL,RB,3,IND,0.0,0.0,0.0,0.0,0.0,13.4,55.3,0.4,3.91,2.9,21.9,0.1
Mark Ingram,BAL,RB,3,KC,0.0,0.0,0.0,0.0,0.0,13.2,61.6,0.5,2.58,1.9,14.9,0.0
David Montgomery,CHI,RB,3,WAS,0.0,0.0,0.0,0.0,0.0,15.0,59.6,0.5,2.47,1.9,15.6,0.0
Marlon Mack,IND,RB,3,ATL,0.0,0.0,0.0,0.0,0.0,14.4,62.2,0.5,2.61,1.8,12.2,0.0
Joe Mixon,CIN,RB,3,BUF,0.0,0.0,0.0,0.0,0.0,13.1,59.1,0.4,3.83,2.7,19.5,0.0
Josh Jacobs,LV,RB,3,MIN,0.0,0.0,0.0,0.0,0.0,17.4,68.0,0.4,1.72,1.2,9.2,0.0
Frank Gore,BUF,RB,3,CIN,0.0,0.0,0.0,0.0,0.0,18.0,65.9,0.4,1.47,1.1,9.1,0.0
Phillip Lindsay,DEN,RB,3,GB,0.0,0.0,0.0,0.0,0.0,11.5,52.5,0.3,3.82,2.9,21.2,0.1
Matt Breida,SF,RB,3,PIT,0.0,0.0,0.0,0.0,0.0,12.3,57.1,0.3,2.36,1.7,15.8,0.1
Peyton Barber,TB,RB,3,NYG,0.0,0.0,0.0,0.0,0.0,14.0,55.2,0.5,1.75,1.3,8.8,0.0
Miles Sanders,PHI,RB,3,DET,0.0,0.0,0.0,0.0,0.0,11.2,46.7,0.4,3.14,2.2,16.1,0.1
LeSean McCoy,KC,RB,3,BAL,0.0,0.0,0.0,0.0,0.0,12.4,47.1,0.3,3.53,2.6,18.6,0.1
Raheem Mostert,SF,RB,3,PIT,0.0,0.0,0.0,0.0,0.0,9.2,44.7,0.3,2.72,2.0,17.4,0.1
Royce Freeman,DEN,RB,3,GB,0.0,0.0,0.0,0.0,0.0,12.2,48.6,0.3,2.75,1.9,14.0,0.0
