name,team,position,week,opp,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_td,receiving_tgts,receiving_rec,receiving_yds,receiving_td
Patrick Mahomes,KC,QB,13,LV,23.2,34.3,322.5,2.6,0.8,4.7,17.1,0.1,0.0,0.0,0.0,0.0
Cam Newton,CAR,QB,13,TB,23.3,33.5,261.0,1.9,0.8,7.5,35.0,0.3,0.0,0.0,0.0,0.0
Jared Goff,LAR,QB,13,DET,22.6,37.7,301.3,2.2,0.7,2.8,6.7,0.1,0.0,0.0,0.0,0.0
Jameis Winston,TB,QB,13,CAR,24.7,37.2,297.3,2.1,1.0,2.8,14.2,0.1,0.0,0.0,0.0,0.0
Aaron Rodgers,GB,QB,13,ARI,22.2,34.9,259.6,2.1,0.5,3.1,14.2,0.1,0.0,0.0,0.0,0.0
Drew Brees,NO,QB,13,DAL,23.4,34.1,283.2,2.2,0.6,1.1,2.0,0.1,0.0,0.0,0.0,0.0
Andrew Luck,IND,QB,13,JAX,23.5,37.2,274.6,2.2,0.9,2.5,8.3,0.1,0.0,0.0,0.0,0.0
Ben Roethlisberger,PIT,QB,13,LAC,23.9,40.2,301.4,2.1,0.9,1.4,4.7,0.0,0.0,0.0,0.0,0.0
Russell Wilson,SEA,QB,13,SF,18.6,31.0,247.7,2.0,0.7,4.2,20.2,0.1,0.0,0.0,0.0,0.0
Kirk Cousins,MIN,QB,13,NE,26.3,39.8,291.2,1.9,0.8,3.2,8.3,0.1,0.0,0.0,0.0,0.0
Deshaun Watson,HOU,QB,13,CLE,20.0,30.9,234.4,1.8,0.8,6.2,30.2,0.2,0.0,0.0,0.0,0.0
Tom Brady,NE,QB,13,MIN,23.5,36.9,277.3,2.0,0.6,1.0,2.4,0.1,0.0,0.0,0.0,0.0
Philip Rivers,LAC,QB,13,PIT,22.8,35.0,289.2,2.1,0.8,1.4,0.6,0.0,0.0,0.0,0.0,0.0
Lamar Jackson,BAL,QB,13,ATL,16.4,26.8,174.8,1.1,0.9,12.9,66.1,0.4,0.0,0.0,0.0,0.0
Matt Ryan,ATL,QB,13,BAL,22.6,36.2,280.0,1.9,0.8,2.1,5.7,0.1,0.0,0.0,0.0,0.0
Dak Prescott,DAL,QB,13,NO,22.4,32.5,247.5,1.5,0.7,5.3,24.5,0.2,0.0,0.0,0.0,0.0
Carson Wentz,PHI,QB,13,WAS,21.9,35.2,257.6,1.8,0.6,3.3,13.6,0.1,0.0,0.0,0.0,0.0
Marcus Mariota,TEN,QB,13,NYJ,18.9,29.1,221.5,1.5,0.7,5.2,26.9,0.2,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,QB,13,HOU,22.0,35.7,260.7,1.7,0.9,3.1,13.4,0.1,0.0,0.0,0.0,0.0
Case Keenum,DEN,QB,13,CIN,23.0,34.7,264.8,1.7,0.9,1.6,6.7,0.1,0.0,0.0,0.0,0.0
Matthew Stafford,DET,QB,13,LAR,23.5,36.7,272.7,1.7,0.9,1.6,4.8,0.1,0.0,0.0,0.0,0.0
