name,team,position,week,opp,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_td,receiving_tgts,receiving_rec,receiving_yds,receiving_td
Theo Riddick,DET,RB,16,MIN,0.0,0.0,0.0,0.0,0.0,5.3,20.0,0.1,5.77,3.9,28.5,0.1
Trenton Cannon,NYJ,RB,16,GB,0.0,0.0,0.0,0.0,0.0,7.0,24.0,0.2,2.9,2.2,16.8,0.1
Mike Davis,SEA,RB,16,KC,0.0,0.0,0.0,0.0,0.0,5.5,22.2,0.2,3.7,2.5,17.9,0.1
Nyheim Hines,IND,RB,16,NYG,0.0,0.0,0.0,0.0,0.0,5.7,20.6,0.1,4.32,3.2,24.6,0.1
Wendell Smallwood,PHI,RB,16,HOU,0.0,0.0,0.0,0.0,0.0,5.6,22.6,0.2,2.53,1.7,14.8,0.1
Latavius Murray,MIN,RB,16,DET,0.0,0.0,0.0,0.0,0.0,7.8,32.3,0.3,0.79,0.6,5.0,0.0
Duke Johnson,CLE,RB,16,CIN,0.0,0.0,0.0,0.0,0.0,4.5,15.9,0.1,3.8,2.8,25.8,0.1
CJ Anderson,LAR,RB,16,ARI,0.0,0.0,0.0,0.0,0.0,5.8,26.9,0.2,1.41,1.0,8.8,0.1
Darren Sproles,PHI,RB,16,HOU,0.0,0.0,0.0,0.0,0.0,3.7,15.1,0.1,4.03,2.8,22.5,0.1
Cordarrelle Patterson,NE,RB,16,BUF,0.0,0.0,0.0,0.0,0.0,1.0,6.3,0.0,3.36,2.2,30.5,0.2
Chris Thompson,WAS,RB,16,TEN,0.0,0.0,0.0,0.0,0.0,4.5,15.7,0.1,4.38,3.2,23.1,0.1
Rex Burkhead,NE,RB,16,BUF,0.0,0.0,0.0,0.0,0.0,4.8,20.6,0.2,2.3,1.6,11.6,0.1
Royce Freeman,DEN,RB,16,LV,0.0,0.0,0.0,0.0,0.0,7.7,28.8,0.2,1.59,1.1,7.0,0.0
Jeff Wilson,SF,RB,16,CHI,0.0,0.0,0.0,0.0,0.0,7.4,24.7,0.2,2.04,1.5,12.4,0.0
Justin Jackson,LAC,RB,16,BAL,0.0,0.0,0.0,0.0,0.0,5.5,20.3,0.1,1.71,1.2,10.6,0.1
LeGarrette Blount,DET,RB,16,MIN,0.0,0.0,0.0,0.0,0.0,8.2,25.7,0.2,0.69,0.5,3.1,0.0
D'Onta Foreman,HOU,RB,16,PHI,0.0,0.0,0.0,0.0,0.0,5.5,24.2,0.2,0.68,0.5,4.0,0.0
Giovani Bernard,CIN,RB,16,CLE,0.0,0.0,0.0,0.0,0.0,4.6,18.3,0.1,2.81,2.1,15.3,0.0
Darrel Williams,KC,RB,16,SEA,0.0,0.0,0.0,0.0,0.0,4.5,18.3,0.2,1.51,1.1,9.1,0.0
Keith Ford,BUF,RB,16,NE,0.0,0.0,0.0,0.0,0.0,6.5,23.3,0.1,1.42,1.0,7.2,0.0
Chase Edmonds,ARI,RB,16,LAR,0.0,0.0,0.0,0.0,0.0,5.0,20.2,0.1,1.77,1.2,8.4,0.0
David Williams,JAX,RB,16,MIA,0.0,0.0,0.0,0.0,0.0,5.0,23.8,0.1,0.7,0.5,4.0,0.0
Kapri Bibbs,GB,RB,16,NYJ,0.0,0.0,0.0,0.0,0.0,2.5,10.3,0.1,1.33,1.0,8.9,0.1
John Kelly,LAR,RB,16,ARI,0.0,0.0,0.0,0.0,0.0,2.68,12.9,0.1,1.01,0.7,5.5,0.0
Wayne Gallman,NYG,RB,16,IND,0.0,0.0,0.0,0.0,0.0,3.0,12.9,0.1,1.58,1.1,7.0,0.0
Brian Hill,ATL,RB,16,CAR,0.0,0.0,0.0,0.0,0.0,4.1,15.8,0.1,0.52,0.4,2.8,0.0
Cameron Artis-Payne,CAR,RB,16,ATL,0.0,0.0,0.0,0.0,0.0,3.4,13.5,0.1,0.41,0.3,3.0,0.0
Jacquizz Rodgers,TB,RB,16,DAL,0.0,0.0,0.0,0.0,0.0,1.5,7.3,0.0,2.36,1.7,12.8,0.0
Ito Smith,DAL,RB,16,TB,0.0,0.0,0.0,0.0,0.0,2.4,10.1,0.1,0.52,0.4,3.7,0.0
Carlos Hyde,JAX,RB,16,MIA,0.0,0.0,0.0,0.0,0.0,3.7,12.3,0.1,0.28,0.2,0.9,0.0
Devontae Booker,DEN,RB,16,LV,0.0,0.0,0.0,0.0,0.0,1.3,5.2,0.0,2.44,1.7,13.1,0.0
Ronald Jones II,TB,RB,16,DAL,0.0,0.0,0.0,0.0,0.0,2.4,7.5,0.1,0.85,0.6,4.1,0.0
Brandon Bolden,MIA,RB,16,JAX,0.0,0.0,0.0,0.0,0.0,1.6,7.7,0.1,0.27,0.2,2.3,0.0
Detrez Newsome,LAC,RB,16,BAL,0.0,0.0,0.0,0.0,0.0,1.1,6.1,0.1,0.57,0.4,3.7,0.0
Stevan Ridley,PIT,RB,16,NO,0.0,0.0,0.0,0.0,0.0,3.2,11.1,0.1,0.39,0.3,2.7,0.0
Jordan Wilkins,IND,RB,16,NYG,0.0,0.0,0.0,0.0,0.0,1.9,8.3,0.0,0.67,0.5,3.5,0.0
Davante Adams,GB,WR,16,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,7.0,94.3,0.7
DeAndre Hopkins,HOU,WR,16,PHI,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,11.32,6.7,91.5,0.7
Tyreek Hill,KC,WR,16,SEA,0.0,0.0,0.0,0.0,0.0,1.0,4.3,0.0,7.89,5.6,90.5,0.6
Antonio Brown,PIT,WR,16,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.92,6.7,84.1,0.7
Michael Thomas,NO,WR,16,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,11.08,7.2,84.0,0.6
Julio Jones,ATL,WR,16,CAR,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,8.64,6.0,87.1,0.5
T.Y. Hilton,IND,WR,16,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,5.5,80.8,0.5
JuJu Smith-Schuster,PIT,WR,16,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,9.02,5.5,75.6,0.5
Stefon Diggs,MIN,WR,16,DET,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,9.46,5.5,71.8,0.5
Amari Cooper,DAL,WR,16,TB,0.0,0.0,0.0,0.0,0.0,0.2,1.1,0.0,7.64,5.5,74.3,0.5
Adam Thielen,MIN,WR,16,DET,0.0,0.0,0.0,0.0,0.0,0.2,0.9,0.0,7.63,5.7,73.5,0.5
Robert Woods,LAR,WR,16,ARI,0.0,0.0,0.0,0.0,0.0,0.9,3.6,0.0,9.24,5.6,73.5,0.4
Mike Evans,TB,WR,16,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.35,4.9,75.8,0.4
Keenan Allen,LAC,WR,16,BAL,0.0,0.0,0.0,0.0,0.0,0.4,1.7,0.0,9.52,5.6,66.9,0.5
Julian Edelman,NE,WR,16,BUF,0.0,0.0,0.0,0.0,0.0,0.2,1.4,0.0,10.33,6.5,72.3,0.4
Brandin Cooks,LAR,WR,16,ARI,0.0,0.0,0.0,0.0,0.0,0.5,2.2,0.0,7.29,5.1,68.4,0.4
Tyler Lockett,SEA,WR,16,KC,0.0,0.0,0.0,0.0,0.0,0.7,3.3,0.0,5.61,4.1,63.4,0.4
Alshon Jeffery,PHI,WR,16,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,4.9,65.2,0.4
Kenny Golladay,DET,WR,16,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,7.6,4.5,61.5,0.4
Doug Baldwin,SEA,WR,16,KC,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,6.63,4.2,54.7,0.5
Robby Anderson,NYJ,WR,16,GB,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,5.45,4.1,61.0,0.4
Jarvis Landry,CLE,WR,16,CIN,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,8.36,4.7,58.3,0.4
Allen Robinson,CHI,WR,16,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,7.39,4.2,59.0,0.4
Dante Pettis,SF,WR,16,CHI,0.0,0.0,0.0,0.0,0.0,0.3,0.8,0.0,7.08,4.0,55.2,0.4
Corey Davis,TEN,WR,16,WAS,0.0,0.0,0.0,0.0,0.0,0.3,1.3,0.0,6.36,4.0,54.4,0.4
Larry Fitzgerald,ARI,WR,16,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,5.2,56.9,0.3
Calvin Ridley,ATL,WR,16,CAR,0.0,0.0,0.0,0.0,0.0,0.3,1.1,0.0,7.09,4.2,50.7,0.4
Jordy Nelson,LV,WR,16,DEN,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,7.83,4.5,54.0,0.3
D.J. Moore,CAR,WR,16,ATL,0.0,0.0,0.0,0.0,0.0,0.9,6.3,0.0,6.14,3.7,46.8,0.3
Mike Williams,LAC,WR,16,BAL,0.0,0.0,0.0,0.0,0.0,0.3,1.2,0.0,5.53,3.2,45.3,0.4
Robert Woods,BUF,WR,16,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.64,3.3,52.3,0.3
Sterling Shepard,NYG,WR,16,IND,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,5.72,4.4,51.4,0.3
Tim Patrick,DEN,WR,16,LV,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,6.9,3.9,50.4,0.3
Demaryius Thomas,HOU,WR,16,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98,4.1,50.3,0.3
Josh Reynolds,LAR,WR,16,ARI,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,6.39,3.9,48.8,0.3
Dede Westbrook,JAX,WR,16,MIA,0.0,0.0,0.0,0.0,0.0,0.4,2.1,0.0,5.95,3.7,47.1,0.3
DaeSean Hamilton,DEN,WR,16,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7.35,5.0,48.6,0.3
Courtland Sutton,DEN,WR,16,LV,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,5.34,3.2,46.5,0.3
Chris Hogan,NE,WR,16,BUF,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,4.54,3.2,45.0,0.3
Mohamed Sanu,ATL,WR,16,CAR,0.0,0.0,0.0,0.0,0.0,0.2,1.2,0.0,7.25,4.1,45.7,0.3
DeSean Jackson,TB,WR,16,DAL,0.0,0.0,0.0,0.0,0.0,0.3,1.2,0.0,4.53,2.8,43.5,0.3
John Ross,CIN,WR,16,CLE,0.0,0.0,0.0,0.0,0.0,0.3,1.4,0.0,5.15,3.2,36.6,0.4
Jamison Crowder,WAS,WR,16,TEN,0.0,0.0,0.0,0.0,0.0,0.3,1.4,0.0,6.72,3.8,48.5,0.2
Kenny Stills,MIA,WR,16,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,3.0,43.6,0.3
Golden Tate,PHI,WR,16,HOU,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,6.4,4.0,42.7,0.3
Curtis Samuel,CAR,WR,16,ATL,0.0,0.0,0.0,0.0,0.0,0.8,5.4,0.0,4.58,3.3,37.5,0.3
Chris Godwin,TB,WR,16,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,3.0,42.9,0.3
Tyrell Williams,LAC,WR,16,BAL,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,3.79,2.9,42.6,0.3
Antonio Callaway,CLE,WR,16,CIN,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,5.53,3.2,44.4,0.3
Adam Humphries,TB,WR,16,DAL,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,6.84,4.5,46.4,0.2
Zay Jones,BUF,WR,16,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52,3.3,39.7,0.3
Isaiah McKenzie,BUF,WR,16,NE,0.0,0.0,0.0,0.0,0.0,2.0,8.8,0.1,4.86,3.4,32.7,0.2
David Moore,SEA,WR,16,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.54,2.3,38.9,0.3
Donte Moncrief,JAX,WR,16,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31,2.6,37.6,0.3
Chris Conley,KC,WR,16,SEA,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,5.1,3.0,33.6,0.3
Anthony Miller,CHI,WR,16,SF,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,3.47,2.5,31.9,0.3
Nelson Agholor,PHI,WR,16,HOU,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.0,4.55,2.9,37.3,0.2
Willie Snead,BAL,WR,16,LAC,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,4.86,3.5,37.0,0.2
Taylor Gabriel,CHI,WR,16,SF,0.0,0.0,0.0,0.0,0.0,0.6,2.3,0.0,5.98,3.4,35.1,0.2
Marquez Valdes-Scantling,GB,WR,16,NYJ,0.0,0.0,0.0,0.0,0.0,0.2,1.3,0.0,4.26,2.6,35.5,0.2
Seth Roberts,LV,WR,16,DEN,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,4.81,2.8,36.0,0.2
Danny Amendola,MIA,WR,16,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22,3.6,36.2,0.2
Michael Gallup,DAL,WR,16,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.84,2.3,35.1,0.2
Tre'Quan Smith,NO,WR,16,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.02,2.0,28.8,0.3
Ted Ginn Jr.,NO,WR,16,PIT,0.0,0.0,0.0,0.0,0.0,0.5,1.6,0.0,3.02,1.8,31.3,0.3
Taywan Taylor,TEN,WR,16,WAS,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,4.05,2.5,34.4,0.2
Marcell Ateman,LV,WR,16,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.46,2.9,34.4,0.2
Trent Sherfield,ARI,WR,16,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.08,2.6,32.3,0.2
Michael Crabtree,BAL,WR,16,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,2.8,31.2,0.2
Josh Doctson,WAS,WR,16,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,2.4,30.9,0.2
Alex Erickson,CIN,WR,16,CLE,0.0,0.0,0.0,0.0,0.0,0.2,1.1,0.0,3.88,2.7,28.8,0.2
Equanimeous St. Brown,GB,WR,16,NYJ,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,2.87,2.1,29.6,0.2
DeAndrew White,HOU,WR,16,PHI,0.0,0.0,0.0,0.0,0.0,0.2,1.2,0.0,4.3,2.5,28.5,0.2
Keith Kirkwood,NO,WR,16,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.06,2.1,29.5,0.2
James Washington,PIT,WR,16,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,2.3,29.4,0.2
Rashard Higgins,CLE,WR,16,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,2.1,28.8,0.2
Demarcus Robinson,KC,WR,16,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.87,2.2,28.7,0.2
Kendrick Bourne,SF,WR,16,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,2.5,28.6,0.2
Bennie Fowler,NYG,WR,16,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,2.3,28.0,0.2
John Brown,BAL,WR,16,LAC,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,3.13,1.8,26.4,0.2
Marlon Brown,BAL,WR,16,LAC,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,3.13,1.8,26.4,0.2
Noah Brown,BAL,WR,16,LAC,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,3.13,1.8,26.4,0.2
Phillip Dorsett,NE,WR,16,BUF,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,2.55,1.8,26.3,0.2
Jermaine Kearse,NYJ,WR,16,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.27,2.4,26.4,0.2
Breshad Perriman,CLE,WR,16,CIN,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,2.48,1.52,25.9,0.2
Marquise Goodwin,SF,WR,16,CHI,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,3.0,1.9,25.4,0.2
Keelan Cole,JAX,WR,16,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,2.0,26.4,0.2
Aldrick Robinson,MIN,WR,16,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,1.8,24.4,0.2
Cody Core,CIN,WR,16,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,2.0,24.3,0.2
Ryan Switzer,PIT,WR,16,NO,0.0,0.0,0.0,0.0,0.0,0.3,1.2,0.0,3.75,2.1,22.9,0.2
Cody Latimer,NYG,WR,16,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,2.1,29.9,0.1
DeVante Parker,MIA,WR,16,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.7,23.1,0.2
Cole Beasley,DAL,WR,16,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,2.5,27.3,0.1
Brice Butler,MIA,WR,16,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.38,1.5,20.5,0.2
