name,team,position,week,opp,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_td,receiving_tgts,receiving_rec,receiving_yds,receiving_td
Aaron Rodgers,GB,QB,1,CHI,23.0,35.8,258.3,2.2,0.6,4.8,19.3,0.1,0.0,0.0,0.0,0.0
Drew Brees,NO,QB,1,TB,22.2,37.0,296.1,2.1,0.7,1.7,3.3,0.1,0.0,0.0,0.0,0.0
Tom Brady,NE,QB,1,HOU,25.1,38.0,290.5,2.2,0.5,1.4,1.4,0.0,0.0,0.0,0.0,0.0
Deshaun Watson,HOU,QB,1,NE,21.6,35.6,252.3,1.7,0.9,5.2,28.8,0.2,0.0,0.0,0.0,0.0
Cam Newton,CAR,QB,1,DAL,18.9,32.3,224.7,1.5,0.9,7.4,37.7,0.3,0.0,0.0,0.0,0.0
Matthew Stafford,DET,QB,1,NYJ,23.5,36.2,275.1,1.9,0.7,2.1,7.2,0.1,0.0,0.0,0.0,0.0
Andrew Luck,IND,QB,1,CIN,23.0,37.3,259.1,1.8,0.9,3.7,16.9,0.1,0.0,0.0,0.0,0.0
Kirk Cousins,MIN,QB,1,SF,22.0,34.5,262.8,1.9,0.7,2.7,8.9,0.1,0.0,0.0,0.0,0.0
Philip Rivers,LAC,QB,1,KC,23.0,37.0,286.3,2.0,0.8,1.1,1.6,0.0,0.0,0.0,0.0,0.0
Jared Goff,LAR,QB,1,LV,21.1,33.8,261.3,1.9,0.6,1.7,4.3,0.1,0.0,0.0,0.0,0.0
Russell Wilson,SEA,QB,1,DEN,19.9,33.1,234.5,1.5,0.7,5.6,29.4,0.1,0.0,0.0,0.0,0.0
Andy Dalton,CIN,QB,1,IND,21.9,34.5,258.1,1.8,0.7,2.2,8.5,0.1,0.0,0.0,0.0,0.0
Ben Roethlisberger,PIT,QB,1,CLE,23.7,35.7,274.9,1.8,0.8,1.4,3.1,0.0,0.0,0.0,0.0,0.0
Marcus Mariota,TEN,QB,1,MIA,20.0,31.8,233.6,1.4,0.7,4.2,21.4,0.2,0.0,0.0,0.0,0.0
Alex Smith,WAS,QB,1,ARI,21.6,33.4,243.4,1.5,0.6,3.5,15.7,0.1,0.0,0.0,0.0,0.0
Dak Prescott,DAL,QB,1,CAR,20.0,31.4,224.3,1.3,0.7,4.2,20.7,0.3,0.0,0.0,0.0,0.0
Patrick Mahomes,KC,QB,1,LAC,21.2,35.3,246.6,1.5,1.1,4.1,16.7,0.1,0.0,0.0,0.0,0.0
Tyrod Taylor,CLE,QB,1,PIT,19.4,32.4,209.1,1.2,0.5,5.0,26.3,0.2,0.0,0.0,0.0,0.0
Matt Ryan,ATL,QB,1,PHI,21.7,35.0,258.1,1.6,0.8,1.9,6.2,0.0,0.0,0.0,0.0,0.0
Blake Bortles,JAX,QB,1,NYG,19.7,33.2,234.0,1.4,0.9,3.7,19.3,0.1,0.0,0.0,0.0,0.0
Mitchell Trubisky,CHI,QB,1,GB,21.5,35.6,239.3,1.3,0.8,3.6,17.1,0.1,0.0,0.0,0.0,0.0
Nick Foles,PHI,QB,1,ATL,22.7,36.0,250.7,1.6,0.7,1.8,4.3,0.0,0.0,0.0,0.0,0.0
Case Keenum,DEN,QB,1,SEA,21.3,36.0,238.5,1.4,0.7,2.2,9.3,0.1,0.0,0.0,0.0,0.0
Ryan Fitzpatrick,TB,QB,1,NO,21.6,36.7,251.8,1.3,1.1,3.0,12.1,0.1,0.0,0.0,0.0,0.0
Ryan Tannehill,MIA,QB,1,TEN,21.1,35.5,239.7,1.4,1.0,2.7,10.2,0.1,0.0,0.0,0.0,0.0
Jimmy Garoppolo,SF,QB,1,MIN,22.0,37.6,247.3,1.3,0.9,2.2,5.9,0.1,0.0,0.0,0.0,0.0
Sam Bradford,ARI,QB,1,WAS,21.3,35.7,245.1,1.4,0.8,1.3,2.9,0.0,0.0,0.0,0.0,0.0
Derek Carr,LV,QB,1,LAR,21.7,36.9,234.7,1.5,0.9,1.5,3.9,0.0,0.0,0.0,0.0,0.0
Joe Flacco,BAL,QB,1,BUF,21.5,35.0,224.3,1.3,0.9,1.6,4.1,0.1,0.0,0.0,0.0,0.0
Sam Darnold,NYJ,QB,1,DET,20.0,33.2,216.9,1.2,1.0,2.2,9.3,0.1,0.0,0.0,0.0,0.0
Eli Manning,NYG,QB,1,JAX,21.4,38.2,229.7,1.4,1.1,1.1,1.8,0.0,0.0,0.0,0.0,0.0
Nathan Peterman,BUF,QB,1,BAL,17.9,32.2,187.5,0.8,1.0,2.4,8.1,0.0,0.0,0.0,0.0,0.0
Lamar Jackson,BAL,QB,1,BUF,0.8,1.4,11.4,0.0,0.0,1.5,8.2,0.1,0.0,0.0,0.0,0.0
Jacoby Brissett,IND,QB,1,CIN,1.4,2.4,19.1,0.1,0.0,0.3,1.5,0.0,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,QB,1,PIT,1.3,2.1,16.8,0.1,0.0,0.3,1.2,0.0,0.0,0.0,0.0,0.0
Josh Rosen,ARI,QB,1,WAS,1.6,2.8,22.1,0.1,0.1,0.2,0.6,0.0,0.0,0.0,0.0,0.0
Todd Gurley,LAR,RB,1,LV,0.0,0.0,0.0,0.0,0.0,19.3,87.9,0.8,5.57,4.1,40.5,0.2
Alvin Kamara,NO,RB,1,TB,0.0,0.0,0.0,0.0,0.0,14.4,73.2,0.6,6.55,5.0,47.0,0.3
David Johnson,ARI,RB,1,WAS,0.0,0.0,0.0,0.0,0.0,18.9,77.5,0.6,6.5,5.0,48.7,0.2
Ezekiel Elliott,DAL,RB,1,CAR,0.0,0.0,0.0,0.0,0.0,20.1,87.2,0.6,3.59,2.7,24.4,0.1
Melvin Gordon,LAC,RB,1,KC,0.0,0.0,0.0,0.0,0.0,17.8,75.5,0.6,5.03,3.4,29.5,0.1
Leonard Fournette,JAX,RB,1,NYG,0.0,0.0,0.0,0.0,0.0,19.7,81.0,0.6,3.67,2.5,20.6,0.1
Kareem Hunt,KC,RB,1,LAC,0.0,0.0,0.0,0.0,0.0,15.3,75.9,0.5,4.51,3.2,25.3,0.1
Saquon Barkley,NYG,RB,1,JAX,0.0,0.0,0.0,0.0,0.0,16.8,70.8,0.4,5.21,3.5,27.1,0.1
Christian McCaffrey,CAR,RB,1,DAL,0.0,0.0,0.0,0.0,0.0,12.0,49.5,0.3,6.72,4.8,41.9,0.3
Dalvin Cook,MIN,RB,1,SF,0.0,0.0,0.0,0.0,0.0,16.6,67.7,0.5,4.29,2.9,22.5,0.1
James Conner,PIT,RB,1,CLE,0.0,0.0,0.0,0.0,0.0,17.1,65.2,0.5,3.4,2.3,16.9,0.1
Devonta Freeman,ATL,RB,1,PHI,0.0,0.0,0.0,0.0,0.0,13.9,56.9,0.5,4.05,3.0,23.9,0.1
Alex Collins,BAL,RB,1,BUF,0.0,0.0,0.0,0.0,0.0,15.8,70.1,0.5,2.74,2.0,15.5,0.0
Joe Mixon,CIN,RB,1,IND,0.0,0.0,0.0,0.0,0.0,14.4,59.5,0.5,3.69,2.6,23.1,0.0
Jordan Howard,CHI,RB,1,GB,0.0,0.0,0.0,0.0,0.0,16.5,67.7,0.5,2.6,1.9,14.2,0.0
Lamar Miller,HOU,RB,1,NE,0.0,0.0,0.0,0.0,0.0,15.4,63.7,0.3,3.61,2.6,21.8,0.1
LeSean McCoy,BUF,RB,1,BAL,0.0,0.0,0.0,0.0,0.0,14.9,60.1,0.3,4.62,3.4,24.4,0.1
Derrick Henry,TEN,RB,1,MIA,0.0,0.0,0.0,0.0,0.0,14.0,61.3,0.5,1.78,1.2,10.7,0.1
Kenyan Drake,MIA,RB,1,TEN,0.0,0.0,0.0,0.0,0.0,13.4,56.8,0.4,4.14,2.8,20.7,0.1
Jamaal Williams,GB,RB,1,CHI,0.0,0.0,0.0,0.0,0.0,13.6,59.2,0.4,2.66,2.0,16.6,0.1
Royce Freeman,DEN,RB,1,SEA,0.0,0.0,0.0,0.0,0.0,13.7,55.7,0.4,3.04,2.1,16.7,0.1
Rex Burkhead,NE,RB,1,HOU,0.0,0.0,0.0,0.0,0.0,10.0,43.4,0.5,3.88,2.7,22.3,0.1
Jay Ajayi,PHI,RB,1,ATL,0.0,0.0,0.0,0.0,0.0,15.1,66.2,0.3,2.48,1.8,12.8,0.0
Marshawn Lynch,LV,RB,1,LAR,0.0,0.0,0.0,0.0,0.0,12.6,56.3,0.4,2.08,1.5,11.3,0.0
Carlos Hyde,CLE,RB,1,PIT,0.0,0.0,0.0,0.0,0.0,12.1,54.5,0.4,2.66,1.9,13.4,0.0
Dion Lewis,TEN,RB,1,MIA,0.0,0.0,0.0,0.0,0.0,8.5,38.7,0.3,4.03,2.8,21.0,0.1
Peyton Barber,TB,RB,1,NO,0.0,0.0,0.0,0.0,0.0,13.4,52.8,0.3,2.16,1.6,12.6,0.0
Kerryon Johnson,DET,RB,1,NYJ,0.0,0.0,0.0,0.0,0.0,10.2,40.8,0.3,2.54,1.9,15.1,0.1
Chris Carson,SEA,RB,1,DEN,0.0,0.0,0.0,0.0,0.0,11.8,45.3,0.2,2.38,1.6,13.1,0.1
Bilal Powell,NYJ,RB,1,DET,0.0,0.0,0.0,0.0,0.0,9.6,40.7,0.3,3.48,2.4,17.7,0.0
Isaiah Crowell,NYJ,RB,1,DET,0.0,0.0,0.0,0.0,0.0,11.4,45.5,0.3,2.64,1.8,12.9,0.0
Derrick Coleman,ATL,RB,1,PHI,0.0,0.0,0.0,0.0,0.0,9.5,38.7,0.2,2.68,2.0,18.6,0.1
Jordan Wilkins,IND,RB,1,CIN,0.0,0.0,0.0,0.0,0.0,9.8,39.4,0.2,2.16,1.6,13.6,0.1
Matt Breida,SF,RB,1,MIN,0.0,0.0,0.0,0.0,0.0,7.9,32.6,0.2,3.33,2.4,19.6,0.1
Adrian Peterson,WAS,RB,1,ARI,0.0,0.0,0.0,0.0,0.0,13.2,46.8,0.3,1.43,1.1,7.3,0.0
Chris Thompson,WAS,RB,1,ARI,0.0,0.0,0.0,0.0,0.0,4.8,18.2,0.1,4.79,3.5,32.8,0.2
Alfred Morris,SF,RB,1,MIN,0.0,0.0,0.0,0.0,0.0,9.8,42.2,0.3,1.34,1.0,7.5,0.0
James White,NE,RB,1,HOU,0.0,0.0,0.0,0.0,0.0,4.9,17.3,0.1,5.65,3.9,31.4,0.2
Duke Johnson,CLE,RB,1,PIT,0.0,0.0,0.0,0.0,0.0,4.4,18.9,0.1,5.03,3.7,33.0,0.1
Giovani Bernard,CIN,RB,1,IND,0.0,0.0,0.0,0.0,0.0,6.3,25.7,0.1,3.48,2.6,23.5,0.1
Latavius Murray,MIN,RB,1,SF,0.0,0.0,0.0,0.0,0.0,8.6,34.8,0.3,1.33,1.0,7.7,0.0
Tarik Cohen,CHI,RB,1,GB,0.0,0.0,0.0,0.0,0.0,5.0,19.9,0.1,4.79,3.5,26.4,0.1
Javorius Allen,BAL,RB,1,BUF,0.0,0.0,0.0,0.0,0.0,6.3,24.5,0.2,2.89,2.1,13.7,0.1
Corey Clement,PHI,RB,1,ATL,0.0,0.0,0.0,0.0,0.0,6.2,25.2,0.2,2.22,1.7,14.7,0.1
Devontae Booker,DEN,RB,1,SEA,0.0,0.0,0.0,0.0,0.0,8.1,29.3,0.2,2.73,1.9,16.0,0.0
Mike Gillislee,NO,RB,1,TB,0.0,0.0,0.0,0.0,0.0,7.8,32.0,0.3,0.93,0.7,5.5,0.0
Theo Riddick,DET,RB,1,NYJ,0.0,0.0,0.0,0.0,0.0,4.2,14.0,0.1,4.88,3.3,26.3,0.1
CJ Anderson,CAR,RB,1,DAL,0.0,0.0,0.0,0.0,0.0,8.4,34.4,0.2,1.12,0.8,5.7,0.0
LeGarrette Blount,DET,RB,1,NYJ,0.0,0.0,0.0,0.0,0.0,8.6,31.1,0.3,0.55,0.4,2.4,0.0
Jeremy Hill,NE,RB,1,HOU,0.0,0.0,0.0,0.0,0.0,7.4,27.1,0.3,0.91,0.7,4.3,0.0
Austin Ekeler,LAC,RB,1,KC,0.0,0.0,0.0,0.0,0.0,5.8,23.0,0.1,2.34,1.7,16.4,0.1
Frank Gore,MIA,RB,1,TEN,0.0,0.0,0.0,0.0,0.0,7.5,25.0,0.1,2.01,1.5,11.3,0.1
Darren Sproles,PHI,RB,1,ATL,0.0,0.0,0.0,0.0,0.0,4.0,16.6,0.1,3.45,2.4,19.4,0.1
Jaylen Samuels,PIT,RB,1,CLE,0.0,0.0,0.0,0.0,0.0,4.3,15.9,0.1,2.37,1.8,14.7,0.1
Doug Martin,LV,RB,1,LAR,0.0,0.0,0.0,0.0,0.0,7.4,27.0,0.2,1.02,0.7,5.5,0.0
Nyheim Hines,IND,RB,1,CIN,0.0,0.0,0.0,0.0,0.0,4.4,15.3,0.1,2.56,1.9,15.0,0.1
Rashaad Penny,SEA,RB,1,DEN,0.0,0.0,0.0,0.0,0.0,5.9,22.1,0.2,1.34,1.0,8.1,0.0
Alfred Blue,HOU,RB,1,NE,0.0,0.0,0.0,0.0,0.0,6.6,26.5,0.1,1.62,1.2,8.8,0.0
T.J. Yeldon,JAX,RB,1,NYG,0.0,0.0,0.0,0.0,0.0,4.7,17.4,0.1,2.81,1.9,14.9,0.0
Spencer Ware,KC,RB,1,LAC,0.0,0.0,0.0,0.0,0.0,5.3,22.1,0.1,1.39,1.0,9.2,0.0
Chase Edmonds,ARI,RB,1,WAS,0.0,0.0,0.0,0.0,0.0,4.8,18.9,0.1,1.62,1.1,9.1,0.0
Kenneth Dixon,BAL,RB,1,BUF,0.0,0.0,0.0,0.0,0.0,3.8,17.7,0.1,1.86,1.4,9.1,0.0
Chris Ivory,BUF,RB,1,BAL,0.0,0.0,0.0,0.0,0.0,6.3,22.1,0.1,1.28,0.9,6.2,0.0
Cordarrelle Patterson,NE,RB,1,HOU,0.0,0.0,0.0,0.0,0.0,0.9,6.3,0.0,2.9,1.9,20.0,0.1
Christine Michael,IND,RB,1,CIN,0.0,0.0,0.0,0.0,0.0,4.5,18.8,0.1,1.31,0.9,6.3,0.0
Corey Grant,JAX,RB,1,NYG,0.0,0.0,0.0,0.0,0.0,4.5,17.9,0.1,1.02,0.7,5.8,0.0
