name,team,position,week,opp,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_td,receiving_tgts,receiving_rec,receiving_yds,receiving_td
Patrick Mahomes,KC,QB,7,CIN,23.3,36.0,287.3,2.2,0.7,3.7,11.6,0.1,0.0,0.0,0.0,0.0
Matt Ryan,ATL,QB,7,NYG,24.0,36.4,290.2,2.1,0.7,2.2,7.6,0.1,0.0,0.0,0.0,0.0
Jameis Winston,TB,QB,7,CLE,24.3,38.1,294.4,2.0,1.1,3.0,11.5,0.1,0.0,0.0,0.0,0.0
Jared Goff,LAR,QB,7,SF,23.2,34.5,282.4,2.1,0.7,2.5,6.2,0.0,0.0,0.0,0.0,0.0
Kirk Cousins,MIN,QB,7,NYJ,26.3,39.1,283.5,1.9,0.7,3.0,10.2,0.1,0.0,0.0,0.0,0.0
Carson Wentz,PHI,QB,7,CAR,23.3,35.7,264.4,1.9,0.6,3.4,14.8,0.1,0.0,0.0,0.0,0.0
Andy Dalton,CIN,QB,7,KC,23.8,38.1,281.5,2.0,1.0,2.1,8.7,0.1,0.0,0.0,0.0,0.0
Cam Newton,CAR,QB,7,PHI,22.2,34.8,240.8,1.5,1.0,7.5,36.4,0.2,0.0,0.0,0.0,0.0
Philip Rivers,LAC,QB,7,TEN,22.2,34.3,267.5,2.0,0.7,1.6,1.6,0.0,0.0,0.0,0.0,0.0
Joe Flacco,BAL,QB,7,NO,25.4,39.5,277.6,1.7,0.7,2.2,4.4,0.1,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,QB,7,TB,24.4,38.3,283.1,1.6,0.9,2.6,10.2,0.1,0.0,0.0,0.0,0.0
Andrew Luck,IND,QB,7,BUF,25.0,39.6,266.1,1.9,1.1,2.6,9.9,0.1,0.0,0.0,0.0,0.0
Tom Brady,NE,QB,7,CHI,24.6,37.6,275.4,1.8,0.8,1.9,2.0,0.1,0.0,0.0,0.0,0.0
Mitchell Trubisky,CHI,QB,7,NE,21.8,33.6,253.0,1.5,0.8,4.5,22.8,0.1,0.0,0.0,0.0,0.0
Matthew Stafford,DET,QB,7,MIA,24.6,38.0,285.6,1.8,1.0,2.0,5.2,0.0,0.0,0.0,0.0,0.0
Drew Brees,NO,QB,7,BAL,24.4,36.7,271.6,1.7,0.6,1.6,2.4,0.1,0.0,0.0,0.0,0.0
Blake Bortles,JAX,QB,7,HOU,19.9,34.9,249.4,1.6,1.1,4.1,23.1,0.1,0.0,0.0,0.0,0.0
Deshaun Watson,HOU,QB,7,JAX,19.9,34.7,239.2,1.4,1.3,5.7,29.1,0.2,0.0,0.0,0.0,0.0
Eli Manning,NYG,QB,7,ATL,25.5,37.8,275.5,1.7,0.8,1.4,2.1,0.0,0.0,0.0,0.0,0.0
C.J. Beathard,SF,QB,7,LAR,22.3,35.0,251.8,1.4,1.2,3.6,16.0,0.2,0.0,0.0,0.0,0.0
Dak Prescott,DAL,QB,7,WAS,18.6,30.1,207.2,1.3,0.7,5.4,27.2,0.2,0.0,0.0,0.0,0.0
Alex Smith,WAS,QB,7,DAL,20.9,32.6,237.8,1.4,0.6,4.6,15.1,0.1,0.0,0.0,0.0,0.0
Case Keenum,DEN,QB,7,ARI,23.2,36.3,256.2,1.4,1.0,1.7,5.7,0.1,0.0,0.0,0.0,0.0
Marcus Mariota,TEN,QB,7,LAC,18.8,30.2,211.4,1.1,0.8,4.3,23.2,0.1,0.0,0.0,0.0,0.0
Sam Darnold,NYJ,QB,7,MIN,19.7,32.6,237.8,1.4,1.2,2.4,5.2,0.0,0.0,0.0,0.0,0.0
Brock Osweiler,MIA,QB,7,DET,19.9,32.5,225.7,1.4,1.0,1.6,4.3,0.0,0.0,0.0,0.0,0.0
Josh Rosen,ARI,QB,7,DEN,17.7,31.3,209.9,1.1,0.9,1.8,5.5,0.0,0.0,0.0,0.0,0.0
Derek Anderson,BUF,QB,7,IND,18.8,31.5,204.7,1.0,1.0,1.7,4.1,0.0,0.0,0.0,0.0,0.0
Taysom Hill,NO,QB,7,BAL,0.3,0.6,4.5,0.0,0.0,2.81,13.5,0.1,0.0,0.0,0.0,0.0
Lamar Jackson,BAL,QB,7,NO,0.4,0.6,5.2,0.0,0.0,2.2,12.0,0.1,0.0,0.0,0.0,0.0
Jacoby Brissett,IND,QB,7,BUF,0.4,0.8,6.1,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
Todd Gurley,LAR,RB,7,SF,0.0,0.0,0.0,0.0,0.0,21.0,96.8,1.0,5.44,4.0,42.2,0.3
Saquon Barkley,NYG,RB,7,ATL,0.0,0.0,0.0,0.0,0.0,16.2,76.4,0.5,8.94,6.0,52.3,0.3
Ezekiel Elliott,DAL,RB,7,WAS,0.0,0.0,0.0,0.0,0.0,19.6,94.5,0.6,4.12,3.1,26.2,0.1
Kareem Hunt,KC,RB,7,CIN,0.0,0.0,0.0,0.0,0.0,17.0,78.4,0.6,3.66,2.6,24.4,0.2
Joe Mixon,CIN,RB,7,KC,0.0,0.0,0.0,0.0,0.0,16.9,79.0,0.6,5.11,3.6,28.8,0.1
David Johnson,ARI,RB,7,DEN,0.0,0.0,0.0,0.0,0.0,18.1,68.9,0.6,4.42,3.4,28.6,0.1
Alvin Kamara,NO,RB,7,BAL,0.0,0.0,0.0,0.0,0.0,10.1,44.7,0.4,6.81,5.2,46.6,0.2
Christian McCaffrey,CAR,RB,7,PHI,0.0,0.0,0.0,0.0,0.0,12.6,49.9,0.3,8.12,5.8,45.7,0.2
Sony Michel,NE,RB,7,CHI,0.0,0.0,0.0,0.0,0.0,16.0,67.9,0.6,1.91,1.4,10.9,0.1
Austin Ekeler,LAC,RB,7,TEN,0.0,0.0,0.0,0.0,0.0,13.4,54.8,0.4,4.55,3.3,30.8,0.2
Nick Chubb,CLE,RB,7,TB,0.0,0.0,0.0,0.0,0.0,14.8,67.4,0.6,2.16,1.5,11.5,0.0
LeSean McCoy,BUF,RB,7,IND,0.0,0.0,0.0,0.0,0.0,16.6,66.1,0.3,4.35,3.2,23.9,0.1
